YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1997,1,10030,2,3,3,2,1,1,2,4,2,3,1974,2,2
1997,2,10030,6,2,2,2,1,1,1,4,2,3,1985,2,2
1997,1,10031,1,3,3,2,1,1,2,4,1,3,1992,2,2
1997,2,10031,2,2,2,2,1,1,2,4,2,3,1996,2,2
1997,1,10032,1,2,2,2,1,1,2,4,1,3,1980,2,2
1997,1,10033,1,3,3,2,1,1,2,4,1,3,1985,2,2
1997,2,10033,2,2,2,2,1,1,2,4,2,3,1992,2,2
1997,1,10034,2,3,3,1,1,1,2,4,1,3,1993,2,2
1997,1,10035,2,2,2,2,1,1,2,4,2,3,1981,2,2
1997,2,10035,1,3,3,2,1,1,2,4,1,3,1994,2,2
1997,1,10036,2,2,2,1,1,1,2,4,1,3,1992,2,2
1997,1,10037,3,2,2,1,1,1,2,4,1,3,1986,2,2
1997,1,10038,1,2,2,2,1,1,2,4,2,3,1980,1,2
1997,2,10038,1,2,2,2,1,1,2,4,2,3,1993,2,2
1997,3,10038,6,2,2,2,1,1,1,4,2,3,1982,2,2
1997,1,10039,1,2,2,1,2,2,2,4,2,3,1993,2,1
1997,1,10040,2,2,2,1,2,2,2,4,2,3,1988,2,2
1997,1,10041,1,3,3,2,1,1,2,4,2,3,1986,2,2
1997,2,10041,1,2,2,2,1,1,2,4,2,3,1985,2,2
1997,1,10042,9,4,4,2,2,1,2,4,2,3,9999,2,2
1997,2,10042,1,2,2,2,1,1,2,4,2,3,1990,2,2
1997,1,10043,6,1,1,2,1,1,1,4,2,3,1995,1,2
1997,1,10044,1,2,2,1,1,1,2,4,2,3,1992,2,2
1997,2,10044,6,5,5,2,1,1,1,4,2,3,1993,2,2
1997,3,10044,1,6,6,2,2,2,2,4,2,3,1993,2,2
1997,1,10045,1,3,3,2,1,1,1,4,2,3,1988,2,2
1997,2,10045,1,2,2,2,1,1,2,4,2,3,1991,2,2
1997,1,10046,3,4,4,1,1,1,2,4,2,3,1992,2,2
1997,1,10047,2,2,2,2,1,1,2,4,2,3,1985,2,2
1997,1,10048,4,2,2,2,1,1,2,4,2,3,1984,2,2
1997,1,10049,1,2,2,2,2,2,2,4,2,3,1994,2,2
1997,2,10049,6,7,7,2,3,3,3,4,2,3,1994,2,2
1997,1,10050,1,3,3,2,1,1,2,4,2,3,1992,2,2
1997,2,10050,6,2,2,2,1,1,1,4,2,3,1990,2,2
1997,1,10051,1,2,2,2,1,1,2,4,2,3,1993,2,2
1997,1,10052,1,5,5,2,1,1,2,4,2,3,1995,2,2
1997,2,10052,2,2,2,2,1,1,1,4,2,3,1977,2,2
1997,1,10053,2,7,7,2,1,1,2,4,2,3,1978,2,2
1997,2,10053,1,2,2,2,2,2,2,4,2,3,1974,2,2
1997,3,10053,1,4,4,2,1,1,2,4,2,3,1994,2,2
1997,1,10054,2,2,2,2,1,1,2,4,2,3,1990,2,2
1997,1,10055,1,3,3,2,1,1,2,4,2,3,1987,2,2
1997,1,10056,1,2,2,2,1,1,2,4,2,3,1984,2,1
1997,2,10056,1,4,4,2,1,1,2,4,2,3,1989,2,2
1997,1,10057,1,2,2,2,2,2,2,4,1,3,1993,2,2
1997,1,10058,1,3,3,2,1,1,2,4,2,3,1995,2,2
1997,2,10058,1,2,2,2,1,1,2,4,2,3,1988,2,2
1997,1,10059,1,2,2,1,1,1,2,4,2,3,1991,2,2
1997,1,10060,2,4,4,2,1,1,2,4,2,3,1996,2,2
1997,2,10060,4,3,3,2,1,1,2,4,2,3,1995,2,2
1997,3,10060,6,5,5,2,1,1,1,4,2,3,1990,2,2
1997,1,10061,6,2,2,2,1,1,1,4,2,3,1992,2,2
1997,2,10061,2,5,5,2,1,1,2,4,2,3,1989,2,2
1997,1,10062,3,2,2,1,2,2,2,4,1,3,1990,2,2
1997,1,10063,2,2,2,1,1,1,2,4,1,3,1994,1,2
1997,1,10064,4,1,1,1,2,2,2,4,1,3,1985,2,2
1997,1,10065,1,4,4,2,1,1,2,4,1,3,1994,2,2
1997,1,10066,1,3,3,2,1,1,2,4,1,3,1988,2,2
1997,2,10066,2,2,2,2,1,1,2,4,2,3,1987,2,2
1997,1,10067,1,2,2,2,1,1,2,4,2,3,1995,2,2
1997,2,10067,4,4,4,1,1,1,2,4,2,3,1987,2,2
1997,1,10068,2,3,3,1,2,2,2,4,1,3,1993,2,2
1997,1,10069,3,2,2,1,1,1,2,4,1,3,1995,2,2
1997,1,10070,1,3,3,2,2,2,2,4,2,3,1986,2,2
1997,2,10070,2,2,2,2,1,1,2,4,2,3,1989,2,2
1997,1,10071,1,4,4,2,1,1,2,4,2,3,1984,2,2
1997,1,10072,2,2,2,2,1,1,2,4,1,3,1985,2,2
1997,2,10072,3,2,2,2,1,1,2,4,2,3,1996,2,2
1997,3,10072,4,2,2,2,1,1,2,4,2,3,1996,2,2
1997,1,10073,1,1,1,1,1,1,2,4,1,3,1996,2,2
1997,1,10074,6,3,3,2,1,1,1,4,2,3,1988,2,2
1997,2,10074,7,2,2,2,4,2,2,2,2,3,1966,2,2
1997,1,10075,1,3,3,2,2,2,2,4,1,3,1989,2,2
1997,1,10076,1,5,5,2,1,1,1,4,2,3,1986,2,1
1997,1,10077,1,2,2,1,1,1,2,4,2,3,1988,2,1
1997,1,10078,2,2,2,2,1,1,2,4,2,3,1984,2,1
1997,1,10079,1,2,2,2,1,1,2,4,2,3,1994,1,2
1997,2,10079,6,2,2,2,3,3,3,4,2,3,1994,2,2
1997,1,10080,1,2,2,2,1,1,2,4,2,3,1995,2,2
1997,2,10080,6,2,2,2,1,1,1,4,2,3,1997,2,2
1997,1,10081,1,2,2,2,1,1,2,4,1,3,1986,2,2
1997,1,10082,2,2,2,2,1,1,2,4,1,3,1995,2,2
1997,1,10083,1,2,2,2,1,1,2,4,2,3,1990,2,1
1997,1,10084,2,3,3,2,2,2,2,4,1,3,1986,2,2
1997,2,10084,3,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10085,2,2,2,2,1,1,2,4,1,3,1989,2,2
1997,1,10086,1,5,5,2,1,1,2,4,2,3,1989,1,2
1997,1,10087,1,3,3,2,1,1,2,4,2,3,1995,2,1
1997,1,10088,7,7,7,2,4,1,2,1,1,3,1995,2,2
1997,1,10089,1,2,2,1,1,1,2,4,2,3,1990,2,2
1997,1,10090,2,2,2,2,1,1,2,4,2,3,1982,2,2
1997,1,10091,2,2,2,2,1,1,2,4,1,3,1978,2,2
1997,1,10092,1,2,2,2,1,1,2,4,2,3,1993,2,2
1997,2,10092,2,2,2,2,2,2,2,4,2,3,1992,2,2
1997,1,10093,1,2,2,2,2,2,2,4,1,3,1986,2,2
1997,1,10094,6,2,2,2,1,1,1,4,2,3,1995,2,2
1997,2,10094,2,2,2,2,1,1,2,4,2,3,1996,2,2
1997,1,10095,6,2,2,2,1,2,2,4,2,3,1992,2,2
1997,1,10096,1,5,5,2,1,1,2,4,2,3,1994,2,2
1997,2,10096,1,2,2,2,1,1,2,4,1,3,1975,2,2
1997,1,10097,1,2,2,2,1,1,2,4,2,3,1996,2,2
1997,1,10098,7,2,2,2,4,1,1,1,1,3,1983,2,2
1997,2,10098,1,2,2,2,1,1,2,4,2,3,1990,2,2
1997,1,10099,1,2,2,2,2,2,2,4,1,3,1995,2,2
1997,2,10099,1,5,5,2,2,2,2,4,2,3,1989,2,2
1997,1,10100,1,5,5,1,1,1,2,4,1,3,1996,2,2
1997,1,10101,1,5,5,1,1,1,2,4,1,3,1986,2,2
1997,1,10102,1,5,5,2,2,2,2,4,2,3,1986,2,2
1997,2,10102,1,3,3,2,1,1,2,4,2,3,1989,2,2
1997,3,10102,6,2,2,2,1,1,1,4,2,3,1997,2,2
1997,1,10103,6,2,2,1,1,1,1,4,2,3,1986,2,2
1997,1,10104,1,5,5,2,1,1,2,4,1,3,1988,2,1
1997,1,10105,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,2,10105,1,6,6,2,1,1,2,4,2,3,1988,2,2
1997,1,10106,1,2,2,2,2,2,2,4,2,3,1990,2,2
1997,1,10107,2,2,3,1,2,2,2,4,1,3,1995,2,2
1997,1,10108,3,1,1,1,1,1,2,4,2,3,1996,2,1
1997,1,10109,2,2,2,2,1,1,2,4,2,3,1992,2,2
1997,2,10109,1,5,5,2,1,1,2,4,2,3,1988,2,2
1997,1,10110,1,2,2,2,1,1,2,4,1,3,1991,2,2
1997,2,10110,1,3,3,2,1,1,2,4,2,3,1984,2,2
1997,1,10111,1,5,5,2,1,1,2,4,1,3,1988,2,2
1997,2,10111,6,2,2,2,1,1,2,4,2,3,1969,2,2
1997,1,10112,2,2,2,2,1,1,2,4,2,3,1993,2,2
1997,2,10112,4,4,4,2,1,1,2,4,2,3,1990,2,2
1997,1,10113,3,3,3,1,1,1,1,4,2,3,1995,2,2
1997,2,10113,1,2,2,2,1,1,2,4,2,3,1993,2,2
1997,1,10114,3,2,2,2,1,1,2,4,1,3,1988,2,2
1997,1,10115,1,2,2,2,1,1,2,4,1,3,1995,2,2
1997,2,10115,2,2,2,2,1,1,2,4,2,3,1980,2,2
1997,1,10116,4,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10117,1,2,2,2,1,1,2,4,1,3,1988,2,2
1997,2,10117,6,2,2,2,1,1,1,4,2,3,1995,2,2
1997,1,10118,1,2,2,1,1,1,2,4,2,3,1989,2,2
1997,1,10119,2,2,2,1,1,1,2,4,1,3,1986,2,2
1997,1,10121,1,3,4,2,1,1,2,4,2,3,1987,2,2
1997,2,10121,2,2,2,2,1,1,2,4,2,3,1987,2,2
1997,1,10122,2,2,2,2,1,1,1,4,2,3,1988,2,2
1997,2,10122,1,3,3,2,2,2,2,4,2,3,1982,2,2
1997,1,10123,1,2,2,2,1,1,2,4,2,3,1988,2,2
1997,1,10124,1,5,5,2,1,1,2,4,2,3,1994,2,2
1997,1,10125,1,4,4,2,1,1,2,4,2,3,1983,2,2
1997,2,10125,4,2,2,2,1,1,2,4,2,3,1986,2,2
1997,1,10126,1,4,4,1,2,2,2,4,1,3,1987,2,2
1997,1,10127,2,2,2,2,1,1,2,4,2,3,1992,2,2
1997,2,10127,2,2,2,2,1,1,2,4,2,3,1987,2,2
1997,3,10127,2,2,2,1,1,1,2,4,2,3,1989,2,2
1997,1,10128,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10129,2,2,2,2,2,2,2,4,2,3,1994,2,2
1997,1,10130,1,2,2,2,1,1,2,4,2,3,1985,2,2
1997,2,10130,1,2,2,2,1,1,2,4,2,3,1996,2,2
1997,3,10130,1,2,2,2,1,1,2,4,2,3,1986,2,2
1997,4,10130,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10131,2,2,2,2,1,1,2,4,2,3,1991,2,2
1997,2,10131,4,4,4,2,1,1,2,4,2,3,1995,2,2
1997,1,10132,2,2,2,1,1,1,2,4,1,3,1992,2,2
1997,1,10133,1,4,4,2,2,2,2,4,2,3,1980,2,2
1997,2,10133,1,2,2,2,1,1,2,4,2,3,1994,2,2
1997,3,10133,1,3,3,2,1,1,2,4,2,3,1995,2,2
1997,1,10134,1,3,3,2,1,1,2,4,2,3,1990,2,2
1997,2,10134,2,2,2,2,1,1,2,4,2,3,1993,2,2
1997,1,10135,1,3,3,2,1,1,2,4,2,3,1991,2,2
1997,2,10135,6,2,2,2,1,2,2,4,2,3,1979,2,2
1997,1,10136,2,2,2,2,1,1,2,4,2,3,1993,2,2
1997,1,10137,1,2,2,2,1,1,2,4,2,3,1991,2,2
1997,2,10137,2,2,2,2,1,1,2,4,2,3,1989,2,2
1997,1,10138,1,2,2,1,1,1,2,4,2,3,1980,2,2
1997,1,10139,1,5,5,2,1,1,2,4,2,3,1978,2,2
1997,2,10139,1,2,2,2,1,1,2,4,2,3,1987,2,2
1997,1,10140,2,5,5,1,2,2,2,4,1,3,1980,2,2
1997,1,10141,1,2,2,2,1,1,2,4,2,3,1977,2,2
1997,2,10141,1,2,2,2,1,1,2,4,2,3,1989,2,2
1997,1,10142,1,2,2,2,1,1,2,4,2,3,1985,2,2
1997,1,10143,1,2,2,2,2,2,2,4,1,3,1984,2,2
1997,1,10144,1,5,5,2,2,2,2,4,2,3,1991,2,2
1997,1,10145,1,3,3,2,1,1,2,4,2,3,1984,2,2
1997,2,10145,2,2,2,2,1,1,2,4,2,3,1991,2,2
1997,1,10146,2,2,2,2,1,1,2,4,2,3,1976,2,2
1997,1,10147,1,2,2,2,1,1,2,4,2,3,1989,2,2
1997,1,10148,1,2,2,2,2,2,2,4,2,3,1985,2,2
1997,1,10149,1,5,5,2,2,2,2,4,1,3,1979,2,2
1997,2,10149,3,3,3,2,1,1,2,4,2,3,1997,2,2
1997,3,10149,3,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10150,1,4,4,2,1,1,2,4,2,3,1989,2,2
1997,1,10151,1,3,3,1,1,1,2,4,1,3,1986,2,2
1997,1,10152,1,2,2,1,2,2,2,4,2,3,1990,2,2
1997,2,10152,2,2,2,2,2,2,2,4,2,3,1989,2,1
1997,1,10153,2,2,2,2,2,2,2,4,1,3,1992,2,2
1997,1,10154,2,2,2,1,1,1,2,4,1,3,1976,2,2
1997,1,10155,1,2,2,2,1,1,2,4,2,3,1990,2,2
1997,2,10155,2,2,2,2,1,1,2,4,1,3,1981,2,2
1997,1,10156,1,5,5,2,2,2,2,4,2,3,1980,2,2
1997,2,10156,6,2,2,2,1,1,1,4,2,3,1989,2,2
1997,1,10157,2,2,2,2,1,1,2,4,1,3,1997,2,2
1997,2,10157,1,2,2,2,1,1,2,4,2,3,1986,2,2
1997,1,10158,4,2,2,1,1,1,2,4,2,3,1996,2,2
1997,1,10159,1,3,3,1,1,1,2,4,1,3,1996,2,2
1997,2,10159,1,5,5,2,1,1,2,4,2,3,1989,2,2
1997,1,10160,2,2,2,2,1,1,2,4,1,3,1993,2,2
1997,1,10161,1,5,5,1,1,1,2,4,1,3,1989,2,2
1997,1,10162,1,5,5,2,2,2,2,4,1,3,1984,2,2
1997,1,10163,1,2,2,2,1,1,2,4,2,3,1975,2,2
1997,2,10163,1,4,4,2,3,3,3,4,2,3,1984,2,2
1997,1,10164,1,3,3,1,1,1,2,4,1,3,1992,2,2
1997,1,10165,6,2,2,2,1,1,1,4,2,3,1994,2,2
1997,2,10165,1,3,3,2,1,1,2,4,2,3,1988,2,2
1997,3,10165,2,2,2,2,1,1,2,4,2,3,1992,2,2
1997,1,10166,1,2,2,2,1,1,2,4,1,3,1984,2,2
1997,1,10167,2,3,3,2,2,2,2,4,2,3,1975,2,2
1997,1,10168,1,3,3,2,1,1,2,4,2,3,1990,2,2
1997,2,10168,3,2,2,2,1,1,2,4,2,3,1992,2,2
1997,1,10169,1,2,2,2,2,2,2,4,2,3,1990,2,2
1997,2,10169,4,2,2,2,1,1,2,4,2,3,1991,2,2
1997,1,10170,1,2,2,1,1,1,2,4,1,3,1993,1,2
1997,1,10171,2,2,2,1,1,1,2,4,2,3,1970,2,2
1997,2,10171,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10172,1,2,2,1,1,1,2,4,2,3,1992,2,2
1997,2,10172,1,5,5,2,1,1,2,4,2,3,1990,2,2
1997,1,10173,1,2,2,2,1,1,2,4,2,3,1984,2,2
1997,2,10173,4,5,5,1,1,1,2,4,2,3,1992,2,2
1997,1,10174,1,2,2,2,1,1,2,4,2,3,1992,2,2
1997,2,10174,6,2,2,2,1,1,1,4,2,3,1974,2,2
1997,1,10175,1,3,3,2,1,1,2,4,2,3,1994,2,2
1997,2,10175,6,2,2,2,1,1,1,4,2,3,1995,2,2
1997,1,10176,1,2,2,2,2,2,2,4,2,3,1986,2,2
1997,2,10176,1,2,2,2,1,1,2,4,2,3,1988,2,2
1997,1,10177,4,2,2,1,2,2,2,4,1,3,1976,2,2
1997,1,10178,1,3,3,2,1,1,2,4,1,3,1996,2,2
1997,1,10179,5,4,4,2,1,1,2,4,2,3,1989,2,2
1997,2,10179,6,3,3,2,1,1,1,4,2,3,1997,2,2
1997,1,10180,1,2,2,2,1,1,2,4,1,3,1992,2,2
1997,2,10180,6,4,4,2,1,1,1,4,2,3,1991,2,2
1997,1,10181,2,2,2,1,1,1,2,4,2,3,1980,2,2
1997,1,10182,1,3,3,2,2,2,2,4,1,3,1978,2,2
1997,1,10183,2,3,3,2,1,1,2,4,2,3,1990,2,2
1997,2,10183,6,2,2,2,1,1,1,4,2,3,1993,2,2
1997,1,10184,1,2,2,1,1,1,2,4,2,3,1987,2,2
1997,1,10185,1,3,3,2,1,1,2,4,2,3,1993,2,2
1997,2,10185,1,2,2,2,1,1,2,4,2,3,1990,2,2
1997,1,10186,1,3,3,2,2,2,2,4,2,3,1985,2,2
1997,2,10186,1,2,2,1,1,1,2,4,2,3,1994,2,2
1997,1,10187,1,3,3,2,1,1,2,4,1,3,1985,2,2
1997,1,10188,1,2,2,2,1,1,2,4,2,3,1989,2,2
1997,1,10189,1,2,2,1,1,1,2,4,2,3,1989,1,2
1997,1,10190,1,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10191,2,5,5,2,1,1,2,4,2,3,1984,2,2
1997,2,10191,3,2,2,2,1,1,2,4,2,3,1993,2,2
1997,1,10192,6,2,2,2,1,1,1,4,2,3,1996,1,2
1997,2,10192,1,2,2,2,2,2,2,4,2,3,1980,2,2
1997,1,10193,1,2,2,2,1,1,2,4,2,3,1986,2,2
1997,2,10193,6,2,2,2,1,1,1,4,2,3,1984,2,2
1997,1,10194,6,2,2,2,1,1,1,4,2,3,1994,2,2
1997,2,10194,2,3,3,2,1,1,2,4,2,3,1992,2,2
1997,1,10195,2,2,2,1,1,1,2,4,2,3,1996,2,2
1997,1,10196,4,2,2,2,1,1,2,4,2,3,1988,1,2
1997,2,10196,1,2,2,2,1,1,2,4,2,3,1985,2,2
1997,1,10197,2,3,3,1,1,1,2,4,1,3,1975,2,2
1997,1,10198,1,3,3,1,1,1,1,4,1,3,1988,2,2
1997,1,10199,1,2,2,1,2,2,2,4,1,3,1990,2,2
1997,1,10200,1,2,2,2,1,1,2,4,2,3,1985,2,2
1997,2,10200,6,4,4,2,1,1,1,4,2,3,1989,2,2
1997,1,10201,2,2,2,1,1,1,2,4,2,3,1987,2,2
1997,2,10201,2,2,2,2,1,1,2,4,2,3,1983,2,2
1997,1,10202,1,2,2,2,2,2,2,4,2,3,1977,2,2
1997,1,10203,1,2,2,2,2,2,2,4,1,3,1988,2,2
1997,1,10204,2,2,2,2,1,1,2,4,2,3,1996,1,2
1997,1,10205,1,2,2,2,1,1,2,4,2,3,1997,2,2
1997,2,10205,6,2,2,2,1,1,1,4,2,3,1996,2,2
1997,1,10206,2,2,2,2,1,1,2,4,2,3,1996,2,2
1997,2,10206,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10207,1,5,5,2,1,1,2,4,2,3,1991,2,2
1997,2,10207,2,2,2,2,1,1,2,4,2,3,1993,2,2
1997,1,10208,1,2,2,2,1,1,2,4,2,3,1992,1,2
1997,2,10208,4,2,2,2,1,1,2,4,2,3,1994,2,2
1997,1,10209,1,2,2,2,1,1,2,4,2,3,1997,2,2
1997,2,10209,4,2,2,2,1,1,2,4,2,3,1986,2,2
1997,1,10210,1,2,2,1,1,1,2,4,1,3,1995,2,2
1997,1,10211,1,2,2,2,1,1,2,4,1,3,1992,2,2
1997,2,10211,2,4,4,1,1,1,2,4,2,3,1996,2,2
1997,1,10212,1,2,2,2,1,1,2,4,2,3,1996,2,2
1997,2,10212,2,2,2,2,1,1,2,4,2,3,1996,2,2
1997,1,10213,7,4,4,2,4,1,2,1,2,3,1980,2,2
1997,2,10213,1,2,2,2,1,1,2,4,2,3,1983,2,2
1997,1,10214,1,3,3,2,1,1,2,4,2,3,1989,2,2
1997,2,10214,1,2,2,2,1,1,2,4,2,3,1992,2,2
1997,1,10215,2,5,5,2,1,1,2,4,1,3,1995,2,2
1997,1,10217,1,2,2,2,1,1,2,4,2,3,1984,2,2
1997,1,10218,2,3,3,2,1,1,2,4,1,3,1988,2,2
1997,1,10219,1,2,2,2,2,2,2,4,2,3,1985,2,2
1997,2,10219,4,3,3,2,1,1,2,4,2,3,1989,2,2
1997,1,10220,4,2,2,1,1,1,2,4,2,3,1995,2,2
1997,2,10220,1,2,2,2,1,1,2,4,2,3,1983,2,2
1997,1,10221,1,2,2,1,1,1,2,4,2,3,1989,2,2
1997,1,10222,6,2,2,2,1,1,1,4,2,3,1987,2,2
1997,2,10222,2,2,2,2,1,1,2,4,2,3,1972,2,2
1997,1,10223,1,2,2,1,1,1,2,4,1,3,1993,2,2
1997,1,10224,1,3,3,2,2,2,2,4,2,3,1985,2,2
1997,2,10224,2,2,2,2,1,1,2,4,2,3,1997,2,2
1997,1,10225,1,5,5,2,1,1,2,4,2,3,1991,2,2
1997,2,10225,2,2,2,2,1,1,2,4,2,3,1979,2,2
1997,1,10226,1,5,5,2,2,2,2,4,2,3,1980,2,2
1997,2,10226,6,2,2,2,1,1,1,4,2,3,1989,2,2
1997,1,10227,1,2,2,2,1,1,2,4,2,3,1988,2,2
1997,1,10228,1,2,2,2,1,1,2,4,1,3,1988,2,2
1997,1,10229,1,2,2,1,2,2,2,4,2,3,1990,2,2
1997,1,10230,6,3,3,2,1,1,1,4,2,3,1991,2,2
1997,2,10230,1,5,5,2,1,1,2,4,2,3,1993,2,2
1997,1,10231,2,2,2,1,1,1,2,4,2,3,1983,2,1
1997,1,10232,1,2,2,2,1,1,2,4,1,3,1994,2,2
1997,1,10233,2,4,4,1,1,1,2,4,2,3,1990,2,2
1997,2,10233,2,2,2,2,1,1,2,4,1,3,1995,2,1
1997,1,10234,1,4,4,2,1,1,2,4,2,3,1995,2,2
1997,1,10235,3,2,2,1,1,1,2,4,1,3,1983,2,2
1997,1,10236,4,5,5,2,1,1,2,4,2,3,1995,2,2
1997,2,10236,1,2,2,2,1,1,2,4,1,3,1997,2,2
1997,1,10237,2,2,2,2,1,1,2,4,2,3,1989,2,2
1997,2,10237,1,5,5,2,1,1,2,4,2,3,1988,2,2
1997,1,10238,1,2,2,2,1,1,2,4,2,3,1970,2,2
1997,1,10239,2,2,2,2,1,1,1,4,2,3,1995,2,2
1997,2,10239,2,2,2,2,1,1,2,4,2,3,1997,2,2
1997,3,10239,1,2,2,2,1,1,2,4,2,3,1980,2,2
1997,1,10240,7,2,2,2,4,2,2,2,1,3,1979,2,2
1997,1,10241,1,1,1,1,1,1,2,4,2,3,1997,2,2
1997,1,10242,6,2,2,1,1,1,1,4,2,3,1989,2,2
1997,1,10243,1,5,5,2,1,1,2,4,2,3,1994,2,2
1997,2,10243,2,2,2,2,1,1,2,4,2,3,1991,2,2
1997,1,10244,1,2,2,2,1,1,2,4,2,3,1986,2,2
1997,2,10244,3,2,2,2,1,1,2,4,2,3,1985,2,2
1997,1,10246,1,5,5,2,1,1,2,4,2,3,1995,2,2
1997,2,10246,3,2,2,2,1,1,2,4,2,3,1986,2,2
1997,1,10247,1,5,5,2,1,1,2,4,1,3,1993,2,2
1997,2,10247,3,2,2,2,1,1,2,4,2,3,1986,2,2
1997,1,10248,6,1,1,1,1,1,1,4,2,3,1990,2,1
1997,1,10249,4,5,5,2,1,1,2,4,2,3,1977,2,2
1997,2,10249,6,2,2,1,1,1,1,4,2,3,1994,2,2
1997,1,10250,6,2,2,2,1,1,1,4,2,3,1994,2,2
1997,2,10250,1,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10251,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10252,1,2,2,1,2,2,2,4,2,3,1996,2,2
1997,1,10253,1,2,2,1,1,1,2,4,2,3,1979,2,1
1997,1,10254,1,6,2,2,1,1,2,4,2,3,1987,2,2
1997,1,10255,6,2,2,2,1,1,2,4,2,3,1990,2,2
1997,2,10255,1,2,2,2,1,1,2,4,2,3,1988,2,2
1997,1,10256,2,4,4,2,1,1,2,4,1,3,1988,2,2
1997,2,10256,1,3,3,2,1,1,2,4,2,3,1985,2,2
1997,3,10256,1,2,2,2,1,1,2,4,2,3,1994,2,2
1997,4,10256,2,2,2,2,1,1,2,4,2,3,1994,2,2
1997,1,10257,1,5,5,2,1,1,2,4,2,3,1994,2,2
1997,2,10257,1,2,2,2,1,1,2,4,2,3,1990,2,2
1997,1,10258,1,3,3,2,3,3,3,4,2,3,1987,2,2
1997,2,10258,2,2,2,2,1,1,2,4,2,3,1995,2,2
1997,1,10259,1,2,2,2,2,2,2,4,1,3,1989,2,2
1997,1,10260,3,3,3,2,1,1,2,4,2,3,1978,2,2
