ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10001,1996,0,16,0,0,21,31,0,0,0,0
10002,1996,25,0,14,15,0,0,0,26,19,17
10003,1996,0,0,0,0,0,0,0,0,0,0
10004,1996,16,16,16,16,16,16,16,16,16,16
10005,1996,35,18,19,23,28,12,15,9,15,34
10006,1996,0,0,0,0,0,0,0,0,0,0
10007,1996,9,9,9,9,9,9,9,9,9,9
10008,1996,0,0,0,9,0,0,0,0,0,0
10009,1996,0,0,7,0,0,0,0,0,21,0
10010,1996,19,10,29,9,32,12,14,18,15,15
10011,1996,0,0,0,0,0,0,0,0,0,0
10012,1996,0,0,0,0,0,0,0,0,0,0
10014,1996,0,0,0,0,10,0,0,0,0,0
10015,1996,0,11,0,0,0,0,16,19,0,15
10016,1996,0,0,0,0,0,12,0,0,0,0
10017,1996,0,0,0,0,0,0,0,0,0,0
10018,1996,11,0,0,16,0,0,0,0,0,0
10019,1996,13,28,16,30,23,15,13,18,10,27
10020,1996,0,0,0,0,0,0,0,0,0,0
10021,1996,0,0,0,0,0,0,0,0,0,0
10022,1996,0,0,0,0,0,0,0,0,0,0
10023,1996,0,0,0,0,0,0,0,0,0,0
10024,1996,12,6,8,15,23,7,15,19,16,19
10025,1996,0,0,0,0,0,0,0,0,0,0
10026,1996,0,0,0,0,0,17,0,0,0,3
10027,1996,0,0,0,0,0,0,0,0,0,0
10028,1996,10,0,12,13,12,24,23,25,14,19
10029,1996,13,0,0,0,0,0,0,0,0,21
10030,1996,0,0,10,0,0,11,9,0,0,0
10031,1996,2,2,2,2,9,12,2,12,2,2
10032,1996,0,0,0,0,0,0,0,0,0,0
10033,1996,0,0,0,0,0,0,0,0,8,17
10034,1996,0,0,0,0,0,0,18,0,0,0
10035,1996,19,19,19,19,19,19,24,19,19,19
10036,1996,0,0,0,0,0,0,0,0,0,0
10037,1996,0,0,0,9,0,0,0,0,0,0
10038,1996,0,17,0,22,0,0,17,0,0,0
10039,1996,19,0,16,0,0,0,42,0,0,13
10040,1996,0,0,0,0,0,0,0,0,0,0
10041,1996,17,11,16,21,20,6,9,26,12,20
10042,1996,0,0,0,0,9,21,21,7,11,17
10043,1996,0,0,0,0,0,0,0,0,19,0
10044,1996,0,0,0,0,0,0,0,0,0,0
10045,1996,8,8,8,8,8,8,8,8,8,8
10046,1996,0,0,0,0,0,0,0,0,0,0
10047,1996,0,0,0,0,0,0,0,0,0,0
10048,1996,15,0,0,26,0,17,0,0,0,0
10049,1996,0,0,0,0,0,0,0,0,0,0
10050,1996,0,0,0,0,0,0,0,0,0,0
10051,1996,0,0,0,0,0,0,0,0,0,0
10052,1996,0,0,0,0,0,0,0,0,0,0
10053,1996,0,0,0,7,20,0,0,0,0,14
10054,1996,24,24,24,24,24,24,24,24,24,24
10055,1996,0,0,0,0,0,0,0,0,0,0
10056,1996,0,0,0,0,0,0,0,0,0,0
10057,1996,0,0,0,0,22,0,0,0,0,0
10058,1996,23,23,23,23,23,23,23,23,23,23
10059,1996,6,9,0,0,0,0,7,0,11,15
10060,1996,20,20,20,20,20,20,20,20,20,20
10061,1996,0,0,0,0,0,0,0,0,0,0
10062,1996,0,0,0,0,0,0,0,0,10,0
10063,1996,16,30,34,21,0,18,24,25,25,18
10064,1996,0,0,0,0,0,0,0,0,0,0
10065,1996,0,0,0,0,0,0,0,0,0,0
10066,1996,0,0,0,0,0,0,0,0,0,0
10067,1996,13,27,19,19,46,25,15,14,22,28
10068,1996,0,0,0,0,0,0,0,0,0,0
10069,1996,3,20,23,7,21,10,18,23,12,12
10070,1996,0,0,0,0,0,0,0,0,0,0
10071,1996,0,0,9,0,0,0,16,0,0,0
10072,1996,13,22,33,12,21,13,0,24,0,19
10073,1996,0,0,0,0,0,0,0,0,0,0
10074,1996,0,0,0,0,0,0,0,0,0,0
10075,1996,20,20,20,20,20,20,20,20,20,20
10076,1996,0,0,0,0,0,0,0,0,0,0
10077,1996,0,7,25,14,11,22,8,16,21,13
10078,1996,0,0,0,0,0,0,0,0,0,0
10079,1996,3,0,12,0,0,0,13,17,0,0
10080,1996,20,9,10,13,22,36,3,17,10,22
10081,1996,9,27,23,6,18,23,0,23,0,8
10082,1996,9,0,14,0,19,0,0,10,13,0
10083,1996,22,13,22,18,20,24,26,7,20,19
10084,1996,0,0,0,0,0,0,0,0,0,0
10085,1996,13,13,13,13,13,13,13,13,13,13
10086,1996,23,13,16,31,39,7,18,0,23,21
10087,1996,0,0,0,0,0,0,0,0,0,0
10088,1996,0,0,0,0,0,0,0,0,0,0
10089,1996,14,17,13,8,14,14,15,12,20,21
10090,1996,18,18,18,18,18,18,18,18,18,18
10091,1996,0,0,0,0,0,0,0,0,0,0
10092,1996,0,0,0,0,0,0,0,0,0,0
10093,1996,19,20,21,32,26,19,25,28,19,11
10094,1996,0,15,9,0,10,7,13,25,10,18
10095,1996,0,0,0,0,0,0,0,0,0,0
10096,1996,0,10,6,13,22,22,13,0,12,17
10097,1996,15,12,0,20,0,26,9,36,18,21
10098,1996,0,0,0,0,0,0,0,0,0,0
10099,1996,9,9,9,9,9,9,9,9,9,9
10100,1996,33,33,33,33,33,33,33,33,33,33
10101,1996,0,0,0,0,0,0,0,0,0,0
10102,1996,0,0,0,20,0,0,0,0,0,0
10103,1996,15,15,15,15,15,15,15,15,15,15
10104,1996,0,0,0,0,0,0,0,0,0,0
10105,1996,19,24,13,21,18,25,14,34,39,0
10106,1996,0,0,0,0,0,0,0,0,0,0
10107,1996,20,20,20,20,20,20,20,20,20,20
10108,1996,0,0,0,0,0,0,0,0,0,0
10109,1996,13,13,13,13,13,13,13,13,13,13
10110,1996,0,0,0,0,0,0,0,0,0,0
10111,1996,0,0,0,0,0,0,0,0,0,0
10112,1996,7,8,13,35,3,23,18,22,21,21
10113,1996,10,0,0,0,0,0,0,0,0,0
10114,1996,0,0,0,0,0,0,0,0,0,0
10115,1996,20,33,13,9,9,28,11,9,6,15
10116,1996,0,13,6,0,0,0,0,0,0,23
10117,1996,0,0,0,25,0,0,0,10,0,12
10118,1996,0,0,0,0,0,0,0,0,0,0
10119,1996,34,11,18,27,0,26,15,15,27,20
10120,1996,0,0,10,14,0,0,0,0,0,0
10121,1996,0,0,0,0,0,0,0,0,0,0
10122,1996,0,0,0,0,0,0,0,0,0,0
10123,1996,0,0,0,0,0,0,0,0,0,0
10124,1996,31,12,19,14,12,20,15,12,14,12
10125,1996,7,18,14,12,20,16,13,15,14,13
10126,1996,0,0,0,0,0,0,0,17,0,0
10127,1996,0,0,0,0,0,0,0,0,0,0
10128,1996,5,16,10,0,0,11,12,21,23,30
10129,1996,29,29,29,29,29,29,29,29,29,29
10130,1996,18,18,18,18,19,18,18,18,18,18
10131,1996,0,0,0,0,0,0,0,0,0,0
10132,1996,0,0,0,0,0,0,0,0,0,0
10133,1996,0,0,0,12,0,0,0,0,0,0
10134,1996,22,22,22,22,22,22,22,22,22,22
10135,1996,13,9,20,15,9,21,20,4,14,18
10136,1996,10,12,26,18,35,28,25,22,20,8
10137,1996,13,4,0,4,16,19,11,23,8,5
10138,1996,25,25,25,25,25,25,25,25,25,25
10139,1996,0,0,0,0,0,0,0,0,0,0
10140,1996,0,0,0,0,0,0,0,0,0,0
10141,1996,28,18,10,0,0,20,0,18,11,23
10142,1996,16,18,9,16,27,21,17,16,23,22
10143,1996,16,16,16,16,16,16,16,16,16,16
10144,1996,0,0,0,0,0,0,0,0,0,0
10145,1996,28,28,28,28,28,28,28,28,28,28
10146,1996,0,0,0,0,14,0,0,0,0,0
10147,1996,0,0,0,0,0,0,0,0,0,0
10148,1996,26,0,14,0,0,0,4,0,0,0
10149,1996,0,0,0,0,7,0,0,0,0,0
10150,1996,9,13,21,6,8,8,11,9,5,12
10151,1996,9,16,15,40,20,3,19,24,14,33
10152,1996,0,0,0,0,0,0,0,0,0,0
10153,1996,22,22,22,22,22,22,22,22,22,22
10154,1996,14,14,14,14,14,14,19,14,14,14
10155,1996,20,14,32,25,22,21,10,27,18,18
10156,1996,30,35,19,14,15,17,29,16,19,29
10157,1996,24,24,24,24,24,24,24,24,24,24
10158,1996,13,13,13,13,13,13,13,13,13,13
10159,1996,8,8,8,8,8,8,8,8,8,8
10160,1996,19,19,19,19,19,19,19,19,19,19
10161,1996,0,0,0,0,26,0,0,0,8,21
10162,1996,23,23,23,23,23,23,23,23,23,23
10163,1996,0,0,0,0,0,0,0,0,0,0
10164,1996,0,0,0,16,0,0,0,0,11,0
10165,1996,0,21,0,0,0,0,0,0,0,0
10166,1996,0,0,0,0,13,0,11,0,0,0
10167,1996,1,1,1,1,1,1,1,1,1,1
10168,1996,25,10,25,4,0,0,10,7,0,13
10169,1996,0,0,0,0,0,0,0,10,0,0
10170,1996,0,0,0,0,24,0,0,0,0,0
10171,1996,0,0,0,0,0,0,0,0,31,0
10172,1996,20,20,20,20,20,20,20,20,20,20
10173,1996,0,0,0,0,0,0,0,0,0,0
10174,1996,0,0,0,0,0,0,0,0,0,0
10175,1996,15,15,23,21,10,27,5,15,68,18
10176,1996,0,0,0,0,0,0,0,0,0,0
10177,1996,27,25,24,13,19,20,0,8,20,29
10178,1996,0,0,0,0,0,0,0,0,0,0
10179,1996,0,0,0,0,0,17,0,0,0,0
10180,1996,0,0,0,0,0,0,10,0,0,17
10181,1996,21,15,21,20,22,16,3,46,21,16
10182,1996,8,0,6,0,5,0,20,0,10,0
10183,1996,25,23,40,22,17,24,18,29,26,16
10184,1996,14,0,0,0,0,0,0,0,0,0
10185,1996,17,17,17,17,17,17,17,17,17,17
10186,1996,8,8,8,8,8,8,8,8,8,8
10187,1996,0,0,0,0,19,0,0,0,0,0
10188,1996,0,0,0,0,0,0,0,38,0,0
10189,1996,15,15,15,15,15,15,15,15,15,15
10190,1996,0,0,0,0,0,0,0,0,0,0
10191,1996,0,0,0,12,0,0,0,0,8,0
10192,1996,23,20,16,29,17,24,25,24,17,18
10193,1996,0,0,0,0,0,0,0,0,0,0
10194,1996,0,9,0,0,0,0,0,0,0,0
10195,1996,14,13,13,0,14,28,0,17,4,3
10196,1996,0,0,0,0,0,0,0,17,0,0
10197,1996,0,0,0,0,0,0,0,0,0,0
10198,1996,0,21,0,0,0,0,0,37,18,0
10199,1996,10,10,10,10,10,10,10,10,10,10
10200,1996,6,6,6,6,6,6,6,6,6,6
10201,1996,15,12,17,25,25,8,13,0,8,13
10202,1996,9,20,0,0,0,13,0,12,0,0
10203,1996,0,0,13,0,0,11,0,13,0,11
10204,1996,7,7,7,7,7,7,7,7,7,7
10205,1996,4,4,4,4,4,4,4,4,4,4
10206,1996,18,0,24,0,26,0,0,39,0,12
10207,1996,20,0,0,0,0,5,8,24,0,0
10208,1996,0,0,0,19,0,0,0,0,0,0
10209,1996,11,5,11,16,12,11,24,10,15,27
10210,1996,14,14,14,14,14,14,14,14,14,14
10211,1996,14,15,14,26,27,0,25,12,15,12
10212,1996,17,14,21,20,18,14,21,0,11,18
10213,1996,0,0,0,0,0,0,0,0,0,0
10214,1996,14,14,14,14,14,14,14,14,14,14
10215,1996,0,0,0,0,0,0,0,0,0,0
10216,1996,24,5,10,5,4,8,0,21,8,15
10217,1996,13,13,13,13,13,13,13,13,13,13
10218,1996,22,22,22,22,22,22,22,22,22,22
10219,1996,0,0,0,0,0,0,0,0,9,0
10220,1996,35,35,35,35,35,35,35,35,35,35
10221,1996,0,21,0,0,0,0,0,0,0,0
10222,1996,9,9,9,9,9,9,9,9,9,9
10223,1996,18,13,8,15,8,8,31,21,16,7
10224,1996,13,13,13,13,13,13,13,13,13,13
10225,1996,0,0,0,0,10,0,0,0,0,0
10226,1996,20,0,15,15,20,13,6,6,0,0
10227,1996,0,0,0,0,0,0,0,0,0,0
10228,1996,11,24,24,16,21,22,14,10,11,27
10229,1996,0,0,0,0,0,0,0,0,0,0
10230,1996,0,8,0,0,0,0,0,0,14,0
10231,1996,22,22,22,22,22,22,22,22,22,22
10232,1996,0,0,0,18,0,0,11,26,12,0
10233,1996,0,7,0,0,0,0,0,0,0,16
10234,1996,0,0,0,0,0,0,0,0,0,0
10236,1996,11,11,11,11,11,11,11,11,11,11
10237,1996,0,0,0,0,0,0,0,0,0,0
10238,1996,0,0,0,0,0,0,0,0,0,0
10239,1996,12,14,36,10,18,9,16,19,15,17
10240,1996,0,0,19,0,8,0,0,0,23,0
10241,1996,13,17,12,12,14,0,25,12,14,0
10242,1996,0,0,0,0,0,0,0,0,0,0
10243,1996,0,0,0,0,0,0,0,0,0,0
10244,1996,5,5,5,5,5,5,5,5,5,5
10245,1996,0,0,0,0,0,0,0,0,0,0
10246,1996,0,0,0,0,0,0,0,0,0,0
10248,1996,0,0,0,0,0,0,0,28,25,26
10249,1996,0,0,0,0,0,0,0,0,0,0
10250,1996,0,0,0,0,0,0,0,0,0,0
10251,1996,20,20,20,20,20,20,20,20,20,20
10252,1996,0,0,0,0,0,0,0,0,0,0
10253,1996,33,17,23,15,22,12,18,0,15,15
10254,1996,9,13,0,0,0,0,23,0,0,0
10255,1996,12,12,12,12,12,12,12,12,12,12
10256,1996,0,0,0,0,0,0,0,0,0,0
10257,1996,4,0,0,0,0,0,0,0,0,0
10258,1996,24,24,24,24,24,24,24,24,24,24
10259,1996,0,0,0,0,0,0,0,0,0,0
10260,1996,12,24,21,22,8,21,19,15,9,13
10261,1996,13,15,9,7,20,14,11,6,4,14
10262,1996,19,19,19,19,19,19,19,19,19,19
10263,1996,9,18,14,7,17,9,10,19,20,7
10264,1996,18,22,33,23,19,16,14,0,22,14
10265,1996,16,3,36,0,18,11,9,29,19,16
10266,1996,0,0,0,0,0,0,0,0,0,0
10267,1996,0,0,0,0,14,0,0,0,0,0
10268,1996,0,0,0,0,0,0,0,0,0,0
10269,1996,10,10,12,27,13,0,18,0,12,28
10270,1996,0,0,0,0,0,0,0,0,0,0
10271,1996,27,0,0,0,0,24,0,0,0,10
10272,1996,0,0,0,0,0,0,0,0,0,0
10273,1996,0,0,0,0,0,0,0,0,0,0
10274,1996,0,0,0,0,0,0,20,0,0,0
10275,1996,0,0,0,0,0,0,0,0,0,0
10276,1996,0,0,0,0,0,0,0,0,0,0
10277,1996,27,27,27,27,27,27,27,27,27,27
10278,1996,0,0,29,0,0,0,0,0,16,0
10279,1996,0,0,0,28,0,0,0,0,0,0
10280,1996,3,13,26,31,15,21,27,18,19,24
10281,1996,12,14,15,11,16,23,11,14,12,21
10282,1996,9,18,15,20,12,43,12,21,0,13
10283,1996,0,0,0,0,0,0,0,0,0,0
10284,1996,0,0,0,0,0,0,0,0,0,0
10285,1996,0,0,0,0,0,0,0,0,0,0
10286,1996,0,0,0,0,0,0,0,0,0,0
10287,1996,9,0,21,19,23,14,26,13,11,12
10288,1996,0,0,0,0,0,0,0,0,0,0
10289,1996,0,0,0,0,0,0,0,0,0,0
10290,1996,8,9,18,29,4,36,21,25,20,18
10291,1996,0,22,0,11,0,0,28,0,5,0
10292,1996,15,15,15,15,15,15,15,15,15,15
10293,1996,22,28,32,26,24,26,22,15,20,6
10294,1996,35,0,7,10,11,16,14,7,5,11
10295,1996,0,0,0,0,0,0,0,0,0,0
10296,1996,0,0,0,12,18,0,0,0,0,0
10297,1996,0,0,0,0,0,0,0,0,0,0
10298,1996,2,27,10,15,24,0,0,24,4,20
10299,1996,12,15,24,17,25,24,0,9,12,11
10300,1996,4,0,0,0,18,20,16,0,0,0
10301,1996,26,25,0,22,8,7,21,20,14,0
10302,1996,0,0,0,0,0,0,0,0,0,0
10303,1996,13,7,16,4,8,20,16,20,21,18
10304,1996,22,22,22,22,22,22,22,22,22,22
10305,1996,0,0,0,0,0,0,0,0,0,0
10306,1996,0,0,0,0,25,29,0,0,0,0
10307,1996,0,0,0,6,16,14,6,9,4,0
10308,1996,0,0,0,0,0,0,0,0,0,0
10309,1996,0,0,0,0,0,0,0,0,0,0
10310,1996,31,8,20,22,13,28,23,22,25,30
10311,1996,0,0,0,0,0,0,0,0,0,0
10312,1996,0,0,0,0,0,0,0,0,0,0
10313,1996,11,11,11,11,11,11,11,11,11,11
10314,1996,0,0,0,0,0,0,0,0,0,0
10315,1996,17,17,17,17,17,17,17,17,17,17
10316,1996,22,22,22,22,22,22,22,22,22,22
10317,1996,0,0,0,0,10,18,0,0,15,0
10318,1996,0,0,0,0,0,0,0,0,0,0
10319,1996,27,27,27,27,27,27,27,27,27,27
10320,1996,10,16,37,15,11,11,11,22,14,21
10321,1996,0,0,0,0,0,0,0,0,0,0
10322,1996,24,24,24,24,24,24,24,24,24,24
10323,1996,0,0,0,0,0,0,0,14,0,0
10324,1996,0,0,0,0,0,0,0,0,0,0
10325,1996,0,0,0,0,0,0,0,0,0,0
10326,1996,16,25,28,30,17,21,19,17,11,17
10327,1996,23,23,23,23,23,23,23,23,23,23
10328,1996,17,27,10,18,17,11,23,18,22,14
10329,1996,0,0,0,0,0,0,0,0,0,0
10330,1996,0,0,0,0,0,0,0,0,0,0
10331,1996,0,0,24,0,0,0,0,0,3,0
10332,1996,0,0,0,0,0,0,0,0,0,0
10333,1996,20,0,0,17,0,0,0,0,0,0
10334,1996,13,13,13,13,13,13,13,13,13,13
10335,1996,0,0,0,0,0,0,0,0,0,0
10336,1996,4,4,4,4,4,4,4,4,4,4
10337,1996,5,5,5,5,5,5,5,5,5,5
10338,1996,0,0,0,0,0,0,0,0,0,0
10339,1996,8,0,15,0,0,0,8,10,0,0
10340,1996,0,19,14,15,30,0,15,0,0,15
10341,1996,0,0,15,0,0,0,0,0,0,0
10342,1996,12,0,0,0,0,0,0,0,0,0
10343,1996,0,0,0,0,0,0,0,0,0,0
10344,1996,0,0,0,0,0,0,0,0,0,0
10345,1996,0,24,0,0,0,0,0,0,0,0
10346,1996,0,0,0,0,0,0,0,0,0,0
10347,1996,19,14,31,17,4,12,19,0,0,11
10348,1996,17,17,17,17,17,17,17,17,17,17
10349,1996,0,0,0,0,0,0,0,0,0,0
10350,1996,17,16,23,19,11,29,25,13,19,17
10351,1996,0,0,0,0,0,0,0,8,0,0
10352,1996,0,0,0,0,0,0,0,0,0,0
10353,1996,0,0,0,0,0,0,0,0,0,0
10354,1996,0,0,0,0,0,0,0,0,0,0
10355,1996,0,0,0,0,0,13,0,0,0,0
10356,1996,14,14,14,14,14,14,14,14,14,14
10357,1996,0,0,16,7,7,16,10,14,7,11
10358,1996,23,0,0,0,0,0,0,0,0,0
10359,1996,0,0,0,0,0,0,0,0,0,0
10360,1996,19,26,18,0,11,0,2,15,9,13
10361,1996,14,11,0,11,7,0,11,34,12,13
10362,1996,21,21,21,21,21,21,21,21,21,21
10363,1996,0,0,0,0,0,0,0,0,12,0
10364,1996,0,0,0,0,0,0,11,0,0,0
10365,1996,13,9,5,10,12,0,0,0,11,0
10366,1996,10,8,17,7,6,10,14,16,11,19
10367,1996,0,9,0,0,0,13,8,7,0,0
10368,1996,16,20,16,7,27,26,28,27,20,21
10369,1996,0,0,0,0,0,0,0,0,4,0
10370,1996,0,0,0,0,0,0,0,0,0,0
10371,1996,0,0,0,0,0,0,0,0,0,0
10372,1996,5,10,11,17,20,7,20,6,29,22
10373,1996,0,0,0,0,0,0,0,0,0,0
10374,1996,20,33,0,23,0,0,0,0,0,0
10375,1996,0,19,0,0,0,20,0,0,0,0
10376,1996,6,6,6,6,6,6,6,6,6,6
10377,1996,13,13,13,13,13,13,13,13,13,13
10378,1996,26,9,20,27,27,15,6,20,30,16
10379,1996,0,0,0,0,0,0,0,0,0,0
10380,1996,21,0,17,0,17,0,0,0,9,19
10381,1996,0,0,0,0,0,0,17,0,0,0
10382,1996,0,0,0,0,0,0,0,0,13,0
10383,1996,0,0,0,0,0,0,0,0,0,0
10384,1996,0,0,0,0,0,0,0,0,0,0
10385,1996,0,0,0,0,0,0,0,0,0,0
10386,1996,0,0,0,0,0,0,0,0,0,0
10387,1996,0,0,0,0,0,0,0,0,0,0
10388,1996,15,0,7,29,10,19,23,14,4,15
10389,1996,0,0,0,0,0,0,0,0,0,0
10390,1996,14,14,14,14,14,14,14,14,14,14
10391,1996,0,0,0,0,0,0,0,0,0,0
10392,1996,0,0,0,0,0,0,0,0,0,0
10393,1996,0,0,0,0,0,0,0,0,0,0
10394,1996,4,4,4,4,4,4,4,4,4,4
10395,1996,0,0,0,0,0,0,0,0,0,0
10396,1996,0,21,0,0,0,0,4,0,0,0
10397,1996,0,0,8,0,0,0,0,0,0,0
10398,1996,0,0,0,0,0,0,0,0,0,0
10399,1996,14,14,14,14,14,14,14,14,14,14
10400,1996,0,0,0,0,0,0,0,0,0,0
10401,1996,19,19,19,19,19,19,19,19,19,19
10402,1996,17,0,8,30,0,3,0,19,4,0
10403,1996,23,0,11,0,0,0,0,0,0,34
10404,1996,0,0,0,0,22,16,17,0,0,0
10405,1996,20,14,22,13,17,16,7,6,13,13
10406,1996,18,6,7,17,14,9,4,0,9,0
10407,1996,0,0,0,0,0,0,0,0,0,0
10408,1996,0,0,0,0,18,0,23,0,0,0
10409,1996,25,25,25,25,25,25,25,25,25,25
10410,1996,0,0,12,0,0,0,6,0,0,0
10411,1996,19,19,19,19,19,19,19,19,19,19
10412,1996,0,0,15,14,0,19,0,31,0,0
10413,1996,0,0,0,0,0,0,0,0,0,0
10414,1996,0,0,0,0,0,0,0,0,0,0
10415,1996,0,0,0,0,0,0,0,0,0,0
10416,1996,0,0,0,0,0,0,0,0,0,0
10417,1996,0,0,0,0,0,0,0,0,0,0
10418,1996,0,0,0,0,0,34,0,0,0,0
10419,1996,0,0,0,0,0,0,0,0,0,0
10420,1996,20,20,20,20,20,20,20,20,20,20
10421,1996,0,0,0,0,0,0,0,0,0,0
10422,1996,25,25,25,25,25,25,25,25,25,25
10423,1996,21,16,18,24,34,21,20,0,9,18
10424,1996,22,12,13,14,25,15,2,24,17,30
10425,1996,0,0,0,0,0,0,0,0,0,0
10426,1996,0,17,5,0,10,0,0,0,8,0
10427,1996,4,12,0,10,16,13,2,22,34,10
10428,1996,0,0,0,0,0,0,0,0,0,0
10429,1996,24,11,29,23,10,36,46,18,9,9
10431,1996,16,0,24,0,0,2,0,0,0,0
10432,1996,0,0,0,0,0,0,0,0,0,0
10433,1996,0,0,0,0,0,0,0,0,0,0
10434,1996,34,34,34,34,34,34,34,34,34,34
10435,1996,14,24,24,0,7,21,23,25,19,21
10436,1996,12,12,12,12,12,12,12,12,12,12
10437,1996,0,0,0,0,0,0,0,0,0,0
10438,1996,0,0,43,0,0,30,0,0,0,0
10439,1996,0,0,0,0,0,0,0,0,0,0
10440,1996,29,25,20,21,4,25,11,20,28,12
10441,1996,0,0,17,0,0,0,0,22,0,0
10442,1996,0,0,14,14,8,15,0,0,0,11
10443,1996,0,16,0,0,0,0,0,0,0,0
10444,1996,0,0,0,0,0,0,0,0,0,0
10445,1996,0,11,0,0,0,0,0,6,0,0
10446,1996,0,0,0,0,0,23,0,0,0,0
10447,1996,1,1,1,1,1,1,1,1,1,1
10448,1996,0,10,0,0,0,0,0,0,0,0
10449,1996,0,0,0,0,0,0,0,0,0,0
10450,1996,12,4,6,13,26,0,0,12,12,9
10451,1996,0,0,0,0,0,0,18,0,0,15
10452,1996,0,0,0,0,0,0,0,0,2,0
10453,1996,0,0,0,0,10,11,0,0,0,0
10454,1996,0,0,0,0,0,0,0,0,0,21
10455,1996,0,0,0,0,0,0,0,0,0,0
10456,1996,18,25,22,23,22,14,14,23,24,33
10457,1996,0,0,0,0,0,0,0,0,0,0
10458,1996,24,8,27,20,9,13,22,22,28,35
10459,1996,0,0,0,0,0,0,0,0,0,0
10460,1996,0,0,0,0,0,0,0,0,0,22
10461,1996,12,12,12,12,12,12,12,12,12,12
10462,1996,38,0,0,0,16,0,14,0,29,15
10463,1996,0,13,0,0,0,0,0,0,0,19
10464,1996,0,0,0,0,0,0,14,0,0,0
10465,1996,14,0,14,18,0,0,18,25,14,14
10466,1996,0,0,0,0,0,0,0,0,0,0
10467,1996,12,27,32,16,19,24,28,24,18,16
10468,1996,4,18,13,14,12,0,8,16,24,25
10469,1996,0,15,0,3,0,0,24,33,0,0
10470,1996,0,0,31,20,0,0,15,0,0,0
10471,1996,35,0,0,0,0,0,0,0,0,0
10472,1996,0,0,0,0,0,0,0,0,0,7
10473,1996,0,0,0,0,0,0,0,0,0,0
10474,1996,0,0,0,0,0,0,0,0,0,0
10475,1996,10,16,13,23,26,8,11,15,14,21
10476,1996,8,8,8,8,8,8,8,8,8,8
10477,1996,10,10,10,15,13,10,10,10,10,10
10478,1996,8,0,7,22,0,0,12,0,0,0
10479,1996,0,0,0,0,0,0,0,0,0,0
10480,1996,0,0,0,0,0,0,0,0,0,0
10481,1996,0,0,0,0,0,0,0,0,0,0
10482,1996,18,20,8,22,18,14,19,14,26,22
10483,1996,0,0,0,0,0,0,0,0,0,0
10484,1996,0,3,0,46,0,0,0,0,0,0
10485,1996,0,0,0,0,0,0,0,0,0,0
10486,1996,0,0,0,0,0,0,0,0,0,0
10487,1996,32,32,32,32,32,32,32,32,32,32
10488,1996,0,0,0,0,0,0,0,0,0,0
10489,1996,0,0,0,0,0,0,0,0,0,0
10490,1996,0,0,0,0,0,0,0,0,0,0
10491,1996,10,0,11,0,0,0,0,0,0,0
10492,1996,29,27,0,16,10,15,18,9,0,18
10493,1996,16,0,0,0,0,0,0,0,0,0
10494,1996,0,0,0,0,0,0,0,11,0,0
10495,1996,0,0,0,0,0,0,0,0,0,0
10496,1996,0,0,0,0,0,0,0,0,0,0
10497,1996,0,0,0,0,0,9,0,0,0,0
10498,1996,0,0,0,0,17,0,0,0,0,0
10499,1996,0,0,0,0,0,0,0,0,0,0
10500,1996,0,0,0,0,4,0,0,0,10,0
10501,1996,23,23,23,23,23,23,23,23,23,23
10502,1996,0,0,0,0,0,0,14,0,9,0
10503,1996,0,0,0,19,0,0,0,0,0,0
10504,1996,24,0,30,0,16,13,19,48,0,0
10505,1996,25,6,22,24,0,26,0,20,11,9
10506,1996,0,0,0,0,0,0,0,0,0,0
10507,1996,0,0,0,0,0,0,0,0,0,0
10508,1996,0,0,0,0,0,0,0,0,0,0
10509,1996,0,0,9,0,0,25,16,0,0,0
10510,1996,0,0,0,0,0,0,0,0,0,0
10511,1996,19,0,37,0,6,28,19,0,0,22
10512,1996,22,17,0,13,0,0,0,23,16,0
10513,1996,0,0,0,26,0,0,0,0,0,0
10514,1996,0,0,0,16,0,13,11,20,0,0
10515,1996,9,0,0,0,0,0,0,0,0,0
10516,1996,0,0,0,0,0,0,0,0,0,0
10517,1996,6,6,6,6,6,6,6,6,6,6
10518,1996,0,0,0,0,0,0,0,0,0,0
10519,1996,0,0,0,0,0,0,0,0,0,0
10520,1996,0,0,0,9,0,19,0,0,0,0
10521,1996,0,0,0,0,0,0,0,0,0,0
10522,1996,0,0,0,0,18,0,0,0,9,0
10523,1996,0,0,0,0,0,0,0,0,0,0
10524,1996,9,9,9,9,9,9,9,9,9,9
10525,1996,0,22,13,9,9,10,8,14,0,6
10526,1996,0,0,0,0,0,0,0,0,0,0
10527,1996,0,0,0,0,0,0,0,0,0,0
10528,1996,0,0,0,0,0,0,0,0,0,0
10529,1996,0,0,0,0,0,0,0,0,0,0
10530,1996,11,11,11,11,11,11,11,11,11,11
10531,1996,0,0,0,0,0,0,0,0,0,0
10532,1996,6,27,13,23,19,9,17,44,7,0
10533,1996,0,0,0,0,0,0,0,0,0,0
10534,1996,0,0,0,0,0,0,0,0,0,0
10535,1996,0,0,0,0,0,0,0,0,0,0
10537,1996,0,0,0,0,0,0,0,0,0,0
10538,1996,0,0,0,0,0,26,0,0,0,0
10539,1996,19,0,24,0,0,0,0,0,0,26
10540,1996,0,0,0,0,0,0,0,0,0,0
10541,1996,3,3,3,3,3,3,3,3,3,3
