YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1996,3,10087,1,2,2,2,1,1,2,4,2,3,1996,2,2
1996,1,10088,1,2,2,1,1,1,2,4,2,3,1989,2,2
1996,1,10089,1,2,2,2,1,1,2,4,2,3,1994,2,2
1996,2,10089,1,2,2,2,1,1,2,4,1,3,1974,2,2
1996,1,10090,1,2,2,2,1,1,2,4,2,3,1983,2,2
1996,1,10091,1,5,5,2,1,1,2,4,2,3,1991,2,2
1996,1,10092,1,2,2,2,1,1,2,4,2,3,1984,2,2
1996,1,10093,2,1,1,1,2,2,2,4,1,3,1991,2,2
1996,1,10094,6,3,3,1,1,1,2,4,1,3,1996,2,2
1996,1,10095,1,5,5,2,1,1,2,4,2,3,1987,2,2
1996,2,10095,2,2,2,2,1,1,2,4,2,3,1987,2,2
1996,1,10096,1,2,2,2,1,1,2,4,1,3,1986,2,2
1996,1,10097,1,2,2,2,1,1,2,4,1,3,1992,2,2
1996,2,10097,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,3,10097,1,2,2,2,1,1,2,4,2,3,1987,2,2
1996,1,10098,1,2,2,2,1,1,2,4,2,3,1985,2,2
1996,1,10099,1,2,2,1,1,1,2,4,1,3,1988,2,2
1996,1,10100,1,5,5,1,2,2,2,4,1,3,1987,2,2
1996,1,10101,2,2,2,2,1,1,2,4,2,3,1994,2,2
1996,1,10102,1,3,3,1,1,1,2,4,2,3,1992,2,2
1996,1,10103,2,2,2,2,1,1,2,4,1,3,1984,2,2
1996,2,10103,6,3,3,2,1,1,1,4,2,3,1995,2,2
1996,3,10103,2,4,4,2,1,1,2,4,2,3,1982,2,2
1996,1,10104,1,2,2,2,1,1,2,4,2,3,1995,2,2
1996,2,10104,1,2,2,2,1,1,2,4,2,3,1992,2,2
1996,1,10105,1,2,2,2,1,1,2,4,2,3,1985,2,2
1996,1,10106,2,2,2,2,1,1,2,4,2,3,1991,2,2
1996,1,10107,1,3,3,1,1,1,1,4,2,3,1994,2,1
1996,1,10108,2,4,4,1,1,1,2,4,2,3,1983,2,2
1996,1,10109,1,3,3,1,1,1,2,4,1,3,1990,2,2
1996,1,10110,1,2,2,2,1,1,2,4,2,3,1995,2,1
1996,1,10111,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,1,10112,1,2,2,1,1,1,2,4,2,3,1984,2,2
1996,1,10113,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,1,10114,2,2,2,1,1,1,2,4,1,3,1995,2,2
1996,1,10115,1,2,2,2,2,2,2,4,2,3,1979,2,2
1996,2,10115,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,1,10116,1,3,3,2,1,1,2,4,2,3,1986,2,2
1996,2,10116,2,2,2,2,2,2,2,4,2,3,1987,2,2
1996,3,10116,2,2,2,2,1,1,2,4,2,3,1991,2,2
1996,1,10117,1,3,3,2,1,1,2,4,1,3,1995,2,2
1996,1,10118,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,2,10118,1,2,2,2,1,1,2,4,2,3,1987,2,2
1996,1,10119,1,3,3,1,2,2,2,4,2,3,1988,2,2
1996,1,10120,1,3,3,2,1,1,2,4,2,3,1994,2,2
1996,2,10120,2,2,2,2,1,1,2,4,2,3,1986,2,2
1996,1,10121,2,2,2,2,1,1,2,4,2,3,1987,2,2
1996,2,10121,1,5,5,2,1,1,2,4,2,3,1991,2,2
1996,1,10122,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,2,10122,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,1,10123,1,3,3,2,1,1,2,4,2,3,1985,2,2
1996,2,10123,6,2,2,2,1,1,1,4,2,3,1996,2,2
1996,1,10124,2,2,2,1,1,1,2,4,1,3,1986,2,2
1996,2,10124,2,2,2,2,1,1,2,4,1,3,1977,2,2
1996,1,10125,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,2,10125,1,3,3,2,1,1,2,4,2,3,1993,2,2
1996,1,10126,1,2,2,1,1,1,2,4,2,3,1993,2,2
1996,1,10127,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,2,10127,6,4,4,2,1,1,1,4,2,3,1992,2,2
1996,1,10128,1,2,2,2,2,2,2,4,1,3,1983,2,2
1996,2,10128,1,2,2,2,2,2,2,4,2,3,1986,2,2
1996,1,10129,1,3,3,2,1,1,2,4,2,3,1983,2,2
1996,2,10129,6,2,2,2,1,1,1,4,2,3,1995,2,2
1996,1,10130,1,3,3,1,1,1,2,4,1,3,1983,2,2
1996,2,10130,3,2,2,1,1,1,2,4,2,3,1993,2,2
1996,1,10131,6,2,2,1,1,1,1,4,2,3,1994,2,2
1996,2,10131,6,4,4,1,1,1,1,4,2,3,1993,2,2
1996,1,10132,1,2,2,2,1,1,2,4,2,3,1988,2,2
1996,1,10133,1,5,5,2,1,1,2,4,2,3,1990,2,2
1996,1,10134,1,2,2,2,1,1,2,4,1,3,1993,2,2
1996,2,10134,4,4,4,1,1,1,2,4,2,3,1995,2,2
1996,1,10135,1,2,2,1,1,1,2,4,1,3,1990,2,2
1996,2,10135,1,2,2,2,2,2,2,4,2,3,1984,2,2
1996,1,10136,1,2,2,1,2,2,2,4,1,3,1988,2,2
1996,1,10137,1,6,2,1,1,1,2,4,2,3,1988,2,2
1996,1,10138,2,2,2,2,1,1,2,4,2,3,1975,2,2
1996,2,10138,6,2,2,2,1,1,1,4,2,3,1996,2,2
1996,1,10139,1,2,2,2,1,1,2,4,2,3,1991,2,2
1996,2,10139,6,2,2,2,1,1,1,4,2,3,1988,2,2
1996,1,10140,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,2,10140,1,2,2,2,1,1,2,4,2,3,1995,2,2
1996,1,10141,1,2,2,2,2,2,2,4,1,3,1981,2,1
1996,1,10142,2,2,2,2,1,1,2,4,2,3,1988,2,2
1996,1,10143,2,2,2,1,1,1,2,4,1,3,1990,2,2
1996,1,10144,2,1,1,1,1,1,2,4,2,3,1991,2,2
1996,1,10145,6,2,2,1,1,1,1,4,2,3,1988,2,2
1996,1,10146,2,3,3,2,1,1,2,4,2,3,1978,2,2
1996,2,10146,1,2,2,2,1,1,2,4,2,3,1979,2,2
1996,1,10147,3,2,2,2,1,1,2,4,2,3,1993,2,2
1996,2,10147,1,3,3,2,1,1,2,4,2,3,1995,2,2
1996,3,10147,1,2,2,2,1,1,2,4,2,3,1991,2,2
1996,1,10148,3,3,3,1,1,1,2,4,1,3,1986,2,2
1996,1,10149,1,2,2,1,1,1,2,4,1,3,1988,2,2
1996,1,10150,3,2,2,2,2,2,2,4,2,3,1991,2,2
1996,2,10150,1,2,2,2,1,1,2,4,2,3,1988,2,2
1996,1,10151,1,2,2,2,2,2,2,4,2,3,1984,2,2
1996,2,10151,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,1,10152,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,2,10152,6,2,2,1,1,1,1,4,2,3,1996,2,2
1996,1,10153,1,3,3,2,1,1,1,4,2,3,1988,2,1
1996,1,10154,2,2,2,2,1,1,2,4,2,3,1983,2,2
1996,2,10154,1,2,2,2,2,2,2,4,2,3,1988,2,2
1996,1,10155,1,5,5,2,2,2,2,4,1,3,1984,2,2
1996,1,10156,1,3,3,2,1,1,2,4,2,3,1993,2,2
1996,1,10157,1,2,2,2,1,1,2,4,1,3,1989,2,2
1996,1,10158,2,2,2,1,1,1,2,4,2,3,1994,2,2
1996,1,10159,4,2,2,2,2,2,2,4,2,3,1985,2,2
1996,2,10159,6,2,2,2,1,1,1,4,2,3,1989,2,2
1996,1,10160,3,2,2,1,1,1,2,4,1,3,1993,2,1
1996,1,10161,1,2,2,1,2,2,2,4,1,3,1984,2,2
1996,1,10162,1,3,3,1,1,1,2,4,1,3,1978,2,2
1996,1,10163,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,1,10164,1,2,2,2,1,1,2,4,2,3,1985,2,2
1996,2,10164,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,3,10164,3,2,2,2,1,1,2,4,2,3,1993,2,2
1996,4,10164,1,4,4,2,1,1,2,4,2,3,1965,2,2
1996,5,10164,2,2,2,2,1,1,1,4,2,3,1988,2,2
1996,1,10165,1,2,2,2,1,1,2,4,1,3,1994,2,2
1996,1,10166,1,2,2,2,1,1,2,4,2,3,1982,2,2
1996,2,10166,6,4,4,2,1,1,2,4,2,3,1987,2,2
1996,1,10167,1,2,2,2,2,2,2,4,1,3,1976,2,2
1996,1,10168,1,2,2,1,1,1,1,4,2,3,1995,2,2
1996,1,10169,3,1,1,1,1,1,2,4,1,3,1994,2,2
1996,1,10170,1,2,2,2,1,1,2,4,2,3,1994,2,2
1996,1,10171,1,2,2,2,2,2,2,4,2,3,1987,2,2
1996,2,10171,1,2,2,2,1,1,2,4,2,3,1988,2,2
1996,1,10172,6,5,5,2,1,1,1,4,2,3,1996,2,2
1996,2,10172,1,3,3,1,1,1,2,4,1,3,1996,2,2
1996,1,10173,6,3,3,2,1,1,1,4,2,3,1984,2,2
1996,2,10173,1,4,4,2,1,1,2,4,2,3,1988,2,2
1996,3,10173,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,1,10174,6,2,2,2,1,1,1,4,2,3,1995,2,2
1996,2,10174,1,2,2,2,1,1,2,4,2,3,1984,2,2
1996,1,10175,1,2,2,2,2,2,2,4,2,3,1986,2,2
1996,2,10175,3,2,2,2,1,1,2,4,2,3,1992,2,2
1996,1,10176,1,2,2,1,1,1,2,4,2,3,1988,2,2
1996,1,10177,1,3,3,2,1,1,2,4,2,3,1992,2,1
1996,2,10177,1,2,2,2,1,1,2,4,2,3,1984,2,2
1996,1,10178,2,2,2,2,1,1,1,4,2,3,1995,2,2
1996,2,10178,2,2,2,2,1,1,2,4,2,3,1986,2,2
1996,3,10178,2,2,2,2,1,1,2,4,2,3,1984,2,2
1996,1,10179,2,5,5,2,1,1,2,4,1,3,1988,2,2
1996,1,10180,1,4,4,1,1,1,2,4,2,3,1995,2,2
1996,1,10181,1,2,2,1,1,1,2,4,1,3,1989,2,2
1996,1,10182,6,3,3,2,1,1,1,4,2,3,1983,2,2
1996,1,10183,2,2,2,2,1,1,2,4,1,3,1994,2,2
1996,1,10184,2,2,2,2,2,2,2,4,2,3,1986,1,2
1996,2,10184,1,2,2,2,1,1,2,4,2,3,1988,2,2
1996,1,10185,3,3,3,1,1,1,2,4,1,3,1987,2,2
1996,1,10186,2,3,3,2,1,1,2,4,2,3,1985,2,1
1996,1,10187,2,2,2,2,1,1,2,4,2,3,1986,2,2
1996,1,10188,1,2,2,2,1,1,2,4,2,3,1990,2,1
1996,1,10189,1,3,3,2,1,1,2,4,1,3,1969,2,2
1996,2,10189,7,2,2,2,4,1,2,1,2,3,1991,2,2
1996,1,10190,2,2,2,2,1,1,2,4,1,3,1986,2,2
1996,1,10191,1,2,2,2,1,1,2,4,2,3,1983,2,2
1996,2,10191,1,5,5,2,1,1,2,4,2,3,1988,2,2
1996,1,10192,1,2,2,2,1,1,2,4,1,3,1980,2,2
1996,2,10192,1,2,2,1,1,1,2,4,2,3,1979,2,2
1996,3,10192,3,2,2,2,1,1,2,4,2,3,1994,2,2
1996,1,10193,1,3,3,2,1,1,2,4,2,3,1988,2,2
1996,2,10193,4,2,2,2,1,1,2,4,2,3,1995,2,2
1996,1,10194,2,2,2,2,1,1,2,4,2,3,1990,2,2
1996,2,10194,1,2,2,2,1,1,2,4,2,3,1995,2,2
1996,1,10195,1,4,4,1,1,1,2,4,1,3,1992,2,2
1996,1,10196,1,5,5,2,1,1,2,4,2,3,1991,2,2
1996,2,10196,1,2,2,2,1,1,2,4,2,3,1992,2,2
1996,1,10197,1,3,3,2,1,1,2,4,2,3,1988,2,2
1996,2,10197,4,2,2,2,1,1,2,4,2,3,1989,2,2
1996,3,10197,1,6,6,2,1,1,2,4,2,3,1995,2,2
1996,1,10198,2,2,2,2,1,1,2,4,2,3,1986,2,2
1996,1,10199,4,1,1,1,1,1,2,4,1,3,1989,2,2
1996,1,10200,2,2,2,2,1,1,2,4,2,3,1989,2,2
1996,2,10200,6,4,4,2,1,1,1,4,2,3,1985,2,2
1996,1,10201,1,2,2,2,2,2,2,4,2,3,1983,2,2
1996,1,10202,1,3,3,2,1,1,2,4,2,3,1995,2,2
1996,2,10202,2,2,2,2,1,1,2,4,2,3,1976,2,2
1996,1,10203,3,5,5,2,1,1,1,4,2,3,1988,2,2
1996,2,10203,1,2,2,2,1,1,2,4,2,3,1995,2,2
1996,1,10204,1,3,3,1,1,1,2,4,1,3,1992,2,2
1996,2,10204,6,4,4,2,3,3,3,4,2,3,9999,2,2
1996,1,10205,1,2,2,1,1,1,2,4,2,3,1977,2,2
1996,1,10206,1,2,2,1,2,2,2,4,1,3,1994,2,2
1996,1,10207,1,2,2,1,1,1,2,4,1,3,1992,2,2
1996,1,10208,1,2,2,2,1,1,2,4,1,3,1984,2,2
1996,2,10208,1,3,3,2,1,1,2,4,2,3,1984,2,2
1996,1,10209,1,3,3,2,2,2,2,4,2,3,1985,2,2
1996,1,10210,7,2,2,2,4,1,2,1,1,3,1982,2,2
1996,2,10210,1,2,2,2,1,1,2,4,1,3,1990,2,2
1996,1,10211,3,6,2,2,1,1,2,4,2,3,1991,2,2
1996,1,10212,2,2,2,1,1,1,2,4,2,3,1989,2,2
1996,2,10212,1,4,4,2,1,1,2,4,2,3,1983,2,2
1996,1,10213,1,5,5,2,1,1,2,4,2,3,1985,2,2
1996,1,10214,1,2,2,2,1,1,2,4,1,3,1988,2,2
1996,1,10215,2,2,2,2,1,1,2,4,2,3,1969,2,2
1996,2,10215,9,5,5,2,1,1,2,4,2,3,1986,2,2
1996,1,10216,1,3,3,2,1,1,2,4,1,3,1987,2,2
1996,1,10217,1,4,4,1,1,1,2,4,2,3,1986,2,2
1996,1,10218,2,2,5,2,2,2,2,4,1,3,1977,2,2
1996,1,10219,6,2,2,2,2,2,2,4,2,3,1995,2,2
1996,1,10220,1,5,5,2,1,1,2,4,2,3,1995,2,2
1996,2,10220,2,2,2,2,1,1,2,4,2,3,1967,2,2
1996,1,10221,1,3,3,2,2,2,2,4,1,3,1980,2,2
1996,1,10222,2,2,2,2,1,1,2,4,2,3,1984,2,2
1996,1,10223,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,1,10224,1,3,3,2,1,1,2,4,2,3,1982,2,2
1996,2,10224,1,2,2,2,1,1,2,4,2,3,1984,2,2
1996,1,10225,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,2,10225,6,2,2,2,1,1,1,4,2,3,1991,2,2
1996,1,10226,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,2,10226,6,2,2,2,1,1,1,4,2,3,1992,2,2
1996,1,10227,1,2,2,2,1,1,2,4,2,3,1977,2,2
1996,2,10227,1,5,5,2,1,1,2,4,2,3,1994,2,2
1996,1,10228,2,5,5,2,1,1,1,4,2,3,1994,2,1
1996,1,10229,6,2,2,2,1,1,1,4,2,3,1962,2,2
1996,2,10229,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,1,10230,1,2,2,2,1,1,2,4,2,3,1978,2,2
1996,2,10230,1,2,2,2,1,1,2,4,2,3,1990,2,2
1996,1,10231,2,2,2,1,1,1,2,4,2,3,1991,2,2
1996,1,10232,1,2,2,2,1,1,2,4,1,3,1988,2,2
1996,2,10232,6,2,2,2,1,1,1,4,2,3,1989,2,2
1996,1,10233,6,2,2,1,1,1,1,4,2,3,1979,2,2
1996,2,10233,1,2,2,2,1,1,2,4,1,3,1994,2,2
1996,1,10234,1,3,3,2,1,1,2,4,2,3,1993,2,2
1996,2,10234,3,2,2,2,1,1,2,4,2,3,1987,2,2
1996,1,10236,1,3,3,1,2,2,2,4,1,3,1984,2,2
1996,1,10237,1,2,2,2,1,1,2,4,2,3,1990,2,2
1996,1,10238,1,3,3,2,1,1,2,4,2,3,1983,2,2
1996,2,10238,7,2,2,2,4,1,2,1,1,3,1987,2,2
1996,1,10239,1,3,3,2,1,1,2,4,2,3,1979,2,2
1996,1,10240,1,3,3,1,1,1,2,4,1,3,1985,2,1
1996,1,10241,1,3,3,2,1,1,2,4,1,3,1983,2,1
1996,1,10242,3,1,1,1,1,1,2,4,2,3,1995,2,1
1996,1,10243,1,2,2,2,1,1,2,4,2,3,1996,2,2
1996,2,10243,1,3,3,2,1,1,2,4,2,3,1990,2,2
1996,1,10244,2,1,1,1,1,1,2,4,2,3,1982,2,2
1996,1,10245,6,7,7,2,1,1,1,4,2,3,1994,2,2
1996,1,10246,4,2,2,2,1,1,2,4,1,3,1995,2,2
1996,2,10246,1,5,5,2,2,2,2,4,2,3,1986,2,2
1996,1,10248,1,1,1,1,2,2,2,4,2,3,1983,2,2
1996,1,10249,1,2,2,2,1,1,2,4,2,3,1993,2,2
1996,1,10250,1,2,2,2,1,1,2,4,2,3,1986,2,2
1996,2,10250,2,4,4,2,1,1,1,4,2,3,1993,2,2
1996,1,10251,1,3,3,2,2,2,2,4,1,3,1988,2,2
1996,1,10252,1,2,2,2,1,1,2,4,2,3,1985,2,2
1996,1,10253,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,1,10254,4,3,3,2,2,2,2,4,2,3,1993,2,1
1996,1,10255,1,5,5,2,1,1,2,4,1,3,1991,2,2
1996,1,10256,1,5,5,2,1,2,2,4,2,3,1982,2,2
1996,2,10256,1,2,2,2,1,1,2,4,2,3,1989,2,2
1996,1,10257,4,2,2,2,1,1,2,4,2,3,1979,2,2
1996,1,10258,1,4,4,1,1,1,2,4,1,3,1992,2,2
1996,1,10259,1,3,3,1,1,1,2,4,1,3,1989,2,2
1996,1,10260,1,2,2,2,2,2,2,4,1,3,1987,2,2
1996,1,10261,1,2,2,2,1,1,2,4,1,3,1992,2,2
1996,1,10262,2,2,2,2,1,1,2,4,1,3,1989,2,2
1996,1,10263,1,2,2,1,1,1,2,4,2,3,1993,2,2
1996,2,10263,2,2,2,2,1,1,2,4,1,3,1994,2,2
1996,1,10264,1,4,4,1,1,1,2,4,2,3,1992,2,2
1996,1,10265,1,2,2,1,1,1,2,4,2,3,1991,2,2
1996,1,10266,6,2,2,2,1,1,1,4,2,3,1978,2,2
