YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1994,1,10028,1,5,5,2,2,2,2,4,2,3,1984,2,2
1994,2,10028,4,2,2,2,1,1,2,4,2,3,1991,2,2
1994,1,10029,1,3,3,2,1,1,2,4,1,3,1993,2,2
1994,2,10029,1,2,2,2,1,1,2,4,2,3,1985,2,2
1994,1,10030,1,6,2,1,1,1,2,4,1,3,1993,2,2
1994,1,10031,2,1,1,1,2,2,2,4,1,3,1985,2,2
1994,1,10032,1,5,5,2,1,1,2,4,2,3,1983,2,2
1994,2,10032,1,2,2,2,1,1,2,4,2,3,1983,2,2
1994,3,10032,2,2,2,2,1,1,2,4,2,3,1991,2,2
1994,1,10033,1,3,3,2,2,2,2,4,1,3,1985,2,2
1994,2,10033,1,5,5,2,1,1,1,4,2,3,1978,2,2
1994,1,10034,3,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10035,1,2,2,2,1,1,2,4,1,3,1989,2,2
1994,1,10036,1,5,5,2,1,1,2,4,1,3,1983,2,2
1994,1,10037,6,6,2,1,2,2,2,4,2,3,1982,2,2
1994,1,10038,6,2,2,2,1,1,2,4,2,3,1991,2,2
1994,2,10038,2,2,2,1,2,2,2,4,1,3,1983,2,2
1994,1,10039,2,5,2,1,1,1,2,4,1,3,1990,2,2
1994,2,10039,1,4,4,1,1,1,2,4,1,3,1991,2,2
1994,1,10040,1,2,2,2,2,2,2,4,2,3,1994,2,2
1994,1,10041,1,3,3,2,1,1,2,4,2,3,1981,2,2
1994,2,10041,2,2,2,2,1,1,2,4,2,3,1987,2,2
1994,1,10042,2,2,2,1,1,1,2,4,2,3,1986,2,2
1994,1,10043,2,2,2,1,1,1,1,4,1,3,1993,2,2
1994,1,10044,1,3,3,2,1,1,2,4,2,3,1984,2,2
1994,2,10044,1,2,2,2,1,1,2,4,2,3,1993,2,2
1994,1,10045,1,2,2,1,1,1,2,4,2,3,1977,2,2
1994,2,10045,2,2,2,2,1,1,2,4,2,3,1986,2,2
1994,1,10046,1,3,3,2,1,1,2,4,1,3,1984,2,2
1994,2,10046,3,2,2,2,1,1,2,4,2,3,1984,2,2
1994,1,10047,3,2,2,1,1,1,2,4,1,3,1983,2,2
1994,1,10048,1,1,1,1,1,1,2,4,1,3,1993,2,2
1994,1,10049,2,2,2,2,1,1,2,4,2,3,1971,2,2
1994,1,10050,1,2,2,2,1,1,2,4,2,3,1991,2,2
1994,2,10050,1,4,4,2,3,3,3,4,2,3,1989,2,2
1994,3,10050,1,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10051,6,4,4,2,1,1,1,4,2,3,1981,2,2
1994,2,10051,1,2,2,2,2,2,2,4,2,3,1989,2,2
1994,1,10052,1,5,5,2,1,1,2,4,2,3,1987,2,2
1994,2,10052,4,2,2,2,1,1,2,4,2,3,1980,2,2
1994,1,10053,2,2,2,2,1,1,2,4,2,3,1988,2,2
1994,2,10053,4,2,2,2,1,1,2,4,2,3,1990,2,2
1994,3,10053,1,3,3,2,1,1,2,4,2,3,1984,2,2
1994,1,10054,1,2,2,2,2,2,2,4,2,3,1983,2,2
1994,1,10055,2,2,2,2,2,2,2,4,2,3,1977,2,2
1994,1,10056,1,3,3,2,1,1,2,4,2,3,1989,2,2
1994,2,10056,2,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10057,2,2,2,2,1,1,2,4,2,3,1974,2,2
1994,2,10057,2,2,2,2,1,1,2,4,2,3,1984,2,2
1994,1,10058,2,2,2,2,1,1,2,4,2,3,1972,2,2
1994,2,10058,7,2,2,2,4,1,2,1,2,3,1985,2,2
1994,1,10059,2,2,2,1,3,3,3,4,2,3,1984,2,2
1994,1,10060,2,2,2,2,1,1,2,4,2,3,1984,2,2
1994,1,10061,1,2,2,2,3,3,3,4,2,3,1982,2,2
1994,2,10061,2,2,2,1,1,1,2,4,2,3,1982,2,2
1994,1,10062,1,2,2,2,1,1,2,4,2,3,1983,2,2
1994,1,10063,1,3,3,2,1,1,2,4,2,3,1985,2,2
1994,2,10063,6,2,2,2,1,1,1,4,2,3,1969,2,2
1994,1,10064,2,2,2,2,2,2,2,4,2,3,1970,2,2
1994,2,10064,2,2,2,2,1,1,2,4,2,3,1979,2,2
1994,3,10064,1,2,5,2,1,1,2,4,2,3,1988,2,2
1994,1,10065,1,5,5,2,1,1,2,4,1,3,1987,2,2
1994,1,10066,6,2,2,2,1,1,1,4,2,3,1989,2,2
1994,2,10066,1,5,5,2,1,1,2,4,2,3,1967,2,2
1994,1,10067,1,2,2,2,3,3,3,4,2,3,1981,2,2
1994,1,10068,1,5,5,2,1,1,2,4,2,3,1977,2,2
1994,2,10068,9,2,2,2,3,3,3,4,2,3,1993,2,2
1994,1,10069,1,2,2,2,1,1,2,4,2,3,1984,2,2
1994,2,10069,1,2,2,2,1,1,2,4,2,3,1983,2,2
1994,3,10069,1,2,2,2,2,2,2,4,2,3,1969,2,2
1994,4,10069,7,2,2,2,4,1,2,1,2,3,1993,2,2
1994,5,10069,7,2,2,2,4,2,2,2,2,3,1993,2,2
1994,1,10070,1,2,2,2,2,2,2,4,1,3,1986,2,2
1994,2,10070,6,2,2,2,1,1,1,4,2,3,1978,2,2
1994,1,10071,1,2,2,2,1,1,2,4,2,3,1978,2,2
1994,2,10071,1,7,7,2,1,1,2,4,2,3,1989,2,2
1994,3,10071,6,2,2,2,1,1,1,4,2,3,1976,2,2
1994,1,10072,1,2,2,2,2,2,2,4,2,3,1984,2,2
1994,1,10073,6,4,4,2,1,1,1,4,2,3,1980,2,2
1994,2,10073,1,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10074,1,4,4,2,1,1,2,4,2,3,1991,2,2
1994,1,10075,1,2,2,2,2,2,2,4,1,3,1984,2,2
1994,1,10076,1,5,5,2,1,1,2,4,1,3,1983,2,2
1994,1,10077,1,2,2,2,1,1,2,4,2,3,1982,2,2
1994,2,10077,4,2,2,2,1,1,2,4,2,3,1993,2,2
1994,1,10078,1,1,1,2,2,2,2,4,1,3,1977,2,2
1994,1,10080,1,2,2,2,1,1,2,4,2,3,1989,2,2
1994,2,10080,6,5,5,2,1,1,1,4,2,3,1988,2,2
1994,1,10082,3,2,2,2,3,3,3,4,2,3,1992,2,1
1994,2,10082,1,2,2,2,1,1,2,4,2,3,1991,2,2
1994,1,10083,1,2,2,2,1,1,2,4,2,3,1984,2,2
1994,1,10084,1,2,2,2,1,1,2,4,2,3,1979,2,2
1994,1,10085,1,2,2,1,1,1,2,4,2,3,1978,2,1
1994,1,10086,1,3,3,2,1,1,2,4,1,3,1993,2,2
1994,1,10087,2,2,2,1,1,1,2,4,1,3,1977,2,2
1994,1,10088,1,2,2,1,2,2,2,4,1,3,1984,2,2
1994,1,10089,2,3,3,1,2,2,2,4,2,3,1964,2,2
1994,1,10090,1,2,2,2,2,2,2,4,2,3,1982,2,2
1994,1,10091,2,2,2,2,1,1,2,4,2,3,1991,2,2
1994,2,10091,1,5,5,2,1,1,2,4,2,3,1987,2,2
1994,1,10092,1,5,5,2,2,2,2,4,2,3,1985,2,2
1994,2,10092,1,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10093,1,2,2,1,1,1,2,4,2,3,1993,2,2
1994,2,10093,1,2,2,2,1,1,2,4,2,3,1987,2,2
1994,1,10094,1,2,2,1,1,1,2,4,2,3,1986,2,2
1994,2,10094,1,2,2,2,1,1,2,4,2,3,1993,2,2
1994,1,10095,1,5,5,2,1,1,2,4,1,3,1982,2,2
1994,1,10096,1,2,2,1,1,1,2,4,2,3,1990,2,2
1994,1,10097,1,2,2,2,1,1,2,4,2,3,1987,2,1
1994,2,10097,6,5,5,2,1,1,1,4,2,3,1980,2,2
1994,1,10099,6,2,2,1,1,1,1,4,2,3,1993,2,2
1994,1,10100,1,2,2,1,2,2,2,4,1,3,1992,2,2
1994,1,10101,1,2,2,2,1,1,2,4,2,3,1985,2,2
1994,2,10101,1,3,3,2,1,1,2,4,2,3,1990,2,2
1994,3,10101,1,2,2,2,1,1,2,4,2,3,1991,2,2
1994,1,10102,1,2,2,2,1,1,2,4,2,3,1980,2,2
1994,1,10103,1,2,2,2,2,2,2,4,2,3,1986,2,2
1994,2,10103,2,4,4,2,1,1,2,4,2,3,1984,2,2
1994,1,10104,2,1,1,1,1,1,2,4,2,3,1993,2,1
1994,1,10105,2,6,6,2,1,1,2,4,2,3,1993,2,2
1994,1,10106,2,1,1,2,2,2,2,4,2,3,1985,2,2
1994,1,10107,1,2,2,2,1,1,2,4,1,3,1992,2,2
1994,1,10108,6,2,2,2,1,1,1,4,1,3,1986,2,2
1994,2,10108,1,3,3,2,1,1,2,4,2,3,1985,2,2
1994,1,10109,2,3,3,2,1,1,2,4,2,3,1993,2,2
1994,2,10109,1,2,2,2,2,2,2,4,2,3,1986,2,2
1994,1,10110,1,2,2,1,3,3,3,4,1,3,1975,2,2
1994,1,10111,1,5,5,2,1,1,2,4,2,3,1992,2,1
1994,1,10112,2,3,3,2,2,2,2,4,2,3,1967,2,2
1994,2,10112,1,2,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10113,1,5,5,2,1,1,2,4,2,3,1980,2,2
1994,2,10113,3,2,2,2,1,1,1,4,2,3,1988,2,2
1994,1,10114,7,2,2,2,4,1,2,1,1,3,1988,2,2
1994,1,10115,1,3,3,2,2,2,2,4,1,3,1976,2,2
1994,1,10116,1,2,2,2,1,1,2,4,2,3,1983,2,2
1994,2,10116,1,5,5,2,1,1,2,4,2,3,1985,2,2
1994,1,10117,6,6,6,2,1,1,1,4,2,3,1993,2,2
1994,1,10118,7,2,2,2,4,1,2,1,2,3,1993,2,2
1994,2,10118,1,3,3,2,1,1,2,4,2,3,1980,2,2
1994,1,10119,1,2,2,2,1,1,2,4,2,3,1982,2,2
1994,1,10120,1,4,4,2,1,1,2,4,1,3,1986,2,2
1994,2,10120,1,2,2,2,1,1,2,4,2,3,1993,2,2
1994,3,10120,2,2,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10121,1,6,6,1,1,1,2,4,2,3,1989,2,2
1994,1,10122,1,2,2,2,1,1,2,4,2,3,1986,2,2
1994,2,10122,1,2,2,2,3,3,3,4,2,3,1980,2,2
1994,1,10123,4,3,3,2,1,1,2,4,2,3,1987,2,2
1994,2,10123,6,2,2,1,1,1,1,4,2,3,1983,2,2
1994,1,10124,1,2,2,1,1,1,2,4,1,3,1994,2,2
1994,1,10125,1,6,6,2,1,1,2,4,1,3,1987,2,2
1994,2,10125,1,2,2,2,1,1,2,4,2,3,1994,2,2
1994,1,10126,1,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10127,1,2,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10128,2,3,3,2,2,2,2,4,2,3,1989,2,2
1994,1,10129,1,2,2,1,1,1,2,4,2,3,1982,2,2
1994,1,10130,2,2,2,2,1,1,2,4,2,3,1993,2,2
1994,2,10130,1,3,3,2,1,1,2,4,2,3,1993,2,2
1994,1,10131,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10132,7,3,3,2,4,1,2,1,2,3,1979,2,2
1994,1,10133,7,2,2,2,4,1,2,1,2,3,1990,2,2
1994,1,10134,1,3,3,2,1,1,2,4,2,3,1988,2,2
1994,2,10134,1,2,2,2,1,1,2,4,2,3,1979,2,2
1994,1,10135,1,3,3,2,1,1,2,4,2,3,1977,2,2
1994,2,10135,2,2,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10136,1,2,2,2,1,1,2,4,2,3,1985,2,2
1994,2,10136,6,2,2,2,1,1,1,4,2,3,1983,2,2
1994,1,10137,2,2,2,2,3,3,3,4,2,3,1990,2,2
1994,2,10137,1,3,3,2,1,1,2,4,2,3,1982,2,2
1994,1,10138,2,2,2,2,1,1,2,4,2,3,1992,2,2
1994,2,10138,1,4,4,2,1,1,2,4,2,3,1986,2,2
1994,1,10139,2,3,3,2,1,1,2,4,2,3,1985,2,2
1994,1,10140,1,2,2,1,1,1,2,4,1,3,1994,2,2
1994,1,10141,1,4,4,2,1,1,2,4,2,3,1993,2,2
1994,1,10142,1,6,3,2,1,1,2,4,2,3,1992,2,2
1994,1,10143,1,2,2,1,2,2,2,4,1,3,1993,2,2
1994,1,10144,1,5,5,2,1,1,2,4,2,3,1987,2,2
1994,1,10145,1,3,3,2,1,1,2,4,2,3,1993,2,2
1994,2,10145,2,2,2,2,1,1,2,4,2,3,1986,2,2
1994,1,10146,6,2,2,2,1,1,1,4,2,3,1979,2,2
1994,2,10146,1,5,5,2,1,1,2,4,2,3,1983,2,2
1994,1,10147,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10148,1,2,2,1,1,1,2,4,1,3,1991,2,2
1994,1,10149,3,2,5,1,1,1,2,4,2,3,1984,2,2
1994,1,10150,1,1,1,1,1,1,2,4,1,3,1988,2,2
1994,1,10151,2,1,1,1,1,2,2,4,1,3,1989,2,2
1994,1,10152,7,2,2,2,4,2,2,2,1,3,1993,2,2
1994,2,10152,1,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10153,1,5,5,2,1,1,2,4,2,3,1979,2,2
1994,2,10153,6,2,2,2,1,1,1,4,2,3,1993,2,2
1994,1,10154,1,2,2,2,1,1,2,4,1,3,1980,2,2
1994,2,10154,6,2,2,2,1,1,1,4,2,3,1984,2,2
1994,1,10155,1,2,2,2,2,2,2,4,2,3,1987,2,2
1994,1,10156,1,2,2,2,2,2,2,4,2,3,1989,2,2
1994,1,10157,1,2,2,2,1,1,2,4,2,3,1987,2,2
1994,2,10157,2,2,2,2,1,1,2,4,2,3,1989,2,2
1994,1,10158,1,2,2,2,1,1,2,4,2,3,1982,2,2
1994,2,10158,1,2,2,2,1,1,2,4,2,3,1987,2,2
1994,1,10159,1,2,2,2,1,1,2,4,2,3,1987,2,2
1994,1,10160,1,2,2,2,1,1,2,4,1,3,1981,2,2
1994,2,10160,1,4,4,1,2,2,2,4,2,3,1981,2,2
1994,1,10161,2,5,5,2,1,1,2,4,2,3,1986,2,2
1994,2,10161,3,2,2,1,1,1,2,4,1,3,1991,2,2
1994,1,10162,2,2,2,2,1,1,2,4,1,3,1969,2,2
1994,1,10163,1,3,3,2,1,1,2,4,2,3,1988,2,2
1994,1,10164,1,2,2,2,1,1,2,4,2,3,1978,2,2
1994,2,10164,1,4,4,2,1,1,2,4,2,3,1981,2,2
1994,3,10164,1,2,2,2,1,1,2,4,2,3,1985,2,2
1994,1,10165,1,2,2,2,1,1,2,4,2,3,1986,2,2
1994,2,10165,9,4,4,2,1,1,1,4,2,3,9999,2,2
1994,3,10165,1,2,2,1,3,3,3,4,2,3,1987,2,2
1994,1,10166,3,2,2,2,1,1,2,4,2,3,1985,2,2
1994,2,10166,3,5,5,2,1,1,2,4,2,3,1993,2,2
1994,1,10167,1,2,2,2,1,1,2,4,2,3,1981,2,2
1994,1,10168,1,2,2,2,2,2,2,4,2,3,1979,2,2
1994,2,10168,6,5,5,2,1,1,1,4,2,3,1990,2,2
1994,1,10169,1,5,5,1,1,1,2,4,1,3,1987,2,2
1994,1,10170,1,6,6,1,1,1,2,4,1,3,1982,2,2
1994,1,10171,1,2,2,2,1,1,2,4,2,3,1994,2,2
1994,2,10171,7,2,2,2,4,2,2,2,1,3,1975,2,2
1994,1,10172,1,2,2,1,2,2,2,4,1,3,1975,2,2
1994,1,10173,6,3,3,2,1,1,2,4,2,3,1986,2,2
1994,2,10173,6,2,2,2,1,1,1,4,2,3,1986,2,2
1994,1,10174,6,4,4,2,1,1,1,4,2,3,1979,2,2
1994,2,10174,1,2,2,2,1,1,2,4,1,3,1984,2,2
1994,1,10175,1,3,3,2,1,1,2,4,2,3,1993,2,2
1994,2,10175,6,2,2,2,1,1,1,4,2,3,1990,2,2
1994,1,10176,2,2,2,2,3,3,3,4,2,3,1975,2,2
1994,2,10176,1,2,2,2,1,1,2,4,2,3,1991,2,2
1994,1,10177,6,2,2,2,3,3,3,4,2,3,1994,2,2
1994,1,10178,1,2,2,1,2,2,2,4,1,3,1983,2,2
1994,1,10179,1,7,7,1,3,3,3,4,1,3,1994,2,2
1994,1,10180,1,3,3,2,1,1,2,4,2,3,1984,2,2
1994,2,10180,2,2,2,2,1,1,1,4,2,3,1987,2,2
1994,1,10181,1,1,1,1,1,1,2,4,1,3,1991,2,2
1994,1,10182,6,2,2,2,3,3,3,4,2,3,1993,2,2
1994,2,10182,1,5,5,2,1,1,2,4,2,3,1985,2,2
1994,1,10183,1,3,3,1,2,2,2,4,1,3,1979,2,1
1994,1,10184,2,2,2,2,1,1,2,4,1,3,1986,2,2
1994,2,10184,6,4,4,2,1,1,1,4,2,3,1994,2,2
1994,1,10185,7,3,3,2,4,1,2,1,2,3,1973,2,2
1994,1,10186,1,2,2,2,1,1,2,4,2,3,1993,2,2
1994,2,10186,2,2,2,2,1,1,2,4,2,3,1986,2,2
1994,1,10187,1,2,2,2,2,2,2,4,1,3,1982,2,2
1994,1,10188,1,5,5,2,1,1,2,4,2,3,1981,2,2
1994,1,10189,1,3,3,2,2,2,2,4,2,3,1980,2,2
1994,1,10190,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,2,10190,3,2,2,2,1,1,2,4,2,3,1985,2,2
1994,1,10191,1,2,2,2,1,1,2,4,2,3,1981,2,2
1994,1,10192,2,2,2,1,1,1,2,4,2,3,1985,2,2
1994,1,10193,1,3,3,2,1,1,2,4,1,3,1977,2,2
1994,1,10194,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10195,2,1,1,1,1,1,2,4,1,3,1980,2,2
1994,1,10196,1,5,5,2,2,2,2,4,2,3,1985,2,2
1994,1,10197,1,2,3,2,1,1,2,4,1,3,1987,2,2
1994,1,10198,1,2,2,1,1,1,2,4,2,3,1982,2,2
1994,2,10198,1,3,3,2,1,1,2,4,2,3,1978,2,2
1994,1,10199,2,2,2,2,1,1,2,4,1,3,1992,2,2
1994,1,10200,1,3,3,2,1,1,1,4,2,3,1985,2,2
1994,2,10200,1,2,2,2,1,1,2,4,2,3,1976,2,2
1994,1,10201,1,5,5,2,2,2,2,4,2,3,1978,2,2
1994,2,10201,1,2,2,2,1,1,2,4,2,3,1974,2,2
1994,3,10201,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10202,2,2,2,2,1,1,2,4,1,3,1980,2,2
1994,1,10203,3,1,1,1,1,1,2,4,2,3,1978,2,2
1994,1,10204,1,2,2,2,3,3,3,4,2,3,1994,2,2
1994,2,10204,7,2,2,2,4,1,2,1,2,3,1981,2,2
1994,1,10205,1,5,5,2,1,1,2,4,2,3,1988,2,2
1994,2,10205,6,2,2,2,3,3,3,4,2,3,1984,2,2
1994,1,10206,1,2,2,2,3,3,3,4,1,3,9999,2,2
1994,1,10207,3,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10208,1,2,2,2,1,1,2,4,1,3,1981,2,2
1994,2,10208,6,2,2,2,1,1,1,4,2,3,1989,2,2
1994,3,10208,2,2,2,2,1,1,1,4,2,3,1993,2,2
1994,1,10209,4,5,5,2,1,1,2,4,2,3,1988,2,2
1994,2,10209,1,2,2,2,2,2,2,4,2,3,1988,2,2
1994,1,10210,1,2,2,2,1,1,2,4,1,3,1978,2,2
1994,1,10211,1,2,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10212,1,2,2,2,1,1,2,4,2,3,1987,2,2
1994,2,10212,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,3,10212,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,4,10212,1,2,2,2,1,1,2,4,2,3,1986,2,2
1994,1,10213,2,2,2,2,3,3,3,4,2,3,1993,2,1
1994,1,10214,2,2,2,1,1,1,2,4,1,3,1973,2,2
1994,1,10215,6,1,1,1,1,1,1,4,2,3,1985,2,2
1994,1,10216,1,2,2,2,1,1,2,4,1,3,1985,2,2
1994,1,10217,6,2,2,2,1,1,2,4,2,3,1988,2,2
1994,2,10217,4,2,2,2,1,1,2,4,2,3,1991,2,2
1994,3,10217,6,7,7,2,1,1,1,4,2,3,1984,2,2
1994,4,10217,1,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10218,1,3,3,1,1,1,2,4,1,3,1987,2,1
1994,1,10219,1,3,3,2,1,1,2,4,2,3,1986,1,2
1994,1,10220,1,3,3,2,1,1,2,4,2,3,1967,2,2
1994,2,10220,1,3,3,2,1,1,2,4,2,3,1980,2,2
1994,1,10221,3,3,3,1,1,1,2,4,2,3,1993,2,2
1994,1,10222,1,2,2,2,1,1,2,4,2,3,1983,2,2
1994,1,10223,6,5,5,1,1,1,2,4,2,3,1971,2,2
1994,1,10224,3,2,2,2,1,1,2,4,1,3,1993,2,2
1994,2,10224,1,2,2,2,1,1,2,4,2,3,1989,2,2
1994,1,10225,1,2,2,2,2,2,2,4,1,3,1988,2,2
1994,1,10226,1,5,5,2,1,1,2,4,2,3,1983,2,2
1994,2,10226,4,2,2,2,1,1,2,4,2,3,1990,2,2
1994,1,10227,1,2,2,2,1,1,2,4,2,3,1987,2,2
1994,1,10228,1,2,2,1,1,1,2,4,2,3,1986,2,2
1994,2,10228,1,2,2,2,1,1,2,4,2,3,1989,2,2
1994,1,10229,3,1,1,1,1,1,2,4,2,3,1986,2,2
1994,1,10230,3,1,1,1,2,2,2,4,1,3,1986,2,2
1994,1,10231,2,2,2,1,2,2,2,4,1,3,9999,2,2
1994,1,10232,1,2,2,2,1,1,2,4,2,3,1989,2,2
1994,2,10232,1,2,2,2,1,1,2,4,2,3,1991,2,2
1994,1,10233,1,2,2,2,2,2,2,4,2,3,1982,2,2
1994,2,10233,2,2,2,2,1,1,2,4,2,3,1991,2,2
1994,3,10233,6,4,4,2,1,1,1,4,2,3,1993,2,2
1994,1,10234,1,2,2,1,2,2,2,4,2,3,1990,2,2
1994,1,10235,2,2,2,2,1,1,2,4,2,3,1989,2,2
1994,2,10235,6,2,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10236,1,3,3,2,1,1,2,4,1,3,1986,2,2
1994,2,10236,3,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10237,1,2,2,1,1,1,2,4,1,3,1990,2,2
1994,1,10238,1,4,2,2,1,1,2,4,1,3,1985,2,2
1994,1,10239,2,2,2,1,1,1,2,4,1,3,1984,2,2
1994,1,10240,1,1,1,1,1,1,2,4,2,3,1989,2,2
1994,1,10241,1,6,2,1,3,3,3,4,2,3,1984,2,2
1994,1,10242,1,2,2,2,1,1,2,4,2,3,1981,2,2
1994,2,10242,6,4,4,2,3,3,3,4,2,3,1991,2,2
1994,1,10243,1,2,2,2,2,2,2,4,1,3,1984,2,2
1994,2,10243,1,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10245,6,2,2,2,1,1,1,4,2,3,1991,2,2
1994,2,10245,2,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10246,2,2,2,2,1,1,2,4,2,3,1991,2,2
1994,2,10246,1,5,5,2,3,3,3,4,2,3,1984,2,2
1994,1,10247,1,3,3,2,2,2,2,4,1,3,1985,2,2
1994,1,10248,1,4,4,2,1,1,2,4,1,3,1984,2,2
1994,1,10249,1,2,2,2,1,1,2,4,2,3,1985,2,2
1994,2,10249,1,3,2,2,1,1,2,4,2,3,1988,2,2
1994,1,10250,1,2,2,1,1,1,2,4,2,3,1993,2,2
1994,1,10251,1,3,3,2,1,1,2,4,1,3,1993,2,2
1994,2,10251,2,2,2,2,1,1,2,4,2,3,1994,2,2
1994,1,10252,6,6,6,2,3,3,3,4,2,3,1994,2,2
1994,1,10253,1,3,2,2,1,1,2,4,1,3,1991,2,2
1994,1,10254,1,2,2,2,1,2,2,4,1,3,1973,2,2
1994,1,10255,6,2,2,2,3,3,3,4,2,3,1984,2,2
1994,1,10256,6,2,2,1,1,1,1,4,2,3,1986,2,2
1994,2,10256,5,2,2,2,1,1,2,4,2,3,1973,2,2
1994,1,10257,3,2,2,1,1,1,2,4,2,3,1993,2,2
1994,2,10257,1,3,3,2,1,1,1,4,2,3,1991,2,2
1994,3,10257,2,2,2,2,1,1,2,4,2,3,1979,2,2
1994,1,10258,1,5,5,2,1,1,2,4,2,3,1992,2,2
1994,2,10258,3,2,2,2,1,1,2,4,2,3,1992,2,2
1994,1,10259,1,5,5,1,1,1,2,4,1,3,1992,2,2
1994,1,10260,1,2,2,1,1,1,2,4,2,3,1980,2,2
1994,1,10261,1,5,5,2,1,1,2,4,2,3,1986,2,2
1994,2,10261,2,2,2,2,1,1,2,4,2,3,1982,2,2
1994,1,10262,2,2,2,2,1,1,2,4,2,3,1979,2,2
1994,1,10263,2,2,2,1,1,3,2,4,1,3,1974,2,2
1994,1,10264,1,2,2,2,1,1,2,4,1,3,1989,2,2
