YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1992,1,10093,1,7,7,1,1,1,3,4,1,3,1985,2,2
1992,1,10094,1,4,4,2,1,1,3,4,1,3,1988,2,2
1992,2,10094,6,2,2,2,1,1,3,4,2,3,1989,2,2
1992,1,10095,1,2,2,2,1,1,3,4,2,3,1979,2,2
1992,1,10096,6,3,3,1,1,1,3,4,2,3,1990,2,2
1992,1,10097,1,2,2,2,1,1,3,4,2,3,1977,2,2
1992,1,10098,1,1,1,1,1,1,3,4,2,3,1989,2,2
1992,1,10099,2,2,2,2,1,1,3,4,2,3,1989,2,1
1992,2,10099,6,2,2,2,1,1,3,4,2,3,1976,2,2
1992,1,10100,1,5,5,2,1,1,3,4,2,3,1991,2,2
1992,1,10101,1,2,2,2,1,1,3,4,1,3,1984,2,2
1992,1,10102,1,2,2,2,1,1,3,4,2,3,1976,2,2
1992,2,10102,1,2,2,2,1,1,3,4,2,3,1989,2,2
1992,1,10103,1,2,2,2,1,1,3,4,1,3,1985,2,2
1992,2,10103,1,2,2,2,2,2,3,4,2,3,1965,2,2
1992,1,10104,1,4,4,2,1,1,3,4,1,3,1991,2,2
1992,2,10104,6,5,5,2,1,1,3,4,2,3,1990,2,2
1992,1,10105,1,5,5,2,1,1,3,4,2,3,1985,2,2
1992,2,10105,1,2,2,2,1,1,3,4,2,3,1984,2,2
1992,1,10106,1,2,2,2,1,1,3,4,2,3,1985,2,2
1992,1,10107,1,2,2,2,1,1,3,4,1,3,1968,2,2
1992,1,10108,1,2,2,2,1,1,3,4,2,3,1987,2,2
1992,1,10109,3,2,2,2,1,1,3,4,2,3,1987,2,2
1992,1,10110,2,2,2,2,1,1,3,4,1,3,1983,2,2
1992,1,10111,1,2,2,2,1,1,3,4,2,3,1977,2,2
1992,1,10112,2,5,5,1,1,1,3,4,1,3,1988,2,2
1992,1,10113,1,2,2,1,2,2,3,4,1,3,1982,2,2
1992,1,10114,1,2,5,2,1,1,3,4,2,3,1980,2,2
1992,2,10114,1,2,2,2,2,2,3,4,2,3,1981,2,2
1992,1,10115,1,3,3,1,2,2,3,4,1,3,1979,2,2
1992,1,10116,1,2,2,2,1,1,3,4,2,3,1983,2,2
1992,2,10116,1,3,3,2,1,1,3,4,2,3,1992,2,2
1992,1,10117,2,3,3,2,1,1,3,4,1,3,1984,2,2
1992,1,10118,2,3,2,2,1,1,3,4,2,3,1987,2,2
1992,2,10118,6,4,4,2,1,1,3,4,2,3,1983,2,2
1992,3,10118,6,2,2,2,1,1,3,4,2,3,1989,2,2
1992,1,10119,1,2,2,2,1,1,3,4,2,3,1990,2,2
1992,1,10120,1,2,2,2,2,2,3,4,1,3,1984,2,2
1992,2,10120,1,2,2,2,1,1,3,4,1,3,1986,2,2
1992,1,10121,2,2,2,2,1,1,3,4,1,3,1991,2,2
1992,2,10121,2,2,2,2,1,1,3,4,2,3,1984,2,2
1992,1,10122,1,5,5,2,1,1,3,4,2,3,1989,2,2
1992,2,10122,4,2,2,2,1,1,3,4,2,3,1987,2,2
1992,1,10123,1,2,2,2,1,1,3,4,1,3,1987,2,2
1992,2,10123,2,5,5,2,1,1,3,4,2,3,1984,2,2
1992,1,10124,1,2,2,1,1,1,3,4,2,3,1977,2,2
1992,2,10124,1,2,2,2,1,1,3,4,2,3,1976,2,2
1992,1,10125,1,5,5,2,1,1,3,4,1,3,1990,2,2
1992,1,10126,2,2,5,2,2,2,3,4,1,3,1967,2,2
1992,1,10127,3,2,2,2,1,1,3,4,1,3,1987,2,2
1992,2,10127,1,3,3,2,1,1,3,4,2,3,1988,2,2
1992,1,10128,2,2,2,2,2,2,3,4,2,3,1974,2,2
1992,2,10128,1,2,2,2,1,1,3,4,2,3,1983,2,2
1992,1,10129,2,2,2,2,1,1,3,4,2,3,1991,2,2
1992,2,10129,2,2,2,2,1,1,3,4,2,3,1977,2,2
1992,1,10130,1,2,2,2,2,2,3,4,1,3,1992,2,2
1992,2,10130,1,2,2,2,1,1,3,4,2,3,1989,2,2
1992,1,10131,2,2,2,2,1,1,3,4,1,3,1983,2,2
1992,2,10131,1,5,5,1,1,1,3,4,1,3,1979,2,2
1992,1,10132,2,2,2,1,1,1,3,4,1,3,1991,2,2
1992,1,10133,1,4,4,2,1,1,3,4,2,3,1991,2,2
1992,2,10133,1,2,2,1,1,1,3,4,2,3,1980,2,2
1992,1,10134,1,2,2,2,2,2,3,4,1,3,1987,2,2
1992,2,10134,5,4,4,2,1,1,3,4,2,3,1991,2,2
1992,1,10135,1,2,2,2,1,1,3,4,1,3,1985,2,2
1992,1,10136,1,2,2,2,1,1,3,4,2,3,1974,2,2
1992,1,10137,1,3,3,2,1,1,3,4,2,3,1987,2,2
1992,2,10137,2,2,2,2,1,1,3,4,2,3,1988,2,2
1992,1,10138,1,2,2,2,1,1,3,4,2,3,1987,2,2
1992,2,10138,6,4,4,2,1,1,3,4,2,3,1978,2,2
1992,1,10139,1,2,2,2,2,2,3,4,1,3,1979,2,2
1992,1,10140,2,2,2,1,1,1,3,4,2,3,1982,2,2
1992,1,10141,2,2,2,2,2,2,3,4,2,3,1977,2,2
1992,1,10142,1,2,2,2,1,1,3,4,2,3,1978,2,2
1992,1,10143,1,2,2,2,1,1,3,4,1,3,1981,2,2
1992,1,10144,2,3,3,2,1,1,3,4,1,3,1965,2,2
1992,1,10145,1,2,2,2,1,1,3,4,2,3,1984,2,2
1992,2,10145,2,2,2,2,1,1,3,4,2,3,1980,2,2
1992,1,10147,1,2,2,1,1,1,3,4,2,3,1988,2,2
1992,1,10148,1,2,2,2,2,2,3,4,2,3,1971,2,2
1992,1,10149,1,2,2,2,1,1,3,4,2,3,1988,2,2
1992,2,10149,6,4,4,2,1,1,3,4,2,3,1986,2,2
1992,1,10150,2,1,1,1,2,2,3,4,1,3,1991,2,2
1992,1,10151,1,2,5,2,1,1,3,4,2,3,1987,2,1
1992,2,10151,1,4,4,2,1,1,3,4,2,3,1988,2,2
1992,1,10152,1,3,3,2,2,2,3,4,2,3,1981,2,2
1992,2,10152,6,2,2,2,1,1,3,4,2,3,1991,2,2
1992,3,10152,2,2,2,2,1,1,3,4,2,3,1987,2,2
1992,1,10153,1,2,2,2,1,1,3,4,2,3,1983,2,2
1992,1,10154,1,2,2,2,1,1,3,4,2,3,1982,2,1
1992,1,10155,1,6,6,2,1,1,3,4,2,3,1984,2,2
1992,1,10156,1,5,5,1,1,1,3,4,2,3,1987,2,2
1992,2,10156,2,2,2,2,1,1,3,4,2,3,1989,2,2
1992,1,10157,1,2,2,2,1,1,3,4,2,3,1980,2,2
1992,1,10158,1,2,2,2,1,1,3,4,2,3,1979,2,2
1992,1,10159,1,2,2,2,1,1,3,4,2,3,1984,2,1
1992,1,10160,1,2,3,2,1,1,3,4,2,3,1980,2,2
1992,1,10161,2,2,2,2,1,1,3,4,2,3,1992,2,2
1992,2,10161,1,5,5,2,1,1,3,4,2,3,1989,2,2
1992,1,10163,1,2,2,2,1,1,3,4,1,3,1986,2,2
1992,1,10164,6,4,4,2,1,1,3,4,2,3,1985,2,2
1992,2,10164,1,2,3,2,1,1,3,4,1,3,1990,2,2
1992,1,10165,1,5,2,2,1,2,3,4,1,3,1978,1,2
1992,1,10166,2,2,2,2,1,1,3,4,2,3,1984,2,2
1992,1,10167,2,2,5,2,1,1,3,4,2,3,1986,2,2
1992,1,10168,1,3,3,2,2,2,3,4,2,3,1978,2,2
1992,2,10168,1,2,2,2,1,1,3,4,2,3,1978,2,2
1992,1,10169,1,2,2,2,1,1,3,4,2,3,1976,2,2
1992,1,10170,1,5,5,2,2,2,3,4,1,3,1980,2,2
1992,1,10171,1,3,3,2,1,1,3,4,1,3,1984,2,2
1992,1,10172,5,2,2,2,1,1,3,4,2,3,1988,2,2
1992,2,10172,2,3,3,2,1,1,3,4,2,3,1978,2,2
1992,1,10173,2,2,2,2,2,2,3,4,2,3,1969,2,2
1992,2,10173,4,2,2,1,1,1,3,4,2,3,1971,2,2
1992,1,10174,1,2,2,2,1,1,3,4,2,3,1988,2,2
1992,2,10174,1,2,2,2,1,1,3,4,2,3,1977,2,2
1992,1,10175,1,3,3,2,1,1,3,4,1,3,1990,2,2
1992,1,10176,1,2,6,2,1,1,3,4,2,3,1984,2,2
1992,1,10177,1,2,2,2,1,1,3,4,2,3,1983,2,2
1992,2,10177,5,2,2,2,1,1,3,4,2,3,1985,2,2
1992,1,10178,1,2,2,2,1,1,3,4,2,3,1978,2,2
1992,1,10179,1,2,2,2,2,2,3,4,2,3,1973,2,2
1992,1,10180,2,6,6,2,1,1,3,4,2,3,1977,2,2
1992,2,10180,5,5,5,2,1,1,3,4,2,3,1977,2,2
1992,1,10181,2,2,2,2,1,1,3,4,1,3,1989,2,2
1992,2,10181,2,5,5,2,1,1,3,4,2,3,1989,2,2
1992,1,10182,1,2,2,2,1,1,3,4,1,3,1987,2,2
1992,2,10182,6,4,4,2,1,1,3,4,2,3,1989,2,2
1992,1,10183,2,2,2,1,1,2,3,4,2,3,1987,2,2
1992,1,10184,4,3,3,2,1,1,3,4,1,3,1974,2,2
1992,1,10185,1,2,2,2,1,1,3,4,2,3,1978,2,2
1992,2,10185,1,2,2,1,1,1,3,4,2,3,1987,2,2
1992,1,10186,2,3,3,2,2,2,3,4,1,3,1985,2,2
1992,1,10187,1,3,3,2,1,1,3,4,2,3,1981,2,2
1992,2,10187,2,2,2,2,1,1,3,4,1,3,1970,2,2
1992,1,10188,1,5,5,2,1,1,3,4,2,3,1987,2,2
1992,2,10188,2,3,3,1,1,1,3,4,1,3,1977,2,2
1992,1,10189,1,2,2,2,2,2,3,4,1,3,1984,2,2
1992,2,10189,6,4,4,2,1,1,3,4,2,3,1976,2,2
1992,1,10190,2,2,2,2,1,1,3,4,1,3,1989,2,2
1992,1,10191,1,2,2,2,1,1,3,4,2,3,1990,2,2
1992,2,10191,1,2,2,2,1,1,3,4,2,3,1991,2,2
1992,1,10192,1,5,5,2,1,1,3,4,2,3,1985,2,2
1992,2,10192,1,2,2,2,1,1,3,4,2,3,1978,2,2
1992,1,10193,1,2,2,2,1,1,3,4,2,3,1989,2,2
1992,2,10193,2,2,2,2,1,1,3,4,2,3,1990,2,2
1992,1,10194,1,1,1,1,2,2,3,4,2,3,1985,2,2
1992,1,10195,1,2,2,2,1,1,3,4,2,3,1978,2,2
1992,2,10195,1,2,2,2,1,1,3,4,2,3,1973,2,2
1992,1,10196,6,2,2,1,1,1,3,4,1,3,1991,2,2
1992,1,10197,2,5,5,2,1,1,3,4,2,3,1991,2,2
1992,2,10197,2,2,2,2,1,1,3,4,2,3,1987,2,2
1992,3,10197,1,2,2,2,1,1,3,4,2,3,1983,2,2
1992,1,10198,3,2,2,1,1,1,3,4,1,3,1992,2,2
1992,1,10199,4,2,2,2,1,1,3,4,2,3,1989,2,2
1992,2,10199,1,7,7,2,1,1,3,4,2,3,1989,2,2
1992,1,10200,1,2,5,2,2,2,3,4,2,3,1973,2,2
1992,2,10200,1,2,2,2,3,3,3,4,2,3,1974,2,2
1992,1,10201,1,5,5,2,1,1,3,4,1,3,1983,2,2
1992,1,10202,1,2,2,1,1,1,3,4,2,3,1977,2,2
1992,1,10203,1,3,3,2,2,2,3,4,2,3,1987,2,2
1992,2,10203,1,2,2,2,1,1,3,4,2,3,1980,2,2
1992,1,10204,1,1,1,1,2,2,3,4,1,3,1985,2,2
1992,1,10205,2,2,2,2,1,1,3,4,1,3,1988,2,2
1992,1,10206,3,1,1,1,1,1,3,4,2,3,1989,1,2
1992,1,10207,1,2,2,1,1,1,3,4,2,3,1990,2,2
1992,1,10208,1,5,5,2,1,1,3,4,2,3,1985,2,2
1992,1,10209,1,1,1,1,1,1,3,4,2,3,1986,2,2
1992,1,10210,1,2,2,1,2,2,3,4,1,3,1978,2,2
1992,1,10211,1,5,5,2,1,1,3,4,2,3,1985,2,1
1992,1,10212,3,6,6,1,2,2,3,4,1,3,1987,2,2
1992,1,10213,1,2,2,2,1,1,3,4,1,3,1972,2,2
1992,2,10213,2,5,5,2,1,1,3,4,2,3,1982,2,2
1992,1,10214,1,2,2,2,1,1,3,4,2,3,1979,2,2
1992,2,10214,1,5,5,2,2,2,3,4,2,3,1982,2,2
1992,1,10215,1,1,1,1,2,2,3,4,2,3,1980,2,2
1992,1,10216,1,1,1,1,1,1,3,4,2,3,1984,1,2
1992,1,10217,1,2,2,1,2,2,3,4,2,3,1981,2,2
1992,1,10218,1,2,2,1,1,1,3,4,2,3,1992,2,2
1992,1,10219,1,3,3,1,2,2,3,4,2,3,1979,2,2
1992,1,10220,1,2,2,2,1,1,3,4,2,3,1977,2,1
1992,1,10221,1,6,6,2,1,1,3,4,2,3,1986,2,2
1992,1,10222,4,2,2,1,2,2,3,4,2,3,1987,2,2
1992,1,10223,1,2,2,2,1,1,3,4,1,3,1977,2,2
1992,1,10224,1,3,3,2,1,1,3,4,2,3,1975,2,2
1992,2,10224,1,2,2,2,1,1,3,4,2,3,1981,2,2
1992,1,10225,1,2,2,1,1,1,3,4,2,3,1977,2,2
1992,1,10226,3,1,1,1,1,1,3,4,2,3,1991,2,1
1992,1,10227,2,2,2,1,2,2,3,4,1,3,1972,2,2
1992,1,10228,9,2,2,2,1,1,3,4,2,3,1972,2,2
1992,2,10228,4,2,2,2,1,1,3,4,2,3,1977,2,2
1992,1,10229,2,2,2,2,2,2,3,4,2,3,1974,2,2
1992,2,10229,6,2,2,2,1,1,3,4,2,3,1992,2,2
1992,1,10230,1,3,3,2,1,1,3,4,2,3,1971,2,2
1992,2,10230,2,2,2,2,1,1,3,4,2,3,1988,2,2
1992,1,10231,1,2,2,2,2,2,3,4,2,3,1981,2,2
1992,2,10231,2,2,2,2,2,2,3,4,2,3,1988,2,2
1992,1,10232,2,6,6,1,1,1,3,4,1,3,1968,2,2
1992,1,10233,2,2,2,2,1,1,3,4,2,3,1988,2,1
1992,2,10233,2,2,2,2,1,1,3,4,2,3,1988,2,2
1992,3,10233,1,2,2,2,1,1,3,4,2,3,1988,2,2
1992,1,10234,1,1,1,1,1,1,3,4,2,3,1978,2,1
1992,1,10235,2,3,3,1,1,1,3,4,2,3,1992,2,2
1992,1,10236,1,2,2,1,2,2,3,4,1,3,1979,2,2
1992,1,10237,1,1,1,1,1,1,3,4,1,3,1980,2,2
1992,1,10238,1,2,2,2,1,1,3,4,2,3,1992,2,2
1992,2,10238,1,2,2,2,1,1,3,4,2,3,1984,2,2
1992,1,10239,1,3,3,2,2,2,3,4,2,3,1986,2,2
1992,2,10239,1,2,2,2,1,1,3,4,2,3,1992,2,2
1992,1,10240,2,2,2,2,1,1,3,4,2,3,1982,2,2
1992,1,10241,1,2,2,2,1,1,3,4,2,3,1987,2,2
1992,1,10242,2,2,2,1,1,1,3,4,1,3,1986,2,1
1992,1,10243,1,5,5,1,1,1,3,4,2,3,1990,1,2
1992,1,10244,1,3,3,2,2,2,3,4,1,3,1981,2,2
1992,2,10244,7,2,2,2,4,1,3,1,2,3,1992,2,2
1992,1,10245,1,5,5,2,1,1,3,4,2,3,1991,2,2
1992,2,10245,2,2,2,2,1,1,3,4,2,3,1986,2,2
1992,1,10246,1,1,1,1,1,1,3,4,1,3,1980,2,2
1992,1,10247,2,2,2,1,1,1,3,4,1,3,1988,2,2
1992,1,10248,1,2,2,1,1,1,3,4,1,3,1987,2,2
1992,2,10248,2,4,4,2,1,1,3,4,2,3,1985,2,2
1992,1,10249,1,2,2,1,2,2,3,4,1,3,1977,2,2
1992,1,10250,2,2,2,2,1,1,3,4,2,3,1990,2,2
1992,2,10250,1,2,2,2,1,1,3,4,2,3,1986,2,2
1992,1,10251,2,3,3,2,1,1,3,4,2,3,1979,2,2
1992,2,10251,2,2,2,2,1,1,3,4,2,3,1986,2,2
1992,1,10252,1,5,5,2,1,1,3,4,2,3,1985,2,2
1992,1,10253,1,5,5,2,1,1,3,4,2,3,1989,2,2
1992,2,10253,2,2,2,2,1,1,3,4,2,3,1988,2,2
1992,1,10254,1,3,3,2,1,1,3,4,2,3,1985,2,2
1992,2,10254,1,2,2,2,1,1,3,4,2,3,1988,2,2
1992,1,10255,1,3,3,2,1,1,3,4,2,3,1988,2,2
1992,2,10255,6,2,2,2,1,1,3,4,2,3,1984,2,2
1992,3,10255,1,2,2,2,1,1,3,4,2,3,1976,2,2
1992,1,10256,2,2,2,2,1,1,3,4,2,3,1989,2,2
1992,2,10256,6,2,2,2,1,1,3,4,2,3,1985,2,2
1992,1,10257,1,2,2,2,2,2,3,4,2,3,1979,2,2
1992,2,10257,2,2,2,1,1,1,3,4,2,3,1986,2,2
1992,1,10258,1,3,3,2,1,1,3,4,2,3,1982,2,2
1992,2,10258,2,2,2,2,1,1,3,4,2,3,1992,2,2
1992,1,10259,2,3,3,1,1,1,3,4,1,3,1982,2,2
1992,1,10260,1,2,2,2,2,2,3,4,1,3,1980,2,2
1992,1,10261,2,2,2,2,1,1,3,4,2,3,1987,2,2
1992,1,10262,7,2,2,2,4,1,3,1,1,3,1992,2,2
1992,1,10263,1,6,2,2,1,1,3,4,2,3,1978,2,2
1992,1,10264,1,2,2,2,1,1,3,4,2,3,1979,2,2
1992,2,10264,7,2,2,2,4,1,3,1,2,3,1981,2,2
1992,1,10265,2,2,2,2,1,1,3,4,2,3,1985,2,2
1992,1,10266,2,5,5,2,2,2,3,4,2,3,1986,2,2
1992,1,10267,1,2,2,1,1,1,3,4,1,3,1987,2,2
1992,1,10268,1,2,2,2,2,2,3,4,1,3,1984,2,2
