ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
61234,2,1,1992,0,0,13,0,0,0,0,0,0,0
61234,3,1,1992,6,6,6,6,6,6,6,6,6,6
61235,1,1,1992,0,0,0,0,0,0,0,0,0,0
61235,2,1,1992,0,0,0,0,0,0,0,0,0,0
61236,1,1,1992,0,0,13,0,0,0,0,0,0,10
61236,2,1,1992,0,0,0,0,0,0,0,0,0,0
61237,1,1,1992,6,6,6,6,6,6,6,6,6,6
61238,0,1,1992,0,0,0,0,0,0,0,0,0,0
61238,1,1,1992,0,0,0,0,0,0,8,0,0,0
61239,1,1,1992,0,0,0,0,0,0,0,0,0,0
61239,2,1,1992,0,0,0,0,0,0,0,0,0,0
61239,3,1,1992,0,0,0,0,0,0,0,0,0,0
61239,4,1,1992,0,0,0,0,0,0,0,0,0,0
61239,5,1,1992,0,0,0,0,0,0,0,0,0,0
61240,1,1,1992,13,13,13,13,13,13,13,13,13,13
61241,0,1,1992,0,0,0,0,0,0,0,0,16,0
61241,0,2,1992,0,0,0,0,0,0,0,0,0,0
61241,1,1,1992,0,0,0,0,0,0,0,0,0,0
61241,2,1,1992,0,0,0,0,0,0,0,0,0,0
61242,1,1,1992,15,15,15,15,15,15,15,15,15,15
61243,1,1,1992,0,0,0,0,0,0,0,0,0,0
61243,2,1,1992,0,0,0,0,0,8,0,0,0,0
61244,1,1,1992,0,12,0,0,0,0,0,0,0,0
61245,1,1,1992,15,15,15,15,15,15,15,15,15,15
61246,1,1,1992,0,0,10,0,0,0,0,0,0,0
61247,1,1,1992,0,0,25,0,0,0,0,20,0,0
61249,1,1,1992,13,13,13,13,13,13,13,13,13,13
61249,2,1,1992,0,0,0,0,0,0,17,0,0,0
61250,1,1,1992,23,23,23,23,23,23,23,23,23,23
61251,1,1,1992,21,21,21,21,21,21,21,21,21,21
61252,0,1,1992,16,16,16,16,16,16,16,16,16,16
61252,1,1,1992,5,15,13,0,0,0,0,0,14,0
61253,1,1,1992,0,0,0,0,0,0,0,0,0,0
61253,2,1,1992,0,0,0,0,0,0,0,0,0,0
61254,1,1,1992,3,3,3,3,3,3,3,3,3,3
61254,2,1,1992,9,0,0,0,0,0,0,0,10,0
61255,1,1,1992,0,0,0,0,0,0,0,0,0,0
61257,0,1,1992,0,0,0,0,8,0,0,0,0,0
61257,1,1,1992,0,0,0,0,0,0,0,0,0,0
61258,1,1,1992,0,0,0,0,0,0,0,0,0,0
61258,2,1,1992,0,0,0,0,0,0,0,0,0,0
61259,1,1,1992,9,9,9,9,9,9,9,9,9,9
61260,1,1,1992,13,13,13,13,13,13,13,13,13,13
61261,0,1,1992,0,0,0,0,0,0,0,0,0,0
61261,1,1,1992,0,0,0,0,0,0,0,0,0,0
61262,1,1,1992,21,21,21,21,21,21,21,21,21,21
61263,1,1,1992,13,13,13,13,13,13,13,13,13,13
61264,1,1,1992,15,15,15,15,15,15,15,15,15,15
61265,1,1,1992,0,0,0,0,0,0,0,0,0,0
61266,0,1,1992,0,0,0,0,0,0,0,0,0,0
61266,1,1,1992,0,0,0,0,0,0,0,0,0,0
61267,1,1,1992,0,0,0,0,0,0,0,0,0,0
61267,2,1,1992,0,0,0,0,0,0,0,0,0,0
61268,1,1,1992,0,0,0,0,0,0,0,0,0,0
61268,2,1,1992,6,22,10,15,10,8,12,11,25,18
61269,0,1,1992,0,0,0,0,0,0,0,0,0,0
61269,1,1,1992,4,4,4,4,4,4,4,4,4,4
61270,1,1,1992,5,0,0,0,0,0,0,13,0,0
61270,2,1,1992,0,0,0,3,0,0,0,0,0,0
61270,3,1,1992,19,6,12,8,30,14,0,19,48,6
61271,0,1,1992,0,0,0,0,0,0,0,0,0,0
61271,1,1,1992,23,23,23,23,23,23,23,23,23,23
61272,1,1,1992,33,33,33,33,33,33,33,33,33,33
61273,1,1,1992,7,7,7,7,7,7,7,7,7,7
61274,1,1,1992,0,0,0,0,0,0,0,0,0,0
61275,1,1,1992,18,18,18,18,18,18,18,18,18,18
61276,1,1,1992,16,16,16,16,16,16,16,16,16,16
61277,1,1,1992,0,0,0,0,0,0,0,0,0,0
61277,2,1,1992,0,0,0,0,0,0,0,0,0,0
61278,0,1,1992,1,1,1,1,1,1,1,1,1,1
61278,1,1,1992,0,0,0,0,0,0,0,0,0,0
61279,1,1,1992,6,6,6,6,6,6,6,6,6,6
61279,2,1,1992,0,0,0,0,0,0,0,0,0,0
61280,1,1,1992,17,17,17,17,17,17,17,17,17,17
61281,1,1,1992,3,3,3,3,3,3,3,3,3,3
61281,2,1,1992,0,0,0,15,0,0,0,0,0,0
61282,1,1,1992,0,0,0,0,0,0,0,0,0,0
61283,1,1,1992,0,0,0,0,0,0,0,0,0,0
61283,2,1,1992,0,0,0,0,0,0,0,0,0,0
61284,0,1,1992,0,0,0,0,0,0,0,0,0,0
61284,1,1,1992,0,0,22,0,0,0,0,0,0,0
61285,1,1,1992,20,20,20,20,20,20,20,20,20,20
61285,2,1,1992,10,0,0,0,0,0,0,0,0,0
61286,1,1,1992,16,16,16,16,16,16,16,16,16,16
61287,1,1,1992,0,0,0,0,0,0,0,0,0,0
61288,1,1,1992,0,0,0,0,0,0,0,0,0,0
61289,1,1,1992,0,0,0,0,0,0,0,0,0,0
61289,2,1,1992,0,0,0,0,0,0,0,0,0,0
61289,3,1,1992,0,0,0,0,0,0,0,0,0,0
61290,1,1,1992,18,18,18,18,18,18,18,18,18,18
61291,1,1,1992,0,0,0,0,0,0,0,0,0,0
61292,1,1,1992,19,19,19,19,19,19,19,19,19,19
61293,1,1,1992,11,0,0,0,0,0,5,0,0,0
61294,0,1,1992,0,0,0,0,0,0,0,0,0,0
61294,1,1,1992,0,0,19,0,0,0,0,6,0,0
61295,0,1,1992,0,0,0,0,0,0,0,0,0,0
61295,1,1,1992,0,0,0,0,0,0,0,0,0,0
61296,1,1,1992,0,0,0,0,0,0,0,0,0,0
61297,1,1,1992,0,0,0,0,0,0,0,0,0,0
61298,1,1,1992,11,11,11,11,11,11,11,11,11,11
61299,1,1,1992,18,18,18,18,18,18,18,18,18,18
61299,2,1,1992,0,0,0,0,0,0,0,0,0,0
61300,1,1,1992,10,10,10,10,10,10,10,10,10,10
61301,1,1,1992,17,17,17,17,17,17,17,17,17,17
61302,1,1,1992,0,0,0,0,0,0,0,0,0,0
61302,2,1,1992,2,2,2,2,2,2,2,2,2,2
61303,0,1,1992,0,0,0,0,0,0,0,0,0,0
61303,1,1,1992,0,0,0,0,0,0,0,0,0,0
61304,1,1,1992,0,0,0,0,0,0,0,0,0,0
61304,2,1,1992,38,0,25,11,19,9,16,14,15,9
61304,3,1,1992,0,0,0,0,0,0,0,0,0,0
61304,4,1,1992,0,0,0,0,0,0,0,0,0,0
61305,1,1,1992,17,17,17,17,17,17,17,17,17,17
61305,2,1,1992,0,0,0,0,0,0,0,0,0,0
61306,0,1,1992,0,0,0,0,0,0,0,0,0,0
61306,1,1,1992,6,6,6,6,6,6,6,6,6,6
61306,2,1,1992,0,0,0,0,0,0,0,0,0,0
61307,1,1,1992,10,10,10,10,10,10,10,10,10,10
61308,1,1,1992,0,0,0,0,0,0,0,0,0,0
61309,1,1,1992,14,14,14,14,14,14,14,14,14,14
61310,1,1,1992,0,0,0,14,0,0,0,0,14,0
61311,1,1,1992,15,15,15,15,15,15,15,15,15,15
61312,1,1,1992,17,17,17,17,17,17,17,17,17,17
61313,0,1,1992,0,0,0,0,0,0,0,0,0,0
61313,1,1,1992,0,0,0,0,0,0,0,0,0,0
61314,0,1,1992,0,0,0,0,0,0,0,0,0,0
61314,1,1,1992,0,0,0,0,0,0,0,0,0,0
61315,0,1,1992,0,0,0,0,0,0,0,0,0,0
61315,1,1,1992,0,0,0,0,0,0,0,0,0,0
61315,2,1,1992,0,0,0,0,0,0,0,0,0,0
61315,3,1,1992,0,0,0,0,0,0,0,0,0,0
61316,1,1,1992,0,0,0,0,0,0,0,0,0,0
61317,1,1,1992,21,21,21,21,21,21,21,21,21,21
61318,1,1,1992,16,16,16,16,16,16,16,16,16,16
61318,2,1,1992,0,0,0,0,0,0,0,0,0,0
61319,1,1,1992,19,19,19,19,19,19,19,19,19,19
61320,1,1,1992,18,18,18,18,18,18,18,18,18,18
61321,0,1,1992,0,0,0,0,0,0,0,0,0,0
61321,1,1,1992,0,0,0,0,0,9,0,0,0,0
61322,1,1,1992,17,17,17,17,17,17,17,17,17,17
61323,0,1,1992,0,0,0,0,0,0,0,0,0,0
61323,1,1,1992,0,0,10,0,0,0,0,9,0,0
61324,1,1,1992,21,21,21,21,21,21,21,21,21,21
61324,2,1,1992,0,0,0,0,0,0,0,10,0,0
61325,1,1,1992,15,15,15,15,15,15,15,15,15,15
61326,1,1,1992,33,33,33,33,33,33,33,33,33,33
61327,1,1,1992,10,10,10,10,10,10,10,10,10,10
61327,2,1,1992,0,0,0,0,0,0,0,0,0,0
61328,1,1,1992,15,15,15,15,15,15,15,15,15,15
61329,1,1,1992,18,18,18,18,18,18,18,18,18,18
61329,2,1,1992,0,0,0,0,0,0,0,0,0,0
61330,1,1,1992,12,12,12,12,12,12,12,12,12,12
61330,2,1,1992,0,0,0,14,0,0,0,0,0,0
61330,3,1,1992,0,0,0,0,8,0,0,0,13,0
61331,1,1,1992,17,17,17,17,17,17,17,17,17,17
61332,1,1,1992,16,16,16,16,16,16,16,16,16,16
61333,1,1,1992,21,21,21,21,21,21,21,21,21,21
61333,2,1,1992,0,12,0,0,0,0,0,0,0,0
61333,3,1,1992,5,0,6,0,0,0,0,0,0,0
61334,1,1,1992,24,24,24,24,24,24,24,24,24,24
61335,0,1,1992,0,0,0,0,0,0,0,0,0,0
61335,0,2,1992,0,14,0,13,0,0,0,0,0,0
61335,1,1,1992,0,0,0,18,22,0,5,25,0,2
61336,1,1,1992,7,7,7,7,7,7,7,7,7,7
61337,1,1,1992,0,0,0,0,0,0,0,0,0,0
61337,2,1,1992,0,0,0,0,0,0,14,0,0,0
61338,1,1,1992,2,2,2,2,2,2,2,2,2,2
61339,1,1,1992,13,13,13,13,13,13,13,13,13,13
61340,0,1,1992,0,11,21,14,23,0,37,19,18,15
61340,0,2,1992,20,20,20,20,20,20,20,20,20,20
61340,1,1,1992,0,26,0,0,6,0,0,7,0,0
61341,1,1,1992,0,0,0,0,12,0,0,0,0,12
61342,1,1,1992,20,20,20,20,20,20,20,20,20,20
61342,2,1,1992,9,0,5,0,0,24,33,14,0,24
61343,1,1,1992,12,12,12,12,12,12,12,12,12,12
61344,0,1,1992,0,0,0,0,0,0,0,0,0,0
61344,1,1,1992,13,13,0,0,0,0,9,0,7,0
61345,1,1,1992,0,0,0,0,0,0,0,0,0,0
61346,0,1,1992,21,9,14,0,10,31,0,24,0,28
61346,1,1,1992,0,0,0,0,0,0,0,0,0,0
61346,4,1,1992,0,0,0,0,0,0,0,0,0,0
61347,1,1,1992,0,0,0,0,0,0,0,0,0,0
61348,1,1,1992,0,0,0,0,0,0,0,0,0,0
61349,1,1,1992,0,0,0,0,0,0,0,0,0,0
61349,2,1,1992,0,0,0,0,0,0,0,0,0,0
61349,3,1,1992,0,0,0,0,0,0,0,0,0,0
61350,1,1,1992,10,10,10,10,10,10,10,10,10,10
61351,1,1,1992,0,0,0,0,0,0,0,0,0,0
61351,2,1,1992,0,0,0,0,3,0,0,0,0,0
61351,3,1,1992,2,2,2,2,2,2,2,2,2,2
61352,1,1,1992,0,0,0,0,0,0,0,0,0,0
61352,2,1,1992,0,0,0,0,0,6,0,0,0,0
61352,3,1,1992,0,0,0,0,0,0,0,0,0,0
61353,1,1,1992,11,11,11,11,11,11,11,11,11,11
61354,0,1,1992,0,0,0,0,0,0,0,0,0,0
61354,1,1,1992,0,20,0,0,0,0,0,0,0,0
61354,2,1,1992,0,0,0,0,0,0,0,0,0,0
61355,1,1,1992,0,0,0,0,0,0,0,17,0,0
61355,2,1,1992,0,0,0,0,0,0,0,0,0,0
61357,1,1,1992,0,0,0,0,0,0,0,0,0,0
61357,2,1,1992,0,0,0,0,0,0,0,0,0,0
61358,1,1,1992,10,10,10,10,10,10,10,10,10,10
61358,2,1,1992,0,0,0,0,0,0,0,0,0,0
61358,3,1,1992,0,0,0,0,0,0,0,0,0,0
61359,1,1,1992,0,0,0,0,0,0,0,0,0,0
61360,0,1,1992,0,0,0,0,0,0,0,0,0,0
61360,1,1,1992,0,0,0,0,0,0,0,0,0,0
61361,1,1,1992,0,0,9,13,0,0,7,9,0,0
61362,1,1,1992,18,18,18,18,18,18,18,18,18,18
61362,2,1,1992,0,0,0,0,0,0,0,0,0,14
61362,3,1,1992,0,0,0,0,0,0,0,0,0,18
61363,0,1,1992,0,0,0,0,0,0,0,0,0,0
61363,1,1,1992,0,0,0,0,0,0,0,0,10,8
61364,1,1,1992,5,5,5,5,5,5,5,5,5,5
61364,2,1,1992,0,0,0,0,0,9,0,0,0,0
61364,3,1,1992,0,0,0,0,0,0,0,0,0,0
61365,1,1,1992,0,0,0,0,0,0,0,0,0,0
61365,2,1,1992,0,0,0,0,0,0,0,0,0,0
61366,0,1,1992,0,0,0,0,0,0,0,0,0,0
61366,1,1,1992,0,0,13,25,13,0,4,0,0,0
61367,1,1,1992,0,0,0,0,0,0,0,0,0,0
61368,1,1,1992,0,0,0,0,0,0,0,0,0,0
61369,1,1,1992,8,8,8,8,8,8,8,8,8,8
61370,1,1,1992,10,10,10,10,10,10,10,10,10,10
61371,1,1,1992,0,0,0,0,0,0,0,0,0,0
61371,2,1,1992,9,9,9,9,9,9,9,9,9,9
61371,3,1,1992,0,0,0,0,0,0,0,0,0,0
61371,4,1,1992,0,0,0,0,0,15,0,0,0,0
61371,5,1,1992,0,0,0,0,0,0,0,0,0,0
61372,1,1,1992,26,26,26,26,26,26,26,26,26,26
61373,1,1,1992,17,17,17,17,17,17,17,17,17,17
61373,2,1,1992,0,0,0,0,0,0,0,0,0,0
61374,1,1,1992,24,24,24,24,24,24,24,24,24,24
61375,1,1,1992,0,0,0,0,0,0,0,0,0,0
61375,2,1,1992,0,0,0,0,0,0,0,0,0,0
61376,0,1,1992,20,20,20,20,20,20,20,20,20,20
61376,1,1,1992,0,0,0,0,0,0,0,0,0,0
61377,1,1,1992,0,0,0,0,0,0,0,0,0,0
61378,1,1,1992,0,0,0,0,0,0,0,16,0,0
61378,2,1,1992,0,0,0,0,0,0,0,0,0,0
61379,1,1,1992,23,23,23,23,23,23,23,23,23,23
61380,1,1,1992,0,0,0,0,0,0,0,0,0,0
61381,0,1,1992,0,0,0,0,0,0,0,0,0,0
61381,1,1,1992,0,0,0,0,0,0,0,0,0,0
61382,1,1,1992,0,0,0,0,0,0,0,0,0,0
61383,0,1,1992,27,27,27,27,27,27,27,27,27,27
61383,1,1,1992,1,1,1,1,1,1,1,1,1,1
61384,1,1,1992,15,15,15,15,15,15,15,15,15,15
61385,1,1,1992,21,21,21,21,21,21,21,21,21,21
61386,1,1,1992,0,0,0,0,0,0,0,0,0,0
61386,2,1,1992,9,9,9,9,9,9,9,9,9,9
61387,1,1,1992,0,0,0,0,0,0,0,0,0,0
61388,1,1,1992,0,0,0,0,0,0,0,0,0,0
61389,1,1,1992,0,0,0,0,0,4,0,0,0,0
61389,2,1,1992,0,0,0,0,0,0,0,0,0,0
61390,1,1,1992,0,0,0,0,0,0,0,0,0,0
61390,2,1,1992,0,0,0,0,0,0,0,0,0,0
61391,0,1,1992,7,7,7,7,7,7,7,7,7,7
61391,1,1,1992,15,15,15,15,15,15,15,15,15,15
61392,1,1,1992,16,16,16,16,16,16,16,16,16,16
61393,1,1,1992,10,10,10,10,10,10,10,10,10,10
61394,1,1,1992,18,18,18,18,18,18,18,18,18,18
61395,1,1,1992,21,21,21,21,21,21,21,21,21,21
61396,1,1,1992,0,0,0,0,0,0,0,0,0,0
61396,2,1,1992,0,0,0,0,0,14,0,0,0,0
61397,1,1,1992,0,0,0,0,0,0,0,0,0,0
61397,2,1,1992,0,0,0,0,0,0,0,0,0,0
61398,1,1,1992,0,0,0,0,0,0,0,0,0,0
61398,2,1,1992,0,0,0,0,0,0,0,0,0,0
61399,0,1,1992,0,0,0,0,0,0,0,0,0,0
61399,1,1,1992,0,0,0,0,0,0,0,0,0,0
61400,1,1,1992,3,3,3,3,3,3,3,3,3,3
61400,2,1,1992,0,0,0,0,0,0,0,0,0,0
61401,0,1,1992,0,0,0,0,0,0,0,0,0,0
61401,1,1,1992,0,0,0,11,0,0,0,0,0,0
61402,1,1,1992,21,23,0,9,0,0,0,0,0,0
61402,2,1,1992,0,0,0,0,0,0,0,0,0,0
61403,1,1,1992,0,0,0,0,0,0,0,0,0,0
61404,0,1,1992,16,16,16,16,16,16,16,16,16,16
61404,1,1,1992,9,21,0,0,0,0,0,0,0,0
61405,0,1,1992,21,21,21,21,21,21,21,21,21,21
61405,1,1,1992,0,0,0,0,0,0,0,0,0,0
61406,0,1,1992,23,23,23,23,23,23,23,23,23,23
61406,1,1,1992,0,21,0,12,0,14,0,6,24,16
61407,1,1,1992,12,12,12,12,12,12,12,12,12,12
61407,2,1,1992,0,0,0,0,0,0,0,0,0,0
61408,1,1,1992,10,10,10,10,10,10,10,10,10,10
61409,1,1,1992,31,31,31,31,31,31,31,31,31,31
61410,1,1,1992,14,14,14,14,14,14,14,14,14,14
61411,1,1,1992,0,0,0,0,0,0,0,0,0,0
61411,2,1,1992,0,0,0,0,0,0,0,0,0,0
61413,0,1,1992,0,0,0,0,0,0,0,0,0,0
61413,1,1,1992,0,0,0,0,0,0,0,0,0,0
61413,2,1,1992,0,0,0,0,0,0,0,0,0,0
61414,1,1,1992,8,8,8,8,8,8,8,8,8,8
61415,1,1,1992,17,17,17,17,17,17,17,17,17,17
61415,2,1,1992,0,0,0,2,0,0,0,0,0,0
61416,1,1,1992,14,14,14,14,14,14,14,14,14,14
61417,0,1,1992,3,3,3,3,3,3,3,3,3,3
61417,1,1,1992,0,0,15,10,16,0,0,11,13,8
61418,1,1,1992,0,0,0,0,0,0,0,0,0,0
61419,1,1,1992,16,16,16,16,16,16,16,16,16,16
61419,2,1,1992,0,0,0,0,0,0,0,0,0,0
61420,1,1,1992,0,0,0,0,0,0,0,0,0,0
61420,2,1,1992,0,0,0,0,0,0,0,0,0,0
61421,1,1,1992,0,0,0,0,0,0,0,0,0,0
61421,2,1,1992,0,0,0,0,0,0,0,0,0,0
61422,0,1,1992,0,0,0,0,0,0,0,0,29,0
61422,1,1,1992,0,0,0,0,0,0,0,0,0,0
61423,1,1,1992,0,0,0,0,0,0,0,0,0,0
61423,2,1,1992,0,0,0,0,0,0,0,0,0,0
61424,1,1,1992,0,0,0,0,0,0,0,8,0,6
61425,1,1,1992,21,21,21,21,21,21,21,21,21,21
61426,1,1,1992,15,15,15,15,15,15,15,15,15,15
61426,2,1,1992,0,0,0,0,0,0,0,0,0,0
61426,3,1,1992,0,0,0,0,0,0,0,0,0,17
61427,0,1,1992,10,10,10,10,10,10,10,10,10,10
61427,1,1,1992,0,0,9,4,0,0,0,16,0,0
61427,2,1,1992,0,0,0,0,7,0,0,0,0,0
61428,1,1,1992,0,0,0,0,0,0,0,0,0,0
61428,2,1,1992,0,0,0,0,0,0,0,0,0,0
61429,1,1,1992,21,21,21,21,21,21,21,21,21,21
61430,1,1,1992,25,25,25,25,25,25,25,25,25,25
61431,1,1,1992,0,0,0,0,0,0,0,0,0,0
61432,0,1,1992,0,0,0,0,0,0,0,0,0,0
61432,1,1,1992,0,0,0,0,0,0,0,0,0,0
61433,0,1,1992,0,0,0,0,0,0,0,0,0,0
61433,1,1,1992,0,0,0,0,0,0,0,0,0,0
61434,0,1,1992,0,0,0,0,0,0,0,0,0,0
61434,1,1,1992,0,17,0,0,0,0,0,0,0,0
61435,1,1,1992,0,0,0,0,0,0,0,0,0,0
61435,2,1,1992,0,0,0,0,0,0,0,0,0,0
61436,1,1,1992,0,0,0,0,0,0,0,0,0,0
61436,2,1,1992,0,0,0,0,0,0,0,0,0,0
61437,1,1,1992,0,0,0,0,0,0,0,0,0,0
61438,0,1,1992,0,0,0,0,0,0,0,0,0,0
61438,1,1,1992,0,0,7,0,0,0,0,0,0,0
61439,0,1,1992,10,10,10,10,10,10,10,10,10,10
61439,1,1,1992,0,0,0,0,0,0,0,0,0,0
61440,1,1,1992,0,0,0,0,0,0,0,0,0,0
61440,2,1,1992,0,0,0,0,0,0,0,0,0,0
61441,1,1,1992,4,4,4,4,4,4,4,4,4,4
61441,2,1,1992,0,0,0,0,0,32,0,0,7,0
61442,1,1,1992,9,9,9,9,9,9,9,9,9,9
61443,1,1,1992,0,0,0,0,0,0,0,0,0,0
61444,0,1,1992,0,0,0,0,0,0,0,0,0,0
61445,1,1,1992,15,15,15,15,15,15,15,15,15,15
61446,1,1,1992,0,0,0,0,0,0,0,0,0,0
61447,1,1,1992,0,0,0,0,0,0,0,0,0,0
61447,2,1,1992,0,0,0,0,0,0,0,0,0,0
61448,0,1,1992,0,0,0,0,0,0,0,0,0,0
61448,1,1,1992,0,0,0,0,0,0,0,0,0,0
61449,1,1,1992,11,11,11,11,11,11,11,11,11,11
61449,2,1,1992,0,0,0,3,0,0,0,0,0,0
61450,1,1,1992,5,5,5,5,5,5,5,5,5,5
61451,0,1,1992,8,8,8,8,8,8,8,8,8,8
61451,1,1,1992,16,0,18,0,27,0,9,0,10,12
61452,1,1,1992,13,13,13,13,13,13,13,13,13,13
61452,2,1,1992,0,0,0,0,0,0,0,0,0,0
61453,1,1,1992,2,2,2,2,2,2,2,2,2,2
61454,1,1,1992,0,0,0,0,0,0,0,0,0,0
61454,2,1,1992,0,0,0,0,0,0,0,0,20,0
61455,1,1,1992,16,16,16,16,16,16,16,16,16,16
61455,2,1,1992,0,0,0,0,0,0,0,0,0,0
61456,1,1,1992,0,0,0,0,0,0,0,0,0,0
61457,1,1,1992,0,0,0,0,0,0,0,0,0,0
61457,2,1,1992,0,0,0,0,0,0,0,0,0,0
61458,1,1,1992,0,0,0,0,0,0,0,0,0,0
61458,2,1,1992,0,0,0,0,0,0,0,0,0,0
61458,3,1,1992,0,0,0,0,0,0,0,0,0,0
61459,1,1,1992,0,0,0,0,0,0,0,0,0,0
61460,1,1,1992,6,6,6,6,6,6,6,6,6,6
61461,1,1,1992,0,0,0,0,0,0,0,0,0,0
61461,2,1,1992,0,0,0,0,0,0,0,0,0,0
61462,1,1,1992,21,21,21,21,21,21,21,21,21,21
61463,1,1,1992,0,0,0,0,0,0,0,0,0,0
61463,2,1,1992,0,0,0,0,0,0,0,0,0,0
61464,1,1,1992,0,0,0,0,0,0,0,0,0,0
61465,1,1,1992,20,20,20,20,20,20,20,20,20,20
61466,1,1,1992,17,17,17,17,17,17,17,17,17,17
61467,0,1,1992,0,0,0,0,0,0,0,0,0,0
61467,1,1,1992,0,0,0,0,0,0,0,0,0,0
61468,1,1,1992,0,0,0,0,0,0,0,0,0,0
61468,2,1,1992,0,0,0,0,0,0,0,0,0,0
61469,1,1,1992,0,0,0,0,0,0,0,0,0,0
61471,1,1,1992,13,0,7,19,0,4,0,0,19,0
61471,2,1,1992,0,0,0,0,0,0,0,0,0,0
61472,1,1,1992,14,14,14,14,14,14,14,14,14,14
61473,1,1,1992,0,0,0,0,0,0,0,0,0,0
61473,2,1,1992,3,3,3,3,3,3,3,3,3,3
61474,1,1,1992,0,0,0,0,0,0,0,0,0,0
61475,1,1,1992,15,15,15,15,15,15,15,15,15,15
61476,1,1,1992,14,14,14,14,14,14,14,14,14,14
61477,1,1,1992,0,0,0,0,0,0,0,0,0,0
61478,1,1,1992,16,16,16,16,16,16,16,16,16,16
61479,1,1,1992,21,21,21,21,21,21,21,21,21,21
61480,1,1,1992,21,21,21,21,21,21,21,21,21,21
61481,1,1,1992,19,19,19,19,19,19,19,19,19,19
61482,1,1,1992,0,0,0,0,0,0,0,0,0,0
61483,1,1,1992,0,0,0,0,0,0,0,0,0,0
61483,2,1,1992,0,0,0,0,0,0,0,0,0,0
61484,1,1,1992,0,0,0,0,0,0,0,0,0,0
61484,2,1,1992,0,0,0,0,0,0,0,0,0,0
61485,0,1,1992,8,8,8,8,8,8,8,8,8,8
61485,1,1,1992,26,0,0,0,0,0,0,0,0,0
61486,1,1,1992,12,0,0,0,0,0,0,8,0,0
61486,2,1,1992,0,18,9,18,0,0,17,14,21,19
61487,1,1,1992,3,3,3,3,3,3,3,3,3,3
61487,2,1,1992,0,0,0,0,0,0,0,0,11,0
61488,1,1,1992,0,0,0,0,0,0,0,0,0,0
61489,1,1,1992,0,0,0,0,0,0,0,0,0,0
61489,2,1,1992,0,0,0,0,0,0,0,0,0,0
61490,1,1,1992,6,6,6,6,6,6,6,6,6,6
61491,1,1,1992,14,14,14,14,14,14,14,14,14,14
61491,2,1,1992,0,0,0,0,0,0,0,0,0,0
61492,0,1,1992,0,14,0,0,0,10,7,0,0,3
61492,1,1,1992,0,0,0,0,0,0,0,0,0,0
61493,1,1,1992,0,0,0,0,0,0,0,0,0,0
61493,2,1,1992,0,0,0,0,0,0,0,0,0,0
61494,0,1,1992,0,0,0,0,0,0,0,0,0,0
61494,1,1,1992,0,8,20,0,0,0,0,0,0,0
61495,1,1,1992,21,21,21,21,21,21,21,21,21,21
61496,0,1,1992,0,0,0,0,0,0,0,0,0,0
61496,1,1,1992,0,0,0,0,0,0,0,0,0,0
61497,1,1,1992,5,5,5,5,5,5,5,5,5,5
61497,2,1,1992,0,0,0,0,0,0,0,0,0,0
61497,3,1,1992,0,0,0,0,0,0,0,0,0,0
61498,0,1,1992,0,0,0,0,0,0,0,0,0,0
61498,0,2,1992,0,0,0,0,0,0,0,0,0,0
61498,1,1,1992,14,14,14,14,14,14,14,14,14,14
61499,1,1,1992,0,0,0,0,0,0,0,0,0,0
61499,2,1,1992,0,0,0,0,0,0,0,0,0,0
61500,1,1,1992,0,0,0,0,0,0,0,0,0,0
61501,1,1,1992,0,0,0,0,0,0,0,0,0,0
61502,1,1,1992,13,13,13,13,13,13,13,13,13,13
61503,1,1,1992,19,19,19,19,19,19,19,19,19,19
61504,1,1,1992,0,4,0,0,0,0,0,0,0,0
61505,0,1,1992,0,0,0,0,0,0,0,0,0,0
61505,1,1,1992,0,0,0,0,0,0,0,0,0,0
61506,1,1,1992,0,0,0,0,0,0,0,0,0,0
61506,2,1,1992,0,0,0,0,0,0,0,0,0,0
61507,1,1,1992,20,20,20,20,20,20,20,20,20,20
61508,1,1,1992,0,0,0,0,0,0,0,0,0,0
61508,2,1,1992,0,0,0,0,0,0,0,0,0,0
61509,1,1,1992,23,23,23,23,23,23,23,23,23,23
61510,1,1,1992,0,0,0,0,0,0,0,0,0,0
61510,2,1,1992,0,0,0,0,0,0,0,0,0,0
61511,1,1,1992,13,0,0,0,0,0,0,0,0,0
61511,2,1,1992,0,0,0,0,0,0,0,0,0,0
61511,3,1,1992,0,0,0,0,0,0,0,0,0,0
61512,1,1,1992,0,0,0,0,0,0,0,0,0,0
61513,1,1,1992,0,0,0,0,0,0,0,0,0,0
61514,1,1,1992,0,0,0,0,0,0,0,0,0,0
61514,2,1,1992,13,13,13,13,13,13,13,13,13,13
61515,0,1,1992,6,6,6,6,6,6,6,6,6,6
61515,1,1,1992,11,0,12,6,21,6,10,0,0,0
61516,1,1,1992,21,21,21,21,21,21,21,21,21,21
61516,2,1,1992,0,0,0,0,0,0,0,0,0,0
61516,3,1,1992,0,15,8,22,0,3,3,0,3,16
61517,1,1,1992,0,0,0,0,0,0,0,0,0,0
61518,1,1,1992,0,0,0,0,0,0,0,0,0,0
61519,1,1,1992,0,0,0,0,0,0,0,0,0,0
61519,2,1,1992,0,0,0,0,0,0,0,0,0,0
61520,1,1,1992,0,9,0,0,0,0,0,0,0,0
