ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
63027,1,1,1993,17,8,0,0,0,0,0,0,16,0
63028,1,1,1993,0,0,0,0,0,0,0,0,7,0
63028,2,1,1993,0,0,0,0,0,0,0,0,0,0
63029,0,1,1993,0,0,0,0,0,0,0,0,0,0
63029,1,1,1993,9,0,0,0,0,0,0,0,0,0
63030,1,1,1993,0,0,0,0,0,0,0,0,0,0
63030,2,1,1993,0,27,0,0,0,14,14,0,0,0
63030,3,1,1993,0,0,0,0,0,0,0,0,0,0
63031,1,1,1993,0,0,0,0,0,0,0,0,0,0
63032,1,1,1993,0,0,0,0,0,0,0,0,0,0
63032,2,1,1993,17,17,17,17,17,17,17,17,17,17
63033,0,1,1993,0,0,0,0,0,0,0,0,0,0
63033,1,1,1993,0,0,0,0,0,0,0,0,0,0
63034,0,1,1993,16,16,16,16,16,16,16,16,16,16
63034,1,1,1993,0,0,0,0,0,0,0,0,0,0
63035,1,1,1993,18,18,18,18,18,18,18,18,18,18
63035,2,1,1993,0,0,0,0,0,0,0,0,0,0
63036,1,1,1993,5,5,5,5,5,5,5,5,5,5
63037,0,1,1993,10,10,10,10,10,10,10,10,10,10
63037,1,1,1993,0,0,0,0,0,0,0,0,0,0
63038,0,1,1993,0,0,0,0,0,0,0,0,0,0
63038,1,1,1993,0,0,0,0,0,0,0,0,0,0
63039,1,1,1993,10,10,10,10,10,10,10,10,10,10
63040,1,1,1993,20,20,20,20,20,20,20,20,20,20
63041,1,1,1993,7,7,7,7,7,7,7,7,7,7
63042,0,1,1993,5,5,5,5,5,5,5,5,5,5
63042,1,1,1993,0,0,0,0,0,0,0,0,0,0
63043,1,1,1993,0,0,0,0,0,0,0,0,0,0
63044,0,1,1993,0,0,0,0,0,0,0,0,0,0
63044,1,1,1993,0,0,0,0,0,6,0,0,0,0
63045,1,1,1993,13,13,13,13,13,13,13,13,13,13
63046,0,1,1993,20,20,20,20,20,20,20,20,20,20
63046,1,1,1993,0,0,0,0,0,0,0,0,3,0
63047,0,1,1993,13,13,13,13,13,13,13,13,13,13
63047,1,1,1993,0,0,0,0,0,0,0,0,0,0
63048,0,1,1993,0,0,0,0,0,0,0,0,0,0
63048,1,1,1993,7,0,0,0,0,0,0,0,0,11
63049,1,1,1993,23,23,23,23,23,23,23,23,23,23
63050,1,1,1993,25,3,30,15,32,22,37,20,18,0
63051,0,1,1993,0,0,0,0,0,0,0,0,0,0
63051,1,1,1993,0,0,0,0,0,0,0,0,0,0
63052,1,1,1993,0,0,0,0,0,0,0,0,0,0
63053,0,1,1993,0,0,0,0,0,0,0,0,0,0
63053,1,1,1993,0,0,0,0,0,0,0,0,0,0
63054,0,1,1993,0,0,0,0,0,0,0,0,0,0
63054,1,1,1993,0,0,0,0,0,0,0,0,0,0
63055,1,1,1993,16,0,0,0,0,0,0,0,0,30
63056,0,1,1993,0,0,0,0,0,0,0,0,0,0
63056,1,1,1993,0,0,0,0,0,0,0,0,0,0
63057,0,1,1993,0,19,17,0,0,0,0,0,0,0
63057,1,1,1993,0,0,0,0,0,0,0,0,0,0
63058,1,1,1993,14,14,14,14,14,14,14,14,14,14
63059,0,1,1993,2,2,2,2,2,2,2,2,2,2
63059,1,1,1993,0,0,0,0,0,0,0,0,0,0
63060,0,1,1993,29,29,29,29,29,29,29,29,29,29
63060,1,1,1993,0,0,0,0,0,0,0,0,0,0
63061,0,1,1993,0,0,0,0,0,0,0,0,0,21
63061,1,1,1993,0,0,0,0,15,0,0,0,0,0
63062,0,1,1993,0,0,0,0,0,0,0,0,0,0
63062,1,1,1993,0,0,0,0,0,0,0,0,0,0
63063,1,1,1993,0,0,0,0,0,0,0,0,0,0
63064,0,1,1993,9,9,9,9,9,9,9,9,9,9
63064,1,1,1993,0,0,0,0,0,0,0,0,0,0
63065,1,1,1993,11,11,11,11,11,11,11,11,11,11
63066,1,1,1993,32,32,32,32,32,32,32,32,32,32
63067,1,1,1993,11,11,11,11,11,11,11,11,11,11
63068,0,1,1993,11,11,11,11,11,11,11,11,11,11
63068,1,1,1993,0,0,0,0,0,0,0,0,0,0
63069,1,1,1993,17,17,17,17,17,17,17,17,17,17
63070,0,1,1993,0,0,0,0,0,0,0,0,0,0
63070,1,1,1993,0,0,0,0,0,0,0,0,0,0
63071,1,1,1993,28,28,28,28,28,28,28,28,28,28
63072,0,1,1993,0,0,0,0,0,0,0,0,0,0
63072,1,1,1993,0,0,0,0,0,0,0,0,0,0
63073,1,1,1993,0,0,0,0,0,0,0,0,0,0
63074,1,1,1993,0,0,0,0,0,0,0,0,0,0
63075,0,1,1993,16,16,16,16,16,16,16,16,16,16
63075,1,1,1993,24,24,24,24,24,24,24,24,24,24
63076,1,1,1993,0,0,0,0,0,0,0,0,0,0
63077,0,1,1993,13,13,13,13,13,13,13,13,13,13
63077,1,1,1993,0,0,0,0,0,0,0,0,0,0
63078,1,1,1993,0,0,0,0,0,0,0,0,0,0
63079,1,1,1993,0,0,0,0,0,0,0,0,0,0
63080,1,1,1993,8,29,12,33,0,30,23,18,13,20
63081,1,1,1993,26,26,26,26,26,26,26,26,26,26
63082,1,1,1993,0,0,0,0,0,0,0,0,0,0
63083,1,1,1993,16,4,34,3,15,6,10,20,21,3
63084,1,1,1993,11,11,11,11,11,11,11,11,11,11
63085,1,1,1993,0,0,0,0,0,0,0,0,0,0
63086,0,1,1993,0,0,0,0,0,0,0,0,0,0
63086,1,1,1993,0,0,0,0,0,0,0,0,0,0
63087,1,1,1993,35,13,24,25,25,10,24,28,7,17
63088,0,1,1993,0,0,0,0,0,0,0,0,0,0
63088,1,1,1993,0,0,0,0,0,0,0,0,0,0
63089,0,1,1993,0,0,0,0,0,0,0,0,0,0
63089,1,1,1993,0,12,0,0,0,0,0,0,0,0
63090,0,1,1993,0,0,0,0,0,0,0,0,0,0
63090,1,1,1993,0,0,0,0,0,0,0,0,0,0
63091,0,1,1993,18,18,18,18,18,18,18,18,18,18
63091,1,1,1993,0,0,0,0,0,0,0,0,10,0
63092,1,1,1993,0,0,0,0,0,0,0,0,0,0
63093,1,1,1993,21,21,21,21,21,21,21,21,21,21
63094,1,1,1993,27,27,27,27,27,27,27,27,27,27
63095,0,1,1993,0,0,0,0,0,0,0,0,0,0
63095,1,1,1993,0,0,0,0,0,0,0,0,0,0
63096,1,1,1993,0,0,0,0,0,0,0,0,0,0
63097,1,1,1993,0,0,0,0,0,0,0,0,0,0
63098,1,1,1993,19,19,19,19,19,19,19,19,19,19
63099,0,1,1993,17,0,0,14,21,13,0,0,0,13
63099,0,2,1993,13,19,13,10,14,5,17,0,9,0
63099,1,1,1993,0,0,0,0,0,0,0,0,0,0
63100,0,1,1993,13,13,13,13,13,13,13,13,13,13
63100,1,1,1993,0,0,0,0,0,0,0,0,0,0
63101,1,1,1993,0,0,0,0,0,0,0,0,0,0
63101,2,1,1993,0,0,0,0,0,0,0,0,0,0
63102,0,1,1993,17,17,17,17,17,17,17,17,17,17
63102,1,1,1993,0,0,0,6,0,0,0,0,0,0
63102,2,1,1993,0,0,0,0,0,0,0,0,0,0
63103,0,1,1993,29,29,29,29,29,29,29,29,29,29
63103,1,1,1993,0,0,0,0,0,0,0,0,0,14
63104,1,1,1993,24,24,24,24,24,24,24,24,24,24
63104,2,1,1993,0,0,0,0,0,0,0,0,0,0
63105,1,1,1993,0,0,0,0,0,0,0,0,0,0
63105,2,1,1993,15,15,15,15,15,15,15,15,15,15
63106,1,1,1993,0,0,0,0,0,0,0,0,0,0
63107,0,1,1993,0,0,0,0,0,0,0,0,0,0
63107,1,1,1993,0,0,0,0,0,0,0,0,0,0
63108,1,1,1993,0,0,0,0,0,0,0,0,0,0
63109,0,1,1993,0,0,0,0,0,0,0,0,0,0
63109,1,1,1993,0,0,0,0,0,0,0,0,0,0
63110,0,1,1993,0,0,0,0,0,0,0,0,0,0
63110,0,2,1993,0,0,0,0,0,0,0,0,0,0
63110,1,1,1993,0,0,0,0,0,0,0,0,0,0
63111,1,1,1993,11,11,11,11,11,11,11,11,11,11
63112,1,1,1993,26,26,26,26,26,26,26,26,26,26
63113,1,1,1993,25,25,25,25,25,25,25,25,25,25
63114,1,1,1993,0,0,22,0,0,0,0,0,0,0
63114,2,1,1993,0,0,0,0,0,0,0,0,0,6
63114,3,1,1993,0,0,0,0,0,0,0,0,0,0
63115,0,1,1993,0,0,0,0,0,0,0,0,0,0
63115,0,2,1993,2,2,2,2,2,2,2,2,2,2
63115,1,1,1993,0,0,0,0,20,0,0,0,0,0
63116,1,1,1993,0,0,0,0,0,0,0,0,0,0
63116,2,1,1993,0,0,18,0,0,0,0,0,0,0
63117,1,1,1993,22,22,22,22,22,22,22,22,22,22
63117,2,1,1993,17,0,14,0,0,0,0,0,0,0
63118,1,1,1993,0,0,0,0,0,0,0,0,0,0
63118,2,1,1993,0,0,0,0,0,0,0,0,0,0
63119,1,1,1993,0,0,0,0,0,0,0,0,0,0
63119,2,1,1993,0,0,0,0,0,0,0,0,0,0
63120,1,1,1993,0,0,0,0,0,0,0,0,0,0
63120,2,1,1993,0,0,0,0,0,0,0,0,0,0
63121,1,1,1993,0,0,0,0,0,0,0,0,0,0
63121,2,1,1993,0,0,0,0,0,0,0,0,0,0
63122,1,1,1993,25,25,25,25,25,25,25,25,25,25
63122,2,1,1993,0,19,0,0,0,0,0,0,0,0
63122,3,1,1993,0,0,0,0,0,0,0,0,0,0
63123,1,1,1993,17,17,17,17,17,17,17,17,17,17
63123,2,1,1993,0,0,0,0,0,0,0,0,0,0
63124,1,1,1993,0,8,0,0,11,8,0,0,0,0
63124,2,1,1993,0,0,0,0,0,11,0,0,0,0
63125,1,1,1993,0,0,0,0,0,0,0,0,0,0
63126,0,1,1993,0,0,0,0,0,0,0,0,0,0
63126,0,2,1993,0,0,0,0,0,0,0,0,0,0
63126,1,1,1993,0,0,0,0,0,0,0,0,0,0
63127,1,1,1993,0,0,0,0,0,0,0,0,0,0
63127,2,1,1993,0,0,0,0,0,0,0,0,0,0
63128,1,1,1993,4,8,7,8,6,15,10,11,22,7
63128,2,1,1993,0,0,0,0,0,0,0,0,0,0
63129,1,1,1993,0,0,0,0,0,0,0,0,0,0
63129,2,1,1993,0,0,0,0,0,0,0,0,0,0
63130,1,1,1993,0,0,0,0,0,0,0,0,0,0
63131,1,1,1993,0,0,0,0,0,0,0,0,0,0
63131,2,1,1993,0,0,0,0,0,0,0,0,0,0
63132,0,1,1993,19,19,19,19,19,19,19,19,19,19
63132,1,1,1993,0,0,0,0,0,0,0,0,0,0
63133,1,1,1993,18,18,18,18,18,18,18,18,18,18
63134,1,1,1993,0,0,0,0,0,0,0,0,0,0
63134,2,1,1993,0,0,0,0,0,0,0,0,0,0
63135,1,1,1993,0,0,0,0,0,0,0,0,0,0
63135,2,1,1993,0,0,0,0,0,0,0,0,0,0
63136,1,1,1993,19,19,19,19,19,19,19,19,19,19
63137,1,1,1993,0,0,0,0,0,0,0,0,0,0
63138,0,1,1993,0,0,0,0,0,0,0,0,0,0
63138,1,1,1993,0,0,0,0,0,0,0,0,0,0
63139,1,1,1993,0,0,0,0,0,0,0,0,0,0
63140,1,1,1993,0,0,0,0,0,0,0,0,0,0
63140,2,1,1993,0,0,0,0,0,0,0,0,0,0
63141,1,1,1993,0,0,0,0,0,0,0,0,0,0
63141,2,1,1993,0,0,0,0,0,0,0,0,0,0
63142,1,1,1993,0,0,0,0,0,0,0,0,0,0
63142,2,1,1993,0,0,0,0,0,0,0,0,0,0
63143,1,1,1993,7,7,7,7,7,7,7,7,7,7
63143,2,1,1993,0,0,0,0,0,0,0,0,0,0
63144,1,1,1993,24,24,24,24,24,24,24,24,24,24
63144,2,1,1993,10,10,10,10,10,10,10,10,10,10
63145,0,1,1993,27,11,35,18,15,0,32,14,39,14
63145,0,2,1993,0,27,9,0,0,13,0,32,9,36
63145,0,3,1993,28,27,6,17,16,0,0,12,17,23
63145,0,4,1993,0,0,0,0,0,0,0,0,0,0
63145,1,1,1993,0,0,0,0,0,0,0,0,0,0
63146,0,1,1993,0,0,0,0,0,0,0,0,0,0
63146,0,2,1993,0,0,0,0,0,0,0,0,28,0
63146,0,3,1993,0,0,0,0,0,0,0,0,0,0
63146,0,4,1993,0,0,0,0,0,0,0,0,0,0
63146,1,1,1993,2,2,2,2,2,2,2,2,2,2
63147,1,1,1993,0,0,0,0,0,0,0,0,0,0
63147,2,1,1993,0,0,0,0,0,0,0,0,0,0
63148,0,1,1993,0,0,0,0,0,0,0,0,0,0
63148,1,1,1993,0,0,0,0,0,0,0,0,0,0
63149,1,1,1993,5,5,5,5,5,5,5,5,5,5
63149,2,1,1993,0,0,0,0,0,0,0,0,0,0
63150,1,1,1993,0,33,14,15,17,13,0,22,24,0
63151,1,1,1993,0,0,0,0,0,0,0,0,0,0
63152,1,1,1993,18,18,18,18,18,18,18,18,18,18
63153,1,1,1993,0,0,0,0,0,0,0,0,0,0
63154,1,1,1993,15,15,15,15,15,15,15,15,15,15
63155,1,1,1993,18,18,18,18,18,18,18,18,18,18
63156,1,1,1993,7,7,7,7,7,7,7,7,7,7
63156,2,1,1993,0,0,0,0,16,0,11,0,12,0
63157,1,1,1993,0,0,0,0,0,0,0,0,0,0
63157,2,1,1993,0,0,0,0,0,0,0,0,0,0
63158,1,1,1993,26,26,26,26,26,26,26,26,26,26
63158,2,1,1993,20,20,20,20,20,20,20,20,20,20
63159,1,1,1993,0,0,0,0,0,0,0,0,0,0
63159,2,1,1993,0,0,0,0,0,0,0,0,0,0
63160,0,1,1993,0,0,0,0,0,0,0,0,0,0
63160,0,2,1993,0,0,0,0,0,0,0,0,0,0
63160,1,1,1993,0,0,0,0,0,0,0,0,0,0
63161,0,1,1993,0,0,0,0,0,0,0,0,0,0
63161,1,1,1993,0,0,0,0,0,0,0,0,0,0
63161,2,1,1993,0,0,0,0,0,0,0,0,0,0
63162,1,1,1993,0,0,0,0,0,0,0,0,0,0
63162,2,1,1993,0,0,0,0,0,0,0,0,0,0
63163,1,1,1993,0,0,0,0,0,0,0,0,0,0
63163,2,1,1993,0,0,0,0,0,0,0,0,0,0
63163,3,1,1993,0,0,0,0,0,0,0,0,0,0
63164,1,1,1993,23,23,23,23,23,23,23,23,23,23
63164,2,1,1993,0,0,0,0,0,0,0,0,34,22
63164,3,1,1993,12,0,0,0,0,0,0,0,0,0
63165,1,1,1993,0,0,0,0,0,0,0,0,0,0
63165,2,1,1993,0,0,0,7,0,11,0,0,2,0
63166,1,1,1993,0,0,0,0,0,0,0,0,0,0
63166,2,1,1993,0,0,0,0,0,0,0,0,0,0
63167,1,1,1993,0,0,8,6,0,0,0,0,0,0
63167,2,1,1993,4,0,0,0,0,0,0,0,0,13
63167,3,1,1993,0,0,0,0,0,0,0,0,0,0
63167,4,1,1993,0,0,0,0,0,0,0,0,0,0
63168,0,1,1993,0,0,0,0,0,0,0,0,0,0
63168,0,2,1993,0,0,16,0,0,31,0,9,0,6
63168,1,1,1993,0,0,0,0,0,0,0,0,0,0
63169,1,1,1993,0,0,0,0,0,0,0,0,0,0
63169,2,1,1993,0,0,0,0,0,0,0,0,0,0
63170,1,1,1993,1,1,1,1,1,1,1,1,1,1
63170,2,1,1993,0,0,0,0,0,0,0,0,0,0
63171,0,1,1993,11,11,11,11,11,11,11,11,11,11
63171,1,1,1993,3,0,0,0,0,0,3,0,4,0
63172,1,1,1993,0,0,0,0,0,0,0,0,0,0
63172,2,1,1993,0,0,0,0,0,0,0,0,0,0
63173,1,1,1993,0,0,11,0,0,0,0,0,0,0
63173,2,1,1993,0,0,0,0,0,0,0,0,0,0
63173,3,1,1993,8,8,8,8,8,8,8,8,8,8
63174,1,1,1993,0,0,0,0,0,0,0,0,0,0
63174,2,1,1993,0,0,0,0,0,0,0,0,0,0
63175,0,1,1993,0,0,0,0,0,0,0,0,0,0
63175,1,1,1993,0,0,0,0,4,0,0,0,0,0
63175,2,1,1993,0,0,0,0,0,0,0,0,0,0
63175,3,1,1993,0,0,0,0,0,0,0,0,0,0
63176,1,1,1993,0,0,0,0,0,0,0,0,0,0
63176,2,1,1993,0,0,0,0,0,0,0,0,0,0
63176,3,1,1993,0,0,0,0,0,0,0,0,0,0
63176,4,1,1993,0,0,0,0,0,0,0,0,0,0
63177,1,1,1993,10,10,10,10,10,10,10,10,10,10
63177,2,1,1993,0,0,0,0,0,0,0,0,0,0
63178,1,1,1993,0,0,0,0,0,0,0,0,0,0
63178,2,1,1993,0,0,0,21,25,0,0,0,0,0
63179,1,1,1993,17,17,17,17,17,17,17,17,17,17
63179,2,1,1993,0,0,0,0,0,0,0,0,0,0
63180,1,1,1993,12,12,12,12,12,12,12,12,12,12
63181,1,1,1993,20,20,20,20,20,20,20,20,20,20
63182,0,1,1993,3,30,22,27,9,16,0,17,15,15
63182,1,1,1993,0,0,0,0,0,0,0,0,0,0
63183,1,1,1993,20,20,20,20,20,20,20,20,20,20
63184,1,1,1993,15,15,15,15,15,15,15,15,15,15
63184,2,1,1993,0,0,0,0,0,6,0,0,0,0
63185,1,1,1993,21,21,21,21,21,21,21,21,21,21
63186,0,1,1993,32,32,32,32,32,32,32,32,32,32
63186,1,1,1993,0,0,0,0,0,0,0,0,0,0
63187,1,1,1993,0,0,0,0,0,0,0,0,0,0
63187,2,1,1993,0,0,0,0,0,0,0,0,0,0
63187,3,1,1993,0,0,0,0,0,0,0,0,0,0
63188,1,1,1993,0,0,0,0,0,0,0,0,0,0
63188,2,1,1993,0,0,0,0,0,0,0,0,0,0
63188,3,1,1993,0,0,0,0,0,0,0,0,0,0
63189,1,1,1993,2,2,2,2,2,2,2,2,2,2
63189,2,1,1993,0,0,0,0,0,0,0,0,0,0
63189,3,1,1993,0,0,0,0,0,0,0,0,0,0
63190,0,1,1993,0,0,0,0,0,0,0,0,0,0
63190,2,1,1993,0,0,0,0,0,0,0,0,0,0
63191,0,1,1993,0,0,0,0,36,20,0,0,0,0
63191,1,1,1993,0,0,0,0,0,0,0,0,0,0
63192,1,1,1993,0,0,0,0,0,0,0,0,0,0
63192,2,1,1993,14,14,14,14,14,14,14,14,14,14
63193,0,1,1993,0,0,0,0,0,0,0,0,0,0
63193,1,1,1993,0,0,0,0,0,0,0,0,0,0
63194,1,1,1993,0,0,0,0,0,0,0,0,0,0
63195,0,1,1993,15,15,15,15,15,15,15,15,15,15
63195,0,2,1993,0,0,0,0,0,0,0,0,0,0
63195,0,3,1993,27,33,18,25,39,11,19,21,33,34
63195,1,1,1993,0,0,0,0,13,0,0,0,0,9
63196,0,1,1993,36,36,36,36,36,36,36,36,36,36
63196,1,1,1993,0,0,0,26,0,14,2,0,0,12
63197,1,1,1993,9,9,9,9,9,9,9,9,9,9
63198,1,1,1993,0,0,0,0,0,0,0,0,0,0
63198,2,1,1993,0,0,0,0,0,0,0,0,0,0
63198,3,1,1993,0,0,0,0,0,0,0,0,0,0
63199,1,1,1993,9,15,0,0,15,5,7,18,13,14
63200,0,1,1993,31,31,31,31,31,31,31,31,31,31
63200,1,1,1993,0,0,0,38,0,0,0,0,0,0
63201,0,1,1993,0,0,0,0,0,0,0,0,0,0
63201,0,2,1993,0,0,0,0,0,0,0,0,0,0
63201,1,1,1993,0,0,0,0,0,0,0,0,0,0
63202,0,1,1993,15,15,15,15,15,15,15,15,15,15
63202,1,1,1993,0,0,0,0,0,4,0,9,0,0
63203,1,1,1993,0,0,0,0,0,0,0,0,0,0
63204,0,1,1993,0,0,0,0,0,0,0,0,0,0
63204,1,1,1993,0,0,0,0,0,0,0,0,0,0
63205,1,1,1993,8,8,8,8,8,8,8,8,8,8
63206,1,1,1993,0,0,0,0,0,0,0,0,0,0
63207,1,1,1993,21,21,21,21,21,21,21,21,21,21
63207,2,1,1993,0,0,0,0,0,0,0,0,0,0
63208,1,1,1993,14,14,14,14,14,14,14,14,14,14
63209,0,1,1993,20,20,20,20,20,20,20,20,20,20
63209,1,1,1993,0,0,0,0,0,0,0,0,0,0
63210,1,1,1993,0,0,0,0,0,19,0,0,0,29
63211,1,1,1993,8,8,8,8,8,8,8,8,8,8
63212,0,1,1993,0,0,0,0,0,0,0,0,0,0
63212,1,1,1993,0,0,0,0,0,0,0,0,0,0
63213,0,1,1993,0,0,0,0,0,0,0,0,0,0
63213,1,1,1993,0,0,0,0,0,16,0,0,0,7
63214,1,1,1993,5,5,5,5,5,5,5,5,5,5
63215,1,1,1993,0,0,0,0,0,0,0,0,0,0
63216,1,1,1993,0,0,0,0,0,0,0,0,0,0
63217,1,1,1993,29,29,29,29,29,29,29,29,29,29
63218,0,1,1993,0,0,0,0,0,0,0,0,0,0
63218,1,1,1993,0,0,0,0,0,0,0,0,0,0
63219,1,1,1993,30,30,30,30,30,30,30,30,30,30
63220,1,1,1993,13,13,13,13,13,13,13,13,13,13
63221,1,1,1993,0,0,0,0,0,0,0,0,0,0
63221,2,1,1993,0,0,0,0,0,0,0,0,0,0
63222,1,1,1993,25,25,25,25,25,25,25,25,25,25
63223,1,1,1993,0,0,0,0,0,0,0,0,0,0
63224,1,1,1993,0,0,0,0,0,0,0,0,0,0
63225,1,1,1993,0,0,0,0,0,0,0,0,0,0
63226,0,1,1993,0,0,0,0,0,0,0,0,0,0
63226,1,1,1993,0,0,0,0,0,0,0,0,0,0
63227,1,1,1993,0,0,0,0,0,0,0,0,0,0
63228,1,1,1993,27,27,27,27,27,27,27,27,27,27
63229,1,1,1993,14,14,14,14,14,14,14,14,14,14
63230,1,1,1993,0,0,0,0,0,0,0,0,0,0
63231,1,1,1993,0,0,0,0,0,0,0,14,0,0
63232,1,1,1993,0,0,0,0,0,0,0,0,0,0
63233,1,1,1993,0,15,0,0,0,0,0,0,0,0
63234,1,1,1993,0,0,0,0,0,0,0,0,0,0
63235,1,1,1993,6,6,6,6,6,6,6,6,6,6
63236,1,1,1993,0,0,0,0,0,0,0,0,0,0
63236,2,1,1993,0,0,0,0,0,0,0,0,0,0
63237,0,1,1993,13,13,13,13,13,13,13,13,13,13
63237,1,1,1993,0,0,0,0,0,0,0,0,0,0
63238,1,1,1993,3,3,3,3,3,3,3,3,3,3
63239,1,1,1993,12,12,12,12,12,12,12,12,12,12
63240,0,1,1993,0,0,0,0,0,0,0,0,0,0
63240,1,1,1993,0,0,0,0,0,0,0,0,0,0
63241,0,1,1993,0,0,0,0,0,0,0,0,0,0
63241,1,1,1993,0,0,0,0,0,0,0,0,0,0
63242,1,1,1993,0,0,0,0,0,0,0,0,0,0
63242,2,1,1993,0,0,13,0,0,0,0,0,0,0
63243,1,1,1993,26,26,26,26,26,26,26,26,26,26
63244,0,1,1993,0,0,0,0,0,0,0,0,0,0
63244,1,1,1993,0,9,23,0,27,0,0,0,0,9
63245,1,1,1993,0,0,0,0,0,0,0,0,0,0
63246,1,1,1993,0,0,0,0,0,0,0,0,0,0
63247,1,1,1993,0,0,0,0,0,0,0,0,0,0
63247,2,1,1993,0,0,0,0,0,0,0,0,0,0
63248,0,1,1993,0,0,0,0,0,0,0,0,0,0
63248,1,1,1993,0,19,0,10,0,14,0,0,0,13
63248,2,1,1993,0,0,0,0,0,0,0,21,0,0
63249,0,1,1993,23,23,23,23,23,23,23,23,23,23
63249,1,1,1993,0,0,0,0,0,0,9,0,0,0
63250,1,1,1993,0,0,0,0,0,0,0,0,0,0
63251,1,1,1993,0,0,0,0,0,0,0,0,0,0
63251,2,1,1993,0,0,0,0,0,0,0,0,0,0
63252,1,1,1993,28,25,28,26,38,9,40,19,0,30
63252,2,1,1993,0,0,0,0,0,0,0,0,17,0
63253,1,1,1993,0,0,0,0,0,0,0,0,0,0
63254,1,1,1993,5,5,5,5,5,5,5,5,5,5
63254,2,1,1993,0,0,0,0,0,0,0,0,0,0
63255,1,1,1993,5,5,5,5,5,5,5,5,5,5
63256,0,1,1993,32,32,32,32,32,32,32,32,32,32
63256,1,1,1993,7,7,7,7,7,7,7,7,7,7
63257,1,1,1993,0,0,0,0,0,0,0,0,0,0
63257,2,1,1993,1,1,1,1,1,1,1,1,1,1
63258,0,1,1993,0,0,0,0,0,0,0,0,0,0
63258,1,1,1993,0,0,0,0,0,0,0,0,0,0
63259,1,1,1993,0,6,0,0,0,30,0,0,0,0
63259,2,1,1993,3,3,3,3,3,3,3,3,3,3
63260,0,1,1993,0,0,0,0,0,0,0,0,0,0
63260,0,2,1993,25,12,11,8,26,33,0,25,22,23
63260,1,1,1993,0,0,0,0,0,0,0,0,0,0
63261,0,1,1993,0,0,0,0,0,0,0,0,0,0
63261,1,1,1993,0,3,10,0,0,17,0,0,0,0
63262,1,1,1993,0,0,0,0,0,0,0,0,0,0
63263,1,2,1993,5,0,7,0,12,13,29,0,10,18
63264,1,1,1993,0,11,0,0,0,0,0,0,0,0
63265,0,1,1993,12,12,12,12,12,12,12,12,12,12
63265,1,1,1993,0,0,3,0,0,0,0,3,0,0
63266,1,1,1993,0,0,0,0,0,0,0,0,0,0
63266,2,1,1993,0,0,0,0,0,0,0,0,0,0
63267,0,1,1993,0,0,0,0,0,0,0,0,0,0
63267,1,1,1993,0,0,0,0,0,11,0,0,0,0
63268,0,1,1993,0,0,0,0,0,0,0,0,0,0
63268,1,1,1993,0,0,0,0,0,0,0,0,0,0
63269,1,1,1993,5,5,5,5,5,5,5,5,5,5
63270,0,1,1993,0,0,0,0,11,0,0,0,0,0
63270,1,1,1993,0,0,0,0,0,0,0,0,0,0
63271,1,1,1993,0,0,0,0,0,0,0,0,0,0
63271,2,1,1993,0,0,0,0,0,0,0,0,0,0
63272,1,1,1993,0,0,0,0,0,0,0,0,0,0
63272,2,1,1993,0,0,0,0,0,0,0,0,0,0
63272,3,1,1993,0,0,0,0,0,0,0,0,0,0
63273,0,1,1993,0,0,0,0,0,0,0,0,0,0
63273,1,1,1993,0,34,20,0,0,0,13,0,13,0
63273,2,1,1993,0,0,0,0,0,0,0,0,0,0
63274,1,1,1993,14,14,14,14,14,14,14,14,14,14
63275,0,1,1993,15,15,15,15,15,15,15,15,15,15
63275,1,1,1993,0,0,0,0,0,0,0,0,0,0
63276,0,1,1993,0,0,0,0,0,0,0,0,0,0
63276,0,2,1993,0,24,4,13,10,17,0,18,14,24
63276,0,3,1993,27,0,0,16,13,26,16,13,0,0
63276,1,1,1993,2,0,0,0,0,0,0,0,0,0
63277,0,1,1993,17,18,31,37,24,25,0,0,26,0
63277,1,1,1993,19,19,19,19,19,19,19,19,19,19
63278,1,1,1993,19,19,19,19,19,19,19,19,19,19
63278,2,1,1993,0,0,0,0,0,0,0,0,0,0
63279,1,1,1993,0,0,0,0,0,0,0,0,0,0
63280,1,1,1993,0,0,0,0,0,0,0,0,0,0
63280,2,1,1993,0,0,0,0,0,0,0,0,21,0
63281,1,1,1993,0,0,0,0,0,0,0,0,0,0
63281,2,1,1993,0,0,0,0,0,7,0,0,0,0
63282,1,1,1993,0,0,0,0,0,0,0,0,0,0
63283,1,1,1993,0,0,0,0,0,0,0,0,0,0
63283,2,1,1993,0,0,0,0,0,0,0,0,0,0
63284,1,1,1993,0,0,0,0,0,0,0,0,0,0
63284,2,1,1993,0,0,0,0,0,0,0,0,0,0
63285,1,1,1993,0,0,0,0,0,0,0,0,0,0
63285,2,1,1993,0,0,0,0,0,0,0,0,0,0
63286,1,1,1993,0,0,0,0,0,0,0,0,0,0
63286,2,1,1993,0,0,0,0,0,0,0,0,0,0
63287,1,1,1993,0,0,0,0,0,0,0,0,0,0
63287,2,1,1993,0,0,0,0,0,0,0,0,0,0
63288,1,1,1993,0,0,0,0,0,0,18,11,0,0
63289,0,1,1993,0,0,0,0,0,0,0,0,0,0
63289,1,1,1993,0,6,0,29,0,0,0,0,0,0
63290,1,1,1993,0,0,0,0,0,0,0,0,0,0
