ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
130981,1,1,1991,0,0,0,0,0,0,0,0,0,0
130981,2,1,1991,0,0,0,0,0,0,0,0,0,0
130982,1,1,1991,0,0,0,0,0,0,0,0,0,0
130982,2,1,1991,0,0,0,0,0,0,0,0,0,0
130983,1,1,1991,15,15,15,15,15,15,15,15,15,15
130984,0,1,1991,17,17,17,17,17,17,17,17,17,17
130984,2,1,1991,0,0,0,0,0,0,0,0,0,0
130985,1,1,1991,20,20,20,20,20,20,20,20,20,20
130985,2,1,1991,0,0,0,0,0,0,9,0,0,14
130986,1,1,1991,0,0,0,0,0,0,0,0,0,0
130986,2,1,1991,0,0,0,46,0,0,0,0,0,0
130987,1,1,1991,0,0,0,0,0,0,0,0,0,4
130987,2,1,1991,0,0,0,0,0,0,0,0,0,0
130988,0,1,1991,0,0,0,0,0,0,0,0,0,0
130988,1,1,1991,7,7,7,7,7,7,7,7,7,7
130989,1,1,1991,0,0,0,0,0,0,0,0,0,0
130989,2,1,1991,0,0,0,0,0,0,13,0,20,12
130989,3,1,1991,0,0,0,0,0,0,0,0,0,0
130990,1,1,1991,21,21,21,21,21,21,21,21,21,21
130991,1,1,1991,6,6,6,6,6,6,6,6,6,6
130992,1,1,1991,8,8,8,8,8,8,8,8,8,8
130992,2,1,1991,0,0,0,0,0,0,0,0,0,0
130993,0,1,1991,22,16,31,0,11,21,0,6,16,0
130993,1,1,1991,26,9,14,39,12,24,5,29,13,19
130994,1,1,1991,4,4,4,4,4,4,4,4,4,4
130994,2,1,1991,0,0,0,0,0,0,0,0,0,0
130994,3,1,1991,17,0,11,0,0,14,31,0,0,0
130994,4,1,1991,10,0,0,0,0,0,0,12,0,11
130995,1,1,1991,0,0,0,0,0,0,0,0,0,0
130996,1,1,1991,0,0,0,0,0,0,0,0,0,0
130996,2,1,1991,0,0,0,0,0,0,0,0,0,0
130997,1,1,1991,22,22,22,22,22,22,22,22,22,22
130998,1,1,1991,31,31,31,31,31,31,31,31,31,31
130999,0,1,1991,19,19,19,19,19,19,19,19,19,19
130999,1,1,1991,0,0,0,0,0,0,0,0,0,0
131000,1,1,1991,32,32,32,32,32,32,32,32,32,32
131001,1,1,1991,0,0,0,0,0,0,0,0,0,0
131001,2,1,1991,0,0,0,0,0,0,0,0,0,0
131001,3,1,1991,0,0,0,0,0,0,0,0,0,0
131001,4,1,1991,0,0,0,0,0,0,0,0,0,0
131001,5,1,1991,0,0,0,0,0,0,0,0,0,0
131001,6,1,1991,0,0,0,0,0,0,0,0,0,0
131001,7,1,1991,0,0,0,0,0,0,0,0,0,0
131002,1,1,1991,0,0,0,0,0,0,0,0,0,0
131002,2,1,1991,0,0,0,0,0,0,0,0,0,0
131003,1,1,1991,20,0,0,0,0,0,0,0,0,0
131003,2,1,1991,0,0,0,0,0,0,0,0,0,0
131004,1,1,1991,21,21,21,21,21,21,21,21,21,21
131005,1,1,1991,0,0,0,0,0,0,0,0,0,0
131005,2,1,1991,0,0,5,0,0,0,0,0,0,0
131005,3,1,1991,0,0,0,0,0,0,6,11,0,0
131006,1,1,1991,0,0,0,0,0,0,0,0,0,0
131007,1,1,1991,0,0,0,0,0,0,0,0,0,0
131007,2,1,1991,0,0,0,0,0,0,0,0,0,0
131007,3,1,1991,0,0,0,0,0,0,0,0,0,0
131007,4,1,1991,0,0,0,0,0,0,0,0,0,0
131007,5,1,1991,0,0,0,0,6,0,0,0,0,0
131008,1,1,1991,11,11,11,11,11,11,11,11,11,11
131008,2,1,1991,0,0,0,0,0,0,0,0,0,0
131009,1,1,1991,20,20,20,20,20,20,20,20,20,20
131009,2,1,1991,0,0,0,0,0,0,0,0,0,0
131010,1,1,1991,0,0,0,0,0,0,0,0,0,0
131010,2,1,1991,0,0,0,0,0,0,0,0,0,0
131011,1,1,1991,0,0,0,0,0,0,0,0,0,0
131011,2,1,1991,0,0,0,0,0,0,0,0,0,0
131012,1,1,1991,0,0,0,0,0,0,0,0,0,0
131012,2,1,1991,0,0,0,0,0,0,0,0,8,0
131013,1,1,1991,0,0,0,0,0,0,0,0,0,0
131013,2,1,1991,0,0,0,0,0,0,0,0,0,0
131014,1,1,1991,0,4,0,7,17,10,15,7,27,0
131015,1,1,1991,19,19,19,19,19,19,19,19,19,19
131016,1,1,1991,0,0,0,0,0,0,0,0,0,0
131016,2,1,1991,0,0,0,0,0,0,0,0,0,0
131016,3,1,1991,13,0,0,0,0,0,0,0,0,0
131017,1,1,1991,0,0,0,0,0,0,0,0,0,0
131017,2,1,1991,0,0,0,0,0,0,0,0,0,0
131018,1,1,1991,15,15,15,15,15,15,15,15,15,15
131019,1,1,1991,0,0,0,0,0,0,0,0,0,0
131020,1,1,1991,0,0,0,0,0,0,0,0,0,0
131020,2,1,1991,0,0,0,0,0,0,0,0,0,0
131021,1,1,1991,0,0,0,0,0,0,0,0,0,0
131021,2,1,1991,0,0,0,0,0,0,0,0,0,0
131022,1,1,1991,0,0,0,0,0,0,0,0,0,0
131023,1,1,1991,13,13,13,13,13,13,13,13,13,13
131023,2,1,1991,0,0,0,0,0,0,0,0,0,0
131024,1,1,1991,17,17,17,17,17,17,17,17,17,17
131024,2,1,1991,0,0,0,0,0,0,0,0,0,0
131024,3,1,1991,0,0,0,0,0,0,0,0,0,0
131025,1,1,1991,0,0,0,0,0,0,0,0,0,0
131025,2,1,1991,0,0,0,0,0,0,0,0,0,0
131026,1,1,1991,0,0,0,0,0,0,0,0,0,0
131026,2,1,1991,0,0,0,0,16,0,0,0,20,0
131027,1,1,1991,18,18,18,18,18,18,18,18,18,18
131028,1,1,1991,0,28,15,8,11,23,10,0,11,0
131028,2,1,1991,0,0,0,0,0,0,0,0,0,0
131028,3,1,1991,10,0,19,0,0,0,0,0,24,0
131029,0,1,1991,0,0,0,0,0,0,0,0,0,0
131029,1,1,1991,15,0,33,0,9,7,0,0,11,0
131030,1,1,1991,0,0,0,0,0,0,0,0,0,0
131031,1,1,1991,13,13,13,13,13,13,13,13,13,13
131032,1,1,1991,0,0,0,0,0,0,0,0,0,0
131032,2,1,1991,0,0,0,0,0,0,0,0,0,0
131033,1,1,1991,12,12,12,12,12,12,12,12,12,12
131034,1,1,1991,6,6,6,6,6,6,6,6,6,6
131035,0,1,1991,24,24,24,24,24,24,24,24,24,24
131035,1,1,1991,0,0,0,0,0,0,0,0,0,0
131036,1,1,1991,31,31,31,31,31,31,31,31,31,31
131036,2,1,1991,0,0,0,0,0,0,0,0,0,0
131036,3,1,1991,0,0,0,0,0,0,0,0,0,0
131037,1,1,1991,22,22,22,22,22,22,22,22,22,22
131037,3,1,1991,0,22,0,17,0,0,20,0,22,0
131038,1,1,1991,0,23,0,0,0,0,0,0,0,0
131038,2,1,1991,0,0,0,0,0,0,0,0,0,0
131038,3,1,1991,0,0,0,0,0,0,0,0,0,0
131039,1,1,1991,36,36,36,36,36,36,36,36,36,36
131040,0,1,1991,0,0,0,0,0,22,16,0,0,0
131040,1,1,1991,0,0,0,0,0,0,0,0,0,0
131041,1,1,1991,0,0,0,0,0,0,0,0,0,0
131041,2,1,1991,0,0,0,0,0,0,0,0,0,0
131042,0,1,1991,25,25,25,25,25,25,25,25,25,25
131042,1,1,1991,8,8,8,8,8,8,8,8,8,8
131043,1,1,1991,0,0,0,0,0,0,0,0,0,0
131043,2,1,1991,0,0,0,0,0,0,0,0,0,0
131044,1,1,1991,0,0,0,0,0,0,0,0,0,0
131044,2,1,1991,0,0,0,0,0,0,0,0,0,0
131045,1,1,1991,0,0,0,0,0,0,0,0,0,0
131045,2,1,1991,0,0,0,0,0,0,0,0,0,0
131045,3,1,1991,4,4,4,4,4,4,4,4,4,4
131046,1,1,1991,25,25,25,25,25,25,25,25,25,25
131047,1,1,1991,0,0,12,20,0,5,24,11,26,0
131047,2,1,1991,0,0,0,0,0,0,0,0,0,0
131048,1,1,1991,2,2,2,2,2,2,2,2,2,2
131048,2,1,1991,0,0,0,0,0,0,0,0,0,0
131049,0,1,1991,0,0,0,0,0,0,0,0,0,0
131049,1,1,1991,0,0,0,0,0,0,0,0,0,0
131050,1,1,1991,0,0,0,0,0,0,0,0,0,0
131050,2,1,1991,0,0,0,0,0,0,0,0,0,0
131051,1,1,1991,20,20,20,20,20,20,20,20,20,20
131052,1,1,1991,23,23,23,23,23,23,23,23,23,23
131053,1,1,1991,27,27,27,27,27,27,27,27,27,27
131054,1,1,1991,6,6,6,6,6,6,6,6,6,6
131055,1,1,1991,0,0,0,0,0,0,0,0,0,0
131056,0,1,1991,34,34,34,34,34,34,34,34,34,34
131056,1,1,1991,0,0,0,0,0,0,0,0,0,0
131057,1,1,1991,18,31,16,23,14,0,20,40,12,7
131057,2,1,1991,0,0,0,0,0,0,0,0,0,0
131058,1,1,1991,22,22,22,22,22,22,22,22,22,22
131059,0,1,1991,0,0,0,0,0,0,0,0,0,0
131059,1,1,1991,24,24,24,24,24,24,24,24,24,24
131060,1,1,1991,0,0,0,0,0,0,0,0,0,0
131060,2,1,1991,0,0,0,0,5,0,12,0,0,0
131061,1,1,1991,0,0,0,0,0,0,0,0,0,0
131062,1,1,1991,0,0,0,0,0,0,0,17,0,0
131063,1,1,1991,21,21,21,21,21,21,21,21,21,21
131064,0,1,1991,0,33,0,17,44,0,12,0,0,0
131064,1,1,1991,0,0,0,0,0,0,0,0,0,13
131065,1,1,1991,0,0,0,0,0,0,0,0,0,0
131065,2,1,1991,0,0,0,0,0,0,0,0,0,0
131066,1,1,1991,0,0,0,0,0,0,0,0,0,0
131066,2,1,1991,3,3,3,3,3,3,3,3,3,3
131067,1,1,1991,0,0,0,0,0,0,0,0,0,0
131067,2,1,1991,0,0,0,0,0,0,0,0,0,0
131068,1,1,1991,0,0,0,0,0,0,0,0,0,0
131069,0,1,1991,17,17,17,17,17,17,17,17,17,17
131069,1,1,1991,18,18,18,18,18,18,18,18,18,18
131070,1,1,1991,10,10,10,10,10,10,10,10,10,10
131070,2,1,1991,6,6,6,6,6,6,6,6,6,6
131071,1,1,1991,19,19,19,19,19,19,19,19,19,19
131072,1,1,1991,0,0,0,0,0,0,0,0,0,0
131072,2,1,1991,0,0,0,0,0,0,0,0,12,0
131073,1,1,1991,0,0,0,0,0,0,0,0,0,0
131073,2,1,1991,0,0,0,0,0,0,0,0,0,0
131073,3,1,1991,0,0,0,0,0,0,0,0,0,0
131074,1,1,1991,25,25,25,25,25,25,25,25,25,25
131075,1,1,1991,0,0,0,0,0,0,0,0,0,0
131076,1,1,1991,28,28,28,28,28,28,28,28,28,28
131077,1,1,1991,0,0,0,0,0,0,0,0,0,0
131077,2,1,1991,0,0,0,0,0,0,0,0,0,0
131078,1,1,1991,14,14,14,14,14,14,14,14,14,14
131079,1,1,1991,0,0,0,17,11,18,4,16,16,12
131079,2,1,1991,0,0,0,0,0,0,0,0,0,0
131080,1,1,1991,12,12,12,12,12,12,12,12,12,12
131081,1,1,1991,0,0,0,0,0,0,0,0,0,0
131082,1,1,1991,13,13,13,13,13,13,13,13,13,13
131083,1,1,1991,0,0,0,0,0,0,0,0,0,0
131084,1,1,1991,0,0,0,0,0,0,0,0,0,0
131084,2,1,1991,0,0,0,0,0,0,0,0,0,0
131085,0,1,1991,0,0,0,0,0,0,0,0,0,0
131085,1,1,1991,0,0,0,48,0,0,0,0,5,0
131086,1,1,1991,4,4,4,4,4,4,4,4,4,4
131087,1,1,1991,3,3,3,3,3,3,3,3,3,3
131087,2,1,1991,0,0,0,0,0,0,0,0,0,0
131088,1,1,1991,0,0,0,0,0,0,0,0,0,0
131088,2,1,1991,0,0,0,0,0,0,0,0,0,0
131089,1,1,1991,19,19,19,19,19,19,19,19,19,19
131090,1,1,1991,34,34,34,34,34,34,34,34,34,34
131091,1,1,1991,0,0,0,0,0,0,0,0,0,0
131091,2,1,1991,0,0,0,0,0,0,0,0,0,0
131092,0,1,1991,0,0,0,0,0,0,0,0,0,0
131092,1,1,1991,0,0,0,0,0,0,0,0,0,0
131092,3,1,1991,0,0,0,0,0,0,0,0,0,0
131093,1,1,1991,0,0,0,0,0,0,0,0,0,0
131093,2,1,1991,0,0,0,0,0,0,0,0,0,0
131094,1,1,1991,0,0,0,0,0,0,0,0,0,0
131095,1,1,1991,25,25,25,25,25,25,25,25,25,25
131096,0,1,1991,39,39,39,39,39,39,39,39,39,39
131096,1,1,1991,0,0,0,0,0,0,0,0,0,0
131097,1,1,1991,0,0,0,0,0,0,0,0,0,0
131098,1,1,1991,15,15,15,15,15,15,15,15,15,15
131099,1,1,1991,13,13,13,13,13,13,13,13,13,13
131100,1,1,1991,0,0,0,0,0,0,0,0,0,0
131100,2,1,1991,32,32,32,32,32,32,32,32,32,32
131101,1,1,1991,0,0,0,0,0,0,0,0,0,0
131101,2,1,1991,0,0,0,0,0,0,0,0,0,0
131102,1,1,1991,0,0,0,0,0,0,0,0,0,0
131103,1,1,1991,0,0,0,0,0,0,0,0,0,0
131104,1,1,1991,0,0,0,0,0,0,0,0,12,0
131104,2,1,1991,0,0,0,0,0,0,0,0,0,0
131105,1,1,1991,0,0,0,0,0,0,0,0,0,0
131106,0,1,1991,0,0,0,0,0,0,0,0,0,0
131106,1,1,1991,0,0,0,0,0,0,0,0,0,0
131107,1,1,1991,9,9,9,9,9,9,9,9,9,9
131108,1,1,1991,0,0,0,0,0,0,0,0,0,0
131108,2,1,1991,0,0,0,0,0,0,0,0,0,0
131109,0,1,1991,0,0,0,0,0,0,0,0,0,0
131109,1,1,1991,0,0,0,0,0,0,0,0,0,0
131110,1,1,1991,0,0,0,0,0,0,0,0,0,0
131110,2,1,1991,0,0,0,0,0,0,0,0,0,0
131110,3,1,1991,0,0,0,13,0,0,0,0,0,0
131111,0,1,1991,0,0,0,0,0,0,0,0,0,0
131111,1,1,1991,0,0,0,0,0,0,0,0,0,0
131111,2,1,1991,0,0,0,0,0,0,0,0,0,0
131112,1,1,1991,18,18,18,18,18,18,18,18,18,18
131113,0,1,1991,0,28,11,28,27,0,0,0,0,0
131113,1,1,1991,0,0,0,0,0,0,0,0,0,0
131114,0,1,1991,0,0,0,0,0,0,0,0,0,0
131114,1,1,1991,11,12,23,17,17,10,10,12,28,12
131115,1,1,1991,0,0,0,0,0,0,0,0,0,0
131115,2,1,1991,0,0,0,0,0,0,0,0,0,0
131116,1,1,1991,0,0,0,0,0,0,0,0,0,0
131116,2,1,1991,12,12,12,12,12,12,12,12,12,12
131117,1,1,1991,0,0,0,0,0,0,0,0,0,0
131117,2,1,1991,0,0,0,0,0,0,0,0,0,0
131118,1,1,1991,44,44,44,44,44,44,44,44,44,44
131119,1,1,1991,13,13,13,13,13,13,13,13,13,13
131120,1,1,1991,0,0,0,0,0,0,0,0,0,0
131120,2,1,1991,0,0,0,0,0,0,0,0,0,0
131120,3,1,1991,0,0,0,0,0,0,0,0,0,0
131121,1,1,1991,2,2,2,2,2,2,2,2,2,2
131122,1,1,1991,29,9,9,19,20,28,25,7,0,7
131122,2,1,1991,0,0,0,0,0,0,0,0,0,0
131122,3,1,1991,0,0,0,0,0,0,0,0,0,0
131123,0,1,1991,0,0,0,0,0,0,0,0,0,0
131123,1,1,1991,0,0,0,0,0,0,0,0,0,0
131124,1,1,1991,19,19,19,19,19,19,19,19,19,19
131125,1,1,1991,15,15,15,15,15,15,15,15,15,15
131126,0,1,1991,0,0,0,0,0,0,0,0,0,0
131126,1,1,1991,0,0,0,0,0,0,0,0,0,0
131127,1,1,1991,7,7,7,7,7,7,7,7,7,7
131128,0,1,1991,24,24,24,24,24,24,24,24,24,24
131128,1,1,1991,0,0,0,0,0,0,0,0,0,0
131129,1,1,1991,17,17,17,17,17,17,17,17,17,17
131130,1,1,1991,0,0,0,0,0,0,0,0,0,0
131131,1,1,1991,0,0,0,0,0,0,0,0,0,0
131131,2,1,1991,0,0,0,0,0,0,0,0,0,0
131132,1,1,1991,0,0,0,0,0,0,0,0,0,0
131132,2,1,1991,0,0,0,0,0,0,0,0,0,0
131133,1,1,1991,0,0,0,0,0,0,0,0,0,0
131134,0,1,1991,0,0,0,0,0,0,0,0,0,0
131134,1,1,1991,0,0,0,0,0,0,0,0,0,0
131135,1,1,1991,0,0,0,0,0,0,0,0,0,0
131135,2,1,1991,0,0,0,0,0,0,0,0,0,0
131136,0,1,1991,0,0,6,0,0,0,9,29,0,0
131136,1,1,1991,0,9,0,6,0,13,6,9,21,23
131137,1,1,1991,14,14,14,14,14,14,14,14,14,14
131138,1,1,1991,0,0,0,0,0,0,0,0,0,0
131138,2,1,1991,0,0,0,0,0,0,0,0,0,0
131139,1,1,1991,0,0,0,0,0,0,0,0,0,0
131139,2,1,1991,0,0,0,0,0,0,0,0,0,0
131140,1,1,1991,22,22,22,22,22,22,22,22,22,22
131141,1,1,1991,19,17,15,0,5,36,0,23,21,21
131142,1,1,1991,8,12,13,0,0,0,51,18,0,18
131143,1,1,1991,0,0,0,0,0,0,0,0,0,0
131143,2,1,1991,4,4,4,4,4,4,4,4,4,4
131144,1,1,1991,0,0,0,0,0,0,0,0,0,0
131144,2,1,1991,0,0,0,0,0,0,0,0,0,0
131145,1,1,1991,0,0,0,0,0,0,0,0,0,0
131145,2,1,1991,0,0,0,0,0,0,0,0,0,0
131145,3,1,1991,0,0,0,0,0,0,0,0,0,0
131146,1,1,1991,0,0,0,0,0,0,0,0,0,0
131146,2,1,1991,0,0,0,0,0,0,0,0,0,0
131147,1,1,1991,27,27,27,27,27,27,27,27,27,27
131147,2,1,1991,0,0,0,0,0,0,0,0,0,0
131148,1,1,1991,12,12,12,12,12,12,12,12,12,12
131149,1,1,1991,8,15,0,4,30,10,0,15,31,13
131150,1,1,1991,0,0,0,0,0,0,0,0,0,0
131152,1,1,1991,0,0,0,0,0,0,0,0,0,0
131152,2,1,1991,0,0,0,0,0,0,0,0,0,0
131153,1,1,1991,14,14,14,14,14,14,14,14,14,14
131154,1,1,1991,13,13,13,13,13,13,13,13,13,13
131155,1,1,1991,35,35,35,35,35,35,35,35,35,35
131156,1,1,1991,11,11,11,11,11,11,11,11,11,11
131156,2,1,1991,0,0,0,0,0,0,0,0,0,0
131157,1,1,1991,0,0,0,0,0,0,0,0,0,0
131157,2,1,1991,0,0,0,0,0,0,0,0,0,0
131158,1,1,1991,7,7,7,7,7,7,7,7,7,7
131159,1,1,1991,0,0,0,0,0,0,0,0,0,0
131159,2,1,1991,0,0,0,0,0,0,0,0,0,0
131160,1,1,1991,0,0,0,0,0,0,0,0,0,0
131160,2,1,1991,0,0,0,0,0,0,0,0,0,0
131161,1,1,1991,15,15,15,15,15,15,15,15,15,15
131162,1,1,1991,32,32,32,32,32,32,32,32,32,32
131163,1,1,1991,0,0,0,0,0,0,0,0,0,0
131163,2,1,1991,0,0,0,0,0,0,0,0,0,0
131163,3,1,1991,0,0,0,0,0,0,0,0,0,0
131164,1,1,1991,14,14,14,14,14,14,14,14,14,14
131165,1,1,1991,21,21,21,21,21,21,21,21,21,21
131165,2,1,1991,0,0,0,0,0,0,0,0,0,0
131166,1,1,1991,33,33,33,33,33,33,33,33,33,33
131167,1,1,1991,26,26,26,26,26,26,26,26,26,26
131168,1,1,1991,19,20,6,9,12,23,13,23,13,16
131169,0,1,1991,20,20,20,20,20,20,20,20,20,20
131169,1,1,1991,8,8,8,8,8,8,8,8,8,8
131170,1,1,1991,0,0,0,0,0,0,0,0,0,0
131170,2,1,1991,0,0,0,0,0,0,0,0,0,0
131171,1,1,1991,0,0,0,0,0,0,0,0,0,0
131171,2,1,1991,0,0,0,0,0,0,0,0,0,0
131172,0,1,1991,0,24,0,0,0,0,0,0,0,0
131172,1,1,1991,0,10,0,0,0,0,0,0,0,0
131173,1,1,1991,13,13,13,13,13,13,13,13,13,13
131175,1,1,1991,0,0,0,12,0,0,0,0,0,0
131177,1,1,1991,0,0,0,0,0,0,0,0,10,0
131178,1,1,1991,0,0,0,0,0,0,0,0,0,0
131179,1,1,1991,0,0,0,0,0,0,0,0,0,0
131179,2,1,1991,0,0,0,0,0,0,0,0,0,0
131180,1,1,1991,0,0,9,0,6,0,12,0,0,0
131181,1,1,1991,0,0,0,0,0,0,0,0,0,0
131181,2,1,1991,0,0,0,0,0,0,0,0,0,0
131182,0,1,1991,24,24,24,24,24,24,24,24,24,24
131182,1,1,1991,12,5,0,15,9,16,6,0,23,17
131183,1,1,1991,0,12,0,11,0,0,0,0,0,0
131184,1,1,1991,0,0,0,0,0,0,0,0,7,0
131185,1,1,1991,0,0,0,0,0,0,0,0,0,0
131185,2,1,1991,0,0,0,0,0,0,0,0,0,0
131186,1,1,1991,6,6,6,6,6,6,6,6,6,6
131187,0,1,1991,29,28,37,20,14,18,10,26,15,26
131187,1,1,1991,14,14,14,14,14,14,14,14,14,14
131188,1,1,1991,3,3,3,3,3,3,3,3,3,3
131189,0,1,1991,0,0,0,0,0,10,16,0,0,0
131189,1,1,1991,0,0,0,0,0,0,0,0,0,0
131190,0,1,1991,0,0,0,0,0,0,0,0,0,0
131190,1,1,1991,0,0,0,6,0,0,0,0,0,0
131191,1,1,1991,6,0,15,0,9,0,0,12,0,0
131191,2,1,1991,0,0,0,0,0,0,0,0,0,0
131192,1,1,1991,28,28,28,28,28,28,28,28,28,28
131193,1,1,1991,14,14,14,14,14,14,14,14,14,14
131194,1,1,1991,21,21,21,21,21,21,21,21,21,21
131195,1,1,1991,0,0,0,0,0,0,0,0,0,0
131195,2,1,1991,0,0,0,0,0,0,0,0,0,0
131196,0,1,1991,0,0,0,0,0,0,0,0,37,0
131196,1,1,1991,0,0,0,0,0,0,0,0,0,0
131197,1,1,1991,0,0,0,13,25,0,0,0,0,15
131197,2,1,1991,0,0,0,0,0,0,0,0,0,0
131198,1,1,1991,28,28,28,28,28,28,28,28,28,28
131199,1,1,1991,3,3,3,3,3,3,3,3,3,3
131199,2,1,1991,0,0,0,0,0,0,0,0,0,0
131199,3,1,1991,0,0,0,0,0,0,0,0,0,0
131200,1,1,1991,0,0,0,0,0,0,0,0,0,0
131200,2,1,1991,0,0,18,0,13,0,0,0,11,0
131201,1,1,1991,29,29,29,29,29,29,29,29,29,29
131202,1,1,1991,0,0,0,0,0,0,0,0,0,0
131202,2,1,1991,0,0,0,0,0,0,0,0,0,0
131203,1,1,1991,26,26,26,26,26,26,26,26,26,26
131204,1,1,1991,2,2,2,2,2,2,2,2,2,2
131205,1,1,1991,0,0,0,0,0,0,0,0,0,0
131205,2,1,1991,18,18,18,18,18,18,18,18,18,18
131206,0,1,1991,38,38,38,38,38,38,38,38,38,38
131206,1,1,1991,0,0,0,0,0,0,0,0,0,0
131208,0,1,1991,0,0,0,0,0,0,0,0,0,0
131208,1,1,1991,0,0,0,0,0,0,0,0,0,0
131209,1,1,1991,0,22,0,8,0,0,14,22,5,8
131209,2,1,1991,0,0,0,0,0,0,0,0,0,0
131210,1,1,1991,18,17,24,10,12,26,23,16,19,21
131211,0,1,1991,20,0,0,0,0,0,0,0,0,0
131211,2,1,1991,0,0,0,0,0,0,0,0,0,0
131212,1,1,1991,8,15,0,19,18,13,0,11,21,17
131212,2,1,1991,0,0,0,0,0,0,0,0,0,0
131213,1,1,1991,16,3,10,27,10,19,35,11,11,0
131214,1,1,1991,20,20,20,20,20,20,20,20,20,20
131215,1,1,1991,28,28,28,28,28,28,28,28,28,28
131216,1,1,1991,13,0,0,37,0,0,0,0,0,0
131217,0,1,1991,0,0,0,12,33,18,23,15,20,39
131217,0,2,1991,35,20,13,13,23,4,17,0,0,20
131217,1,1,1991,0,0,0,0,0,0,0,0,0,0
131218,0,1,1991,0,0,14,25,0,34,25,23,21,14
131218,1,1,1991,0,0,0,0,0,0,0,0,0,0
131219,1,1,1991,14,14,14,14,14,14,14,14,14,14
131220,0,1,1991,37,37,37,37,37,37,37,37,37,37
131220,1,1,1991,0,0,8,0,14,30,26,28,0,5
131221,1,1,1991,0,0,0,0,0,0,0,0,0,0
131221,2,1,1991,0,0,0,0,0,0,0,0,0,0
131222,1,1,1991,0,0,0,0,0,0,0,0,0,0
131222,2,1,1991,0,0,0,0,0,0,0,0,0,0
131223,1,1,1991,0,0,0,0,0,0,0,0,0,0
131223,2,1,1991,0,0,0,0,0,0,0,0,0,0
131224,0,1,1991,0,8,0,20,20,0,0,8,39,33
131224,1,1,1991,0,0,0,0,0,0,0,0,0,0
131225,1,1,1991,0,0,0,20,0,0,0,9,22,0
131226,1,1,1991,0,0,0,0,0,0,0,0,0,0
131226,2,1,1991,0,0,0,0,0,0,0,0,0,0
131227,1,1,1991,20,20,20,20,20,20,20,20,20,20
131227,2,1,1991,17,0,0,0,0,0,0,0,0,17
131227,3,1,1991,0,0,0,0,0,0,0,0,0,0
131228,1,1,1991,0,0,0,0,0,0,0,0,0,0
131228,2,1,1991,0,0,0,22,0,8,0,0,22,0
131229,0,1,1991,38,38,38,38,38,38,38,38,38,38
131229,1,1,1991,0,19,0,0,0,0,0,0,10,0
131230,1,1,1991,0,0,0,0,0,0,0,0,0,0
131230,2,1,1991,0,0,0,0,0,0,0,0,0,0
131231,1,1,1991,16,16,16,16,16,16,16,16,16,16
131231,2,1,1991,0,0,0,0,0,0,0,0,0,0
131232,1,1,1991,0,0,0,0,0,0,0,0,0,0
131233,1,1,1991,29,0,0,0,0,0,0,0,0,0
131234,1,1,1991,36,34,25,34,21,17,12,4,32,22
131235,0,1,1991,0,0,0,0,0,0,0,0,0,0
131235,1,1,1991,0,0,0,0,0,0,0,0,0,0
131236,1,1,1991,0,0,16,23,0,20,0,0,0,0
131236,2,1,1991,0,0,0,0,0,0,0,0,0,0
131237,1,1,1991,0,0,0,0,0,0,0,0,0,0
131237,2,1,1991,0,0,0,0,0,0,0,0,0,0
131238,1,1,1991,0,0,0,0,0,0,0,0,0,0
131238,2,1,1991,0,0,0,0,0,0,0,0,0,0
131238,3,1,1991,0,0,0,0,0,0,0,0,0,0
131239,1,1,1991,0,0,0,0,0,0,0,0,0,0
131239,2,1,1991,0,0,0,0,0,0,0,0,0,0
131240,1,1,1991,0,16,9,0,21,16,22,19,23,0
131241,1,1,1991,0,0,0,0,0,0,0,0,0,0
131241,2,1,1991,0,0,0,0,0,0,13,0,0,0
131242,1,1,1991,0,0,0,0,0,0,0,0,0,0
131242,2,1,1991,0,0,0,0,0,0,0,0,0,0
131243,1,1,1991,15,7,19,40,8,14,15,11,15,23
131244,1,1,1991,0,0,0,0,0,0,0,0,0,0
131244,2,1,1991,0,0,0,0,0,0,0,0,0,0
131245,1,1,1991,0,0,0,0,0,0,0,0,20,0
131246,1,1,1991,0,0,0,0,0,0,0,0,0,0
131246,2,1,1991,0,0,0,0,0,0,0,0,0,0
131248,1,1,1991,0,0,0,0,0,0,0,0,0,0
131249,0,1,1991,0,0,0,0,0,0,0,0,0,0
131249,1,1,1991,0,0,0,0,0,0,0,0,0,0
131250,0,1,1991,16,0,1,0,26,0,24,0,11,0
131250,1,1,1991,0,0,0,0,0,0,15,0,0,0
131251,0,1,1991,0,18,11,37,29,14,0,5,10,20
131251,1,1,1991,18,0,0,40,18,0,33,0,0,37
131252,0,1,1991,0,0,0,0,0,0,0,0,0,0
131252,1,1,1991,0,0,0,0,0,0,0,0,0,0
131253,1,1,1991,0,0,0,0,0,0,0,0,0,0
131254,1,1,1991,0,0,0,0,0,0,0,0,0,0
131254,2,1,1991,0,0,0,0,25,0,0,0,0,0
131255,1,1,1991,0,0,0,0,0,0,0,0,0,0
131255,2,1,1991,0,0,0,0,0,0,0,0,0,0
131256,1,1,1991,0,21,0,5,13,23,11,35,21,21
131257,1,1,1991,12,0,13,33,0,14,13,17,13,19
131258,1,1,1991,0,10,22,0,0,0,9,0,0,0
131259,1,1,1991,0,0,0,0,0,0,0,0,0,0
